artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Kodak Black,Candy Paint (feat. Bun B),6D43oUO6nImERk2psfXdNY,119290,49,0.0195,0.863,218990,0.862,0.0318604,G#,0.105,-4.679,Major,0.0545,120.009,04/4,0.703,Hip-Hop,A1,33.5072,-6.97982,1
Young Thug,"Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",6VUH9VJl4mlIuA6jJrkp7v,211914,59,0.339,0.891,358507,0.491,0.0318604,G#,0.296,-8.874,Major,0.118,133.984,04/4,0.806,Hip-Hop,A1,36.4001,-4.16565,1
empty_field,Opps (with Yugen Blakrok),0mqBx2unSAs6w8qHWDHdC7,57608,67,0.152,0.706,180893,0.775,3.32e-05,C#,0.416,-6.819,Major,0.335,127.929,04/4,0.847,Hip-Hop,A1,-18.034,-38.9829,1
GAWVI,Hope You Say,26NX1wPt1TRCH536yocd6i,109034,52,0.0329,0.605,187755,0.516,0.0318604,B,0.0986,-5.921,Minor,0.0447,73.497,04/4,0.507,Hip-Hop,A1,36.2455,23.6263,1
$uicideBoy$,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),5wx4KlO8s6QW0MgL3nI3Ln,189773,64,0.112,0.67,133903,0.774,0.0318604,F#,0.185,-3.283,Minor,0.208,120.39,04/4,0.221,Hip-Hop,A1,-53.3678,22.8275,1
JID,Despacito Too,1ez8ZmONwGLDsOzqLECDoU,195211,57,0.0968,0.646,254281,0.705,0.0318604,B,0.356,-6.579,Minor,0.395,144.056,04/4,0.379,Hip-Hop,A1,32.1899,30.1634,1
empty_field,4everybody,3UGNdLrhhsK0SY9gNqe8TT,150838,48,0.229,0.783,96048,0.471,0.0316,A#,0.341,-8.792,Minor,0.345,154.976,04/4,0.213,Hip-Hop,A1,-12.0438,44.1314,1
Juelz Santana,There It Go (The Whistle Song),076jPFqxYEu1me4zsTBWJ0,179757,58,0.022,0.947,180493,0.883,0.000478,F#,0.422,-6.306,Minor,0.208,120.39,04/4,0.56,Hip-Hop,A1,-54.8282,25.8609,1
Drake,Mob Ties,1JG8pJ7G8qJiy98DzCBL2E,75709,80,0.0456,0.755,221062,0.575,0.00124,E,0.276,-8.393,Minor,0.0678,85.987,04/4,0.49,Hip-Hop,A2,-42.1426,51.7885,1
Childish Gambino,Freaks And Geeks,0fzHYp3K1F1JKyQJM3Xy21,59356,65,0.124,0.667,217104,0.873,0.0318604,A#,0.0725,-5.605,Major,0.314,120.39,04/4,0.799,Hip-Hop,A1,-3.9377,53.6625,1
French Montana,Unforgettable,6SPD3JwwRejBhCDiQAQ4he,38367,85,0.0293,0.726,233902,0.769,0.0101,F#,0.104,-5.043,Major,0.123,97.985,04/4,0.733,Hip-Hop,A1,-63.9137,8.56012,1
Usher,Lemme See (feat. Rick Ross),4848zKxd295crunOq6O85I,37809,58,0.0262,0.656,252827,0.725,0.0318604,C#,0.0712,-4.067,Major,0.0596,153.873,04/4,0.403,Hip-Hop,A1,-10.5227,-32.9648,1
Phora,Done Playing Nice,2S2od3hT7ceytw7d1pTRuE,80814,46,0.00754,0.885,130482,0.777,0.0318604,F,0.0895,-6.408,Major,0.357,140.046,04/4,0.486,Hip-Hop,A1,15.3898,49.9467,1
empty_field,What More Can I Say,6hmhG1b4LEyNuashVvuIAo,162446,58,0.147,0.455,156133,0.524,0.0318604,A,0.161,-5.691,Minor,0.147,74.885,04/4,0.584,Hip-Hop,A1,-8.85177,7.36373,1
Drumma Battalion,Lies (feat. Roze),6j53mOYzxEtc1GEhKKoaOL,188500,64,0.251,0.766,169200,0.496,0.0318604,D,0.109,-7.943,Major,0.035,100.025,04/4,0.379,Hip-Hop,A1,7.64079,-65.6604,1
Roy Woods,Menace,2CPnPnfbCMESaNpBQbeA0X,207873,49,0.0784,0.73,293704,0.398,0.018,C,0.0875,-9.516,Major,0.0509,100.014,04/4,0.394,Hip-Hop,A1,43.9585,-28.9665,1
Bas,My Nigga Just Made Bail,377b8OBsGnOrtriacHuons,104499,57,0.593,0.821,221062,0.62,0.0318604,B,0.0806,-7.851,Minor,0.207,120.39,04/4,0.623,Hip-Hop,A1,30.9828,20.5283,1
Ugly God,Tropics,1gGhqfs2pDTOI30AEXMXrn,160877,50,0.356,0.821,119072,0.421,0.0318604,A,0.102,-9.836,Major,0.381,120.39,04/4,0.843,Hip-Hop,A1,-25.9913,5.71324,1
Earl Sweatshirt,The Mint (feat. Navy Blue),5CwVw6unER1iUPtklZgFpU,41443,63,0.00525,0.417,165120,0.731,0.0352,B,0.621,-4.989,Major,0.265,134.003,01/4,0.575,Hip-Hop,,20.1574,-28.8873,0
Kap G,Want My M's,26hXYxvZV0g7gL3Gl0RGvZ,114905,54,0.461,0.892,199789,0.478,0.0318604,C#,0.0681,-6.211,Major,0.114,125.004,04/4,0.45,Hip-Hop,A1,-13.8696,-20.4164,1
empty_field,Thoughts,5gdEcBVkgmNkIhR4wEgFsM,80779,52,0.489,0.743,167971,0.664,0.0318604,B,0.423,-4.643,Minor,0.278,120.39,04/4,0.424,Hip-Hop,A1,30.1602,22.4451,1
empty_field,Dopeman - Remix,2c7GlMNmF7pbohjykutmLP,20746,52,0.00253,0.82,320172,0.568,0.0318604,G,0.07,-9.311,Major,0.38,176.24,04/4,0.674,Hip-Hop,A1,-48.6426,-16.777,1
empty_field,U.N.I.T.Y.,5diF2ij2phwGpTVQ57RPXf,164585,56,0.00473,0.672,251907,0.758,1.2e-06,E,0.326,-4.18,Minor,0.359,94.312,04/4,0.493,Hip-Hop,A2,-34.7989,52.527,1
Bone Thugs-N-Harmony,Foe Tha Love of $,0rk15ftvXVK0vaEQxOaSz2,84996,57,0.00295,0.772,221062,0.695,0.0318604,G,0.427,-8.013,Major,0.0735,137.868,01/4,0.643,Hip-Hop,,20.3382,-28.9575,0
empty_field,Madiba Riddim,0tP7W6M6JHtnhX92Mk9RAS,124437,66,0.235,0.834,205163,0.527,0.00968,G,0.632,-10.4,Major,0.193,105.86,04/4,0.319,Hip-Hop,A1,-37.0721,-11.4899,1
Pitbull,Time of Our Lives,2IPWIK1PH9ArgXTaKmk7Ly,126532,77,0.0921,0.72,229360,0.802,0.0318604,C#,0.694,-5.797,Major,0.0582,124.043,04/4,0.723,Hip-Hop,A1,0.969231,-41.189,1
empty_field,Batman,0UrilOuCvzyDUYO9BhyvSs,211067,66,0.255,0.676,184929,0.585,1.4e-06,D#,0.118,-7.161,Major,0.101,139.939,04/4,0.253,Hip-Hop,A5,55.256,40.736,1
SAINt JHN,McDonalds Rich,278UHHCKIi7GpwYri6mPxX,23663,56,0.0921,0.854,221062,0.805,5.18e-05,C#,0.114,-5.796,Major,0.24,156.011,04/4,0.814,Hip-Hop,A1,-5.12341,-32.5788,1
Field Mob,So What,0oBLtIumLel0ODRz09MIbV,118576,53,0.0579,0.931,216000,0.486,0.0318604,F#,0.161,-10.558,Major,0.139,120.026,04/4,0.896,Hip-Hop,A1,-59.8691,13.9825,1
Pouya,2000 Rounds,1p4UDxlWT36bW9k1E4JGFB,169417,56,0.372,0.577,221062,0.692,0.0596,B,0.0989,-5.96,Major,0.64,120.39,04/4,0.0658,Hip-Hop,A1,21.3435,21.3201,1
Jaden Smith,A Calabasas Freestyle,1FvnH3avKvSZRqNM7yCoRc,206690,64,0.141,0.707,179333,0.746,0.0141,C,0.145,-5.448,Major,0.172,120.39,04/4,0.381,Hip-Hop,A1,38.8891,-34.0115,1
XXXTENTACION,Train food,2qABxQZhfAthNxszLiSsUw,65963,72,0.564,0.492,221062,0.712,9.1e-05,A,0.357,-7.278,Minor,0.691,137.453,03/4,0.23,Hip-Hop,,60.9527,2.60833,0
Eminem,I'm Back,6FBypqcjRWD6vlIEAFtuMi,215866,61,0.0117,0.887,309760,0.597,2.79e-05,B,0.306,-4.011,Minor,0.226,120.39,04/4,0.843,Hip-Hop,A1,36.7632,31.1983,1
empty_field,Party And Bulls**t,4NFqbwnNyl8GNZxB9v9ORQ,126223,59,0.193,0.433,217000,0.862,0.0318604,C#,0.604,-3.89,Minor,0.412,200.817,04/4,0.722,Hip-Hop,A1,-27.6521,-43.0691,1
Scarface,Smile,3uWRABftbxBCrdZWq2koUT,211571,61,0.0498,0.7,300600,0.402,1.04e-06,F,0.16,-9.93,Minor,0.278,77.871,04/4,0.499,Hip-Hop,A1,18.7023,64.1298,1
6LACK,Ex Calling,5k02Wjsu2MdpF3c9VFQD0k,136297,73,0.00561,0.773,211960,0.564,1.99e-05,C#,0.213,-7.241,Major,0.249,155.976,04/4,0.0588,Hip-Hop,A1,2.5518,-29.8477,1
empty_field,Let It Lie,3eqfEoBJPQDlUZQzOP0cly,176515,50,0.128,0.698,312987,0.653,3.44e-06,B,0.0628,-7.565,Minor,0.147,120.39,04/4,0.459,Hip-Hop,A1,38.2076,22.5023,1
Speaker Knockerz,Flexin & Finessin,6DLHEBElkdh6UGc9WAb8JK,127940,52,0.0191,0.688,170840,0.773,0.0318604,C,0.496,-5.329,Minor,0.0416,155.031,04/4,0.807,Hip-Hop,A1,63.7755,-23.9588,1
Tony Dize,El Doctorado,2wAiAu4TM7E6xXiccaS1eX,68082,51,0.0496,0.719,264147,0.773,0.0318604,A#,0.291,-6.272,Major,0.0377,120.018,04/4,0.759,Hip-Hop,A1,-4.44109,53.2652,1
Atmosphere,Jerome,2qoac9iEajoV0V6eJcCvkJ,56327,47,0.0303,0.686,255773,0.829,0.000254,A,0.158,-6.804,Major,0.137,97.531,04/4,0.128,Hip-Hop,A1,-23.7817,10.876,1
empty_field,Gods Plan,7ooVEVJp4yECVnTrYWCKfw,98377,46,0.488,0.495,349365,0.7,0.0318604,A,0.689,-6.384,Minor,0.366,167.233,04/4,0.586,Hip-Hop,A1,-12.4144,15.4042,1
Bazanji,What It Feels Like,2vBiZ7nBe0OqTZKWGP0s4K,64977,59,0.068,0.716,185724,0.629,0.0318604,E,0.138,-6.091,Minor,0.0376,151.947,04/4,0.16,Hip-Hop,A2,-39.9738,54.8793,1
Eminem,Must Be The Ganja,66rVt7PbwyKlu6CK6rxyAi,145210,57,0.343,0.759,242907,0.81,0.0318604,C#,0.34,-0.026,Major,0.288,120.39,04/4,0.78,Hip-Hop,A1,-11.9301,-41.2634,1
The-Dream,Bedroom,1yQK71hiYUAhKzRvis7k8i,196124,62,0.665,0.654,241452,0.585,5.1e-05,A#,0.107,-7.518,Minor,0.0928,125.79,04/4,0.46,Hip-Hop,A1,-7.78913,45.3343,1
Trey Songz,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),3UeomBXZDp6vKJBNGdRe7S,117649,63,0.287,0.536,190084,0.755,0.0318604,C#,0.0634,-3.554,Major,0.261,84.118,04/4,0.737,Hip-Hop,A1,-15.249,-32.2829,1
Aminé,BLACKJACK,5Nq6lLSxphlsA6nQB0KtES,109658,74,0.184,0.962,221062,0.563,0.0318604,D,0.059,-6.372,Major,0.246,131.023,04/4,0.899,Hip-Hop,A1,15.1845,-66.01,1
empty_field,Dedication (feat. Kendrick Lamar),4a0CPotEk12T79BF5JIVS2,90826,62,0.431,0.512,245813,0.734,0.0318604,G#,0.226,-5.448,Minor,0.438,93.995,04/4,0.168,Hip-Hop,A1,16.8777,-2.78003,1
Tech N9ne,E.B.A.H.,4lEnkalPpZEYgTzV5t9oJL,178196,52,0.0655,0.636,242600,0.944,0.0318604,F,0.682,-3.685,Minor,0.273,168.055,04/4,0.445,Hip-Hop,A1,29.6687,65.3304,1
Daddy Yankee,Vaivén,4n0YlirzrrK41tWdJvgI1V,182378,62,0.291,0.767,224333,0.895,0.0257,A#,0.086,-2.578,Major,0.0413,105.969,04/4,0.72,Hip-Hop,A1,-3.88708,52.4847,1
Russ,Since I Was Broke,1tAr8IPTFw5pJFKEDrq44r,183221,58,0.304,0.741,173731,0.402,0.0318604,C,0.0869,-8.93,Minor,0.0888,134.086,04/4,0.258,Hip-Hop,A1,57.8618,-26.5684,1
Lil Durk,Treacherous,27BtrpvBcG9onY7uXIJHkF,55421,55,0.0535,0.734,221062,0.533,0.0318604,F,0.094,-7.105,Minor,0.528,150.742,04/4,0.269,Hip-Hop,A1,18.725,67.5402,1
KILLY,Doomsday,1ve5sYS3pHR1eIWjEZvFeS,166287,62,0.0495,0.496,221062,0.529,1.78e-06,B,0.098,-9.243,Minor,0.0303,155.057,04/4,0.223,Hip-Hop,A1,38.3378,20.7227,1
Future,High Demand,6rfHGP3yh9FWgPKfBPQZFe,137054,51,0.0175,0.907,221062,0.465,1.54e-05,F,0.117,-7.123,Minor,0.288,141.957,04/4,0.188,Hip-Hop,A1,19.093,65.9656,1
Tory Lanez,Karreuche,66Yxbr2UODJjVBKdZtbnOL,119674,52,0.212,0.52,271067,0.547,0.0318604,C#,0.0985,-8.86,Minor,0.0739,100.027,04/4,0.195,Hip-Hop,A1,-30.2792,-51.8985,1
Denzel Curry,Gook,4Dz0U7qR4GxIZAOGGEPuTf,60479,60,0.161,0.668,166624,0.805,1.69e-06,C#,0.139,-4.964,Minor,0.101,150.021,04/4,0.31,Hip-Hop,A1,-33.1665,-48.7025,1
empty_field,Wassup with It,2stcQY2OjzSIdk3I9Y1sCW,50440,58,0.114,0.457,193333,0.824,0.0318604,B,0.0787,-7.066,Minor,0.416,144.416,04/4,0.601,Hip-Hop,A1,27.9258,27.8775,1
Reo Cragun,In Too Deep,5ZTyDQL4hyyhgtSFOg87Bh,104218,55,0.0717,0.74,226901,0.576,2.17e-06,G#,0.1,-5.548,Major,0.0676,146.98,04/4,0.29,Hip-Hop,A1,32.1412,0.51942,1
Lupe Fiasco,Till I Get There,3jYReZPW0zILbnEAzas2qK,167639,47,0.0237,0.692,203973,0.726,2.33e-05,C#,0.118,-6.427,Major,0.0465,87.008,04/4,0.782,Hip-Hop,A1,-7.46792,-41.8556,1
Tay-K,Murder She Wrote,2YxoC2dYOotjqt08dEifsc,204996,57,0.156,0.712,126344,0.726,0.0318604,G#,0.292,-7.987,Major,0.273,146.766,04/4,0.771,Hip-Hop,A1,29.7735,-6.11987,1
Lil Wayne,Nothing but Trouble - Instagram Models,5lUiWIGMjiyKC58ShzfaBw,32086,58,0.0172,0.724,221062,0.691,1.68e-05,F#,0.194,-5.665,Minor,0.0324,126.002,04/4,0.236,Hip-Hop,A1,-49.6167,21.584,1
Flo Rida,I Cry,7px9MBHDB3kZi4spfrpGvd,39231,63,0.00616,0.693,221062,0.822,1.79e-06,E,0.315,-5.441,Minor,0.0439,126.035,04/4,0.763,Hip-Hop,A2,-32.7494,52.2323,1
SZA,Drew Barrymore,2S5LNtRVRPbXk01yRQ14sZ,176175,69,0.493,0.578,231400,0.523,0.0318604,C,0.147,-5.538,Minor,0.0429,134.931,04/4,0.29,Hip-Hop,A1,58.4119,-28.3112,1
Denzel Curry,BLACK METAL TERRORIST | 13 M T,55a9zQ8GXMw3gApQosXMHC,35292,60,0.0182,0.626,221062,0.659,1.01e-06,C,0.348,-8.324,Minor,0.129,77.005,04/4,0.112,Hip-Hop,A1,58.6165,-22.3708,1
Boogie,Silent Ride,4F4TH7jXqcNhlt8Cu6nydN,140168,68,0.333,0.676,221062,0.619,0.0318604,F#,0.165,-6.89,Major,0.0633,96.045,04/4,0.309,Hip-Hop,A1,-60.9076,10.0593,1
Yung Pinch,20 Years Later,48ncRBVLgiu8MY7O70VVw5,152857,66,0.234,0.76,215189,0.517,1.12e-06,A,0.113,-7.283,Minor,0.11,144.972,04/4,0.545,Hip-Hop,A1,-7.16159,9.26778,1
Yelawolf,Get Mine (feat. Kid Rock),5qeNBAE99mfu6PDZXRjfEv,132544,51,0.0724,0.673,221062,0.82,0.0318604,D,0.127,-4.038,Major,0.356,177.996,04/4,0.168,Hip-Hop,A1,9.80579,-63.068,1
Higher Brothers,Flexing So Hard,0ODrDtTXUxruQLfADyOWOq,207132,53,0.00256,0.698,221062,0.741,0.0318604,C#,0.326,-4.962,Major,0.0841,156.096,04/4,0.426,Hip-Hop,A1,-6.00774,-37.3074,1
6LACK,Sorry,4jDmJ51x1o9NZB5Nxxc7gY,153765,66,0.725,0.423,210177,0.43,0.000574,G#,0.132,-11.475,Major,0.231,84.273,03/4,0.324,Hip-Hop,A8,58.8167,1.96446,0
Lil Baby,This Week,6eSr1bEzlJZPeJvWclAcCm,189861,67,0.00214,0.891,196864,0.525,0.0318604,A#,0.0887,-7.666,Minor,0.214,133.126,04/4,0.15,Hip-Hop,A1,-2.8589,41.23,1
Migos,Bad and Boujee (feat. Lil Uzi Vert),0ubgPdVdSSp0n2l4pLIeB2,211278,79,0.061,0.927,343150,0.665,0.0318604,B,0.123,-5.313,Major,0.244,127.076,04/4,0.175,Hip-Hop,A1,11.8615,16.9292,1
Future,What's Up With That (Future feat. 21 Savage),1uhxHpS2ryE07etOeA9SgK,56190,55,0.0691,0.841,182221,0.824,0.000126,C#,0.192,-6.242,Major,0.243,152.068,04/4,0.653,Hip-Hop,A1,-5.02882,-32.3796,1
PnB Rock,Lovin' (feat. A Boogie Wit da Hoodie),0rhhhXNF2nNxg5PbG7fS3v,178749,67,0.00258,0.595,210652,0.606,0.0318604,F,0.344,-6.335,Minor,0.0316,92.075,04/4,0.168,Hip-Hop,A1,23.7098,65.2629,1
empty_field,Invincible,4pdLZsxq0y5oJDb6Cxlokw,101120,50,0.0285,0.479,185733,0.859,0.0318604,C#,0.152,-5.28,Major,0.368,118.253,05/4,0.261,Hip-Hop,A3,63.9365,19.9431,1
empty_field,El Taxi,6D2ajFyKgwUtiaSp8L6ZRd,201126,63,0.12,0.869,221062,0.691,0.0318604,G,0.102,-6.872,Major,0.192,95.019,04/4,0.875,Hip-Hop,A1,-48.0091,-8.207,1
The Game,My Life,567Ne0AKyoPUSpf5ASeUKC,114406,61,0.0773,0.671,320893,0.765,0.0318604,G#,0.0877,-5.093,Minor,0.356,120.39,04/4,0.382,Hip-Hop,A1,13.6401,-4.05259,1
Dru Hill,Beauty,6bcnokzOVQxpn0quzHj6vc,124071,58,0.572,0.721,221062,0.289,0.0318604,C,0.121,-14.219,Minor,0.0715,119.873,04/4,0.508,Hip-Hop,A1,55.8718,-25.9007,1
empty_field,LIVEFASTDIEYOUNG,72DuDVv06ZtKDceAlq40f2,140023,54,0.28,0.759,194427,0.641,0.000733,G,0.119,-7.231,Major,0.167,134.972,04/4,0.262,Hip-Hop,A1,-49.6341,-12.7112,1
JPEGMAFIA,Thug Tears,6HpksDebVNtPpwDXOT73oE,183738,57,0.26,0.881,198310,0.79,0.000223,A#,0.313,-5.768,Minor,0.298,138.964,04/4,0.779,Hip-Hop,A1,-10.0127,40.1215,1
21 Savage,Run Up the Racks,1cOiIqs1uioMhrX9aVRlC8,129030,61,0.141,0.825,189800,0.364,0.311,D,0.195,-7.635,Minor,0.121,153.028,04/4,0.177,Hip-Hop,A1,17.2003,-49.8142,1
empty_field,Location Remote,244QS6446wyO1UfVTWlOlR,69677,54,0.0813,0.396,175707,0.527,0.0318604,C#,0.361,-9.258,Major,0.306,78.848,04/4,0.167,Hip-Hop,A1,-19.4351,-32.2297,1
Gunna,Dodge The Hate,0c7iF5fSBYxCuwsAv2z4iI,73000,50,0.053,0.878,221062,0.303,0.00462,C,0.132,-11.483,Minor,0.271,135.965,04/4,0.274,Hip-Hop,A1,57.141,-24.8696,1
2 Chainz,OK BITCH,74wCQK7J7aro3XkY0tvRu2,163126,49,0.138,0.85,191787,0.559,0.0318604,A,0.216,-7.531,Major,0.435,149.964,04/4,0.562,Hip-Hop,A1,-29.3029,12.8999,1
Saba,Church / Liquor Store,1ANFPUhTG8mmYbJeVhyczP,129028,50,0.245,0.661,244482,0.508,0.0318604,C#,0.148,-6.097,Major,0.536,86.052,04/4,0.747,Hip-Hop,A1,-19.1424,-26.2297,1
Waka Flocka Flame,"Frosted Leaf (feat. DJ Whoo Kid, Tony Yayo & Watch The Duck)",5JJqEJRYd8hBhR7z3IFVgx,158252,19,0.349,0.488,221062,0.48,0.00167,F,0.103,-16.684,Minor,0.291,108.732,04/4,0.523,Hip-Hop,A1,15.4248,67.2099,0
2 LIVE CREW,We Want Some P--sy,2MQDrjY4ctqsJGW6onC0AK,127311,53,0.293,0.916,169000,0.519,0.0318604,D,0.379,-12.409,Minor,0.077,125.137,04/4,0.761,Hip-Hop,A1,14.6194,-51.7288,1
"Tyler, The Creator",Where This Flower Blooms,79adXCFDWnIaT1O2ZJ7P6f,118688,69,0.71,0.686,221062,0.429,3.41e-06,G#,0.166,-10.402,Minor,0.15,120.39,04/4,0.27,Hip-Hop,A1,15.5367,-0.704862,1
empty_field,Front & Center,6V6AL9nYlVlBayrqEfOoUn,77166,56,0.0111,0.629,221062,0.655,0.0318604,C#,0.818,-8.212,Major,0.355,106.319,04/4,0.546,Hip-Hop,A1,-18.1814,-41.5852,1
Tory Lanez,Traphouse,56xzyK1pLQ1Lw1AVcCM97r,75793,58,0.347,0.684,256133,0.275,3.96e-05,C,0.0706,-14.955,Minor,0.0513,120.39,04/4,0.512,Hip-Hop,A1,55.8946,-25.849,1
Xzibit,X,2rLqQfN9H4eykUNU5R220l,155147,53,0.0795,0.936,255640,0.678,0.0318604,E,0.0838,-3.012,Minor,0.21,96.911,04/4,0.822,Hip-Hop,A2,-36.9962,50.1497,1
Drake,A Night Off (feat. Lloyd),42ds7a08Lhb5Dq5bCOZGSa,124626,67,0.374,0.611,193963,0.508,3.87e-06,B,0.168,-5.573,Minor,0.0741,103.612,04/4,0.368,Hip-Hop,A1,34.63,24.326,1
Jidenna,Little Bit More,329BtlzSpIytv7Gaf6AYZP,118455,51,0.0308,0.722,206040,0.728,2.07e-05,B,0.1,-4.999,Major,0.0388,104.994,04/4,0.654,Hip-Hop,A1,13.2372,21.3107,1
Shy Glizzy,Take Me Away,1piLu6VDrRyYvSaZH8wLoh,29019,51,0.0145,0.853,192151,0.568,0.0318604,G#,0.0931,-8.743,Major,0.247,140.064,04/4,0.475,Hip-Hop,A1,29.6799,1.45901,1
empty_field,Erbody But Me,0RWDbR1CJD4NKRxSQQyu8s,49198,62,0.0274,0.823,197053,0.705,0.0318604,A#,0.0919,-4.73,Minor,0.282,186.12,04/4,0.836,Hip-Hop,A1,-4.32484,35.6486,1
Croosh,Zeus,2vSRhHiMYXeBKGoK7uNeMq,209981,54,0.413,0.889,150622,0.324,0.0318604,F,0.09,-7.55,Minor,0.0468,110.041,04/4,0.577,Hip-Hop,A1,19.4662,62.8233,1
Yella Beezy,Favors,4Mx9vt5K7qVKhiaMoxK8Fz,191616,52,0.0664,0.529,255600,0.642,0.0318604,F,0.187,-8.309,Minor,0.403,120.39,04/4,0.607,Hip-Hop,A1,28.1922,66.8927,1
empty_field,Metaphysical,0ENnynLqv4Ku8BNAXXZzBm,203219,55,0.00177,0.709,186015,0.644,0.000658,C#,0.196,-6.062,Major,0.172,92.972,04/4,0.55,Hip-Hop,A1,-5.03609,-40.8507,1
Logic,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",5pQtfVIaQvINzl0XIGKNrC,169019,69,0.146,0.703,487960,0.807,0.0318604,C#,0.379,-4.936,Major,0.315,90.933,04/4,0.768,Hip-Hop,A1,-23.0058,-34.9609,1
Jay Rock,ES Tales,11aeEmaH7e5SzHs9NrhGJO,121361,50,0.188,0.697,210800,0.783,0.0318604,A#,0.127,-5.932,Minor,0.408,81.013,04/4,0.537,Hip-Hop,A1,-14.7465,40.8659,1
empty_field,Ghetto Symphony,5UwQOhaobmeEBrJjxQ6rga,184017,60,0.288,0.499,237733,0.921,0.0318604,F#,0.482,-3.373,Major,0.435,150.505,04/4,0.497,Hip-Hop,A1,-66.5968,12.5342,1
A$AP Rocky,Holy Ghost,4KNWvdPnjHBBJCAw1FLVe5,153771,59,0.127,0.545,191200,0.779,0.0318604,A#,0.349,-6.513,Minor,0.19,120.39,04/4,0.325,Hip-Hop,A1,-15.3614,43.6826,1
Dave East,Paranoia,0zO8ctW0UiuOefR87OeJOZ,41822,50,0.00598,0.801,186947,0.751,0.0318604,G#,0.223,-4.753,Major,0.317,120.019,04/4,0.598,Hip-Hop,A1,30.9107,-9.0501,1
empty_field,Purple Swag,3B54sVLJ402zGa6Xm4YGNe,22872,59,0.0457,0.611,221062,0.571,0.0318604,D,0.127,-8.833,Major,0.167,115.01,04/4,0.35,Hip-Hop,A1,11.7339,-60.5438,1
YG,TOO COCKY,3Kgycp43ACNRDY3X9KTd9j,80857,64,0.0137,0.925,172773,0.354,0.0318604,F,0.334,-8.163,Major,0.13,100.026,04/4,0.405,Hip-Hop,A1,17.2023,52.1315,1
empty_field,Exactly,3pt4BDnaMo2vznoVSv7b2y,187908,52,0.000686,0.77,119084,0.633,0.0318604,C#,0.158,-8.404,Major,0.279,120.39,04/4,0.534,Hip-Hop,A1,-1.68168,-31.5895,1
Lil Peep,Save That Shit,4NpDZPwSXmL0cCTaJuVrCw,170963,81,0.0262,0.534,221062,0.583,0.0318604,D,0.421,-8.672,Major,0.0288,105.997,04/4,0.145,Hip-Hop,A1,20.9099,-66.8808,1
Young Dolph,Kush on the Yacht,3JpSRfpiAXLPpJXoMKabAv,203279,53,0.0246,0.778,220453,0.653,0.0318604,A,0.139,-5.749,Major,0.0703,120.39,04/4,0.345,Hip-Hop,A1,-26.2109,10.3096,1
empty_field,What's Free (feat. Rick Ross & Jay Z),3Qig3auHwFlgO00p5QM6oJ,168258,74,0.000322,0.511,362839,0.718,0.0318604,B,0.111,-6.293,Minor,0.404,166.42,04/4,0.267,Hip-Hop,A1,30.1583,33.6656,1
Nicky Jam,With You Tonight (Hasta El Amanecer),0JSinz03ZGQxKtCH3yBg6W,188270,55,0.317,0.781,208973,0.588,0.0318604,F#,0.0983,-5.348,Minor,0.0386,120.39,04/4,0.564,Hip-Hop,A1,-53.4727,24.5232,1
NAV,Wanted You (feat. Lil Uzi Vert),6Caw9ToZftprssz2NLqz4j,191812,75,0.168,0.793,228080,0.718,0.0318604,A,0.241,-4.966,Minor,0.0547,146.885,04/4,0.649,Hip-Hop,A1,-6.57507,10.3218,1
Thug Life,How Long Will They Mourn Me?,3yawCOFKiw8TVVdCubX4hu,72151,51,0.0677,0.81,221062,0.614,0.0318604,C#,0.356,-7.41,Major,0.157,87.03,04/4,0.431,Hip-Hop,A1,-14.7404,-27.6366,1
King Geedorah,Fazers,3G34Mgtten2H3jTSqGrjoy,198468,51,0.0105,0.423,197133,0.965,1.01e-05,D,0.234,-2.011,Major,0.166,90.564,04/4,0.719,Hip-Hop,A1,13.797,-73.4361,1
Shoreline Mafia,Break A Bitch Bacc - Bonus,1MiVlLMCKrMV0uikVZK2Za,186154,63,0.0111,0.899,144453,0.682,0.0318604,A#,0.0768,-4.738,Minor,0.236,98.025,04/4,0.234,Hip-Hop,A1,-3.663,41.1084,1
empty_field,Lil Story (feat. ScHoolboy Q),4qP5PsQIp7dNE8fw4VYdmc,131919,51,0.00839,0.943,221062,0.777,0.0318604,C#,0.278,-4.273,Major,0.2,135,04/4,0.711,Hip-Hop,A1,-5.94281,-39.3922,1
empty_field,Here It Comes (feat. Russ),4cHU3zqPsSAFggmiQy5nSZ,30157,57,0.0332,0.716,221062,0.597,0.0318604,F#,0.163,-7.774,Minor,0.0547,120.39,04/4,0.306,Hip-Hop,A1,-49.9623,20.8371,1
Neha Kakkar,"Dilbar (From ""Satyameva Jayate"")",4wzBhn22HZObuGDhFrXBrE,158538,61,0.155,0.725,184433,0.912,7.68e-05,A,0.107,-3.665,Minor,0.0851,104.054,04/4,0.674,Hip-Hop,A1,-8.32892,12.4231,1
