artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Fabolous,Flipmode,2JeY3psFuGlecBSw2kOIR1,175024,60,0.107,0.643,240773,0.76,0.052974,F#,0.113,-4.747,Major,0.289,151.943,04/4,0.567,R&B,R1,9.4659,-29.5008,1
khai dreams,All I Need,6lpl7KYkM4DgYJGosrLF3L,107498,52,0.508,0.76,147967,0.559,0.052974,B,0.367,-7.274,Minor,0.499,74.954,04/4,0.48,R&B,R1,23.016,-52.5301,1
Sammie,I Left... Because I Love You,7BGcoJ5uNqD54u63FEOPcz,137096,47,0.461,0.697,179062,0.561,3.89e-05,G#,0.143,-4.208,Major,0.0961,139.98,04/4,0.605,R&B,R1,-16.6787,-31.8817,1
Mick Jenkins,Martyrs,78gf2TxprPQbRSknY7bJ8u,198898,52,0.206,0.619,219339,0.607,0.052974,C#,0.113,-9.483,Major,0.316,97.899,04/4,0.202,R&B,R1,-55.2806,-32.433,1
Toro y Moi,Inside My Head,1V9zWcD0PpWlFa42vCErzm,192221,43,0.16,0.821,251240,0.882,0.0179,E,0.197,-6.463,Minor,0.0525,112.997,04/4,0.665,R&B,R1,50.5191,46.0052,1
Omarion,Know You Better (feat. Fabolous and Pusha T),4fUU9WKxEgJXyrZJsUA2iP,82002,46,0.0366,0.78,287360,0.432,0.052974,A,0.119,-7.715,Minor,0.0785,131.034,04/4,0.532,R&B,R1,18.4779,12.9347,1
The Bonfyre,Ready To Love,1rsTANyQavJLIiPIFUgoiM,28041,40,0.328,0.373,225140,0.61,0.052974,E,0.211,-5.723,Major,0.198,173.638,04/4,0.461,R&B,R1,43.5775,31.0114,1
Fergie,Tension,1Djnvazt9T69KilAAqSgAv,156848,51,0.0388,0.899,224577,0.545,3.27e-05,A,0.172,-6.191,Minor,0.0726,109.957,04/4,0.832,R&B,R1,16.6116,12.9227,1
Marsha Ambrosius,Luh Ya,1U0zDBEsf5LMkHwMO3snR3,211145,49,0.115,0.411,208033,0.757,0.052974,A,0.131,-4.921,Minor,0.424,179.271,04/4,0.328,R&B,R1,16.5304,20.0982,1
Musiq Soulchild,b.u.d.d.y.,5G58fsWcZc1d6NY89D5yiq,214357,47,0.0534,0.735,224577,0.839,0.052974,F#,0.0942,-4.705,Minor,0.271,89.942,04/4,0.834,R&B,R1,2.73813,-17.6504,1
Kid Ink,Sunset,4s6nixz8KRgMiP5ulPa15q,41994,55,0.0972,0.671,227667,0.714,0.052974,C,0.17,-6.223,Minor,0.0746,126.053,04/4,0.569,R&B,R1,-58.8899,29.3083,1
Troop,All I Do Is Think of You,1MNdfH2KC5LdEde3JPJ513,171233,56,0.0143,0.534,229053,0.7,0.052974,G#,0.197,-8.71,Minor,0.0446,122.609,04/4,0.447,R&B,R1,-9.30117,-49.7445,1
Raveena,Temptation,4m4aiyWCBH011DhxQeoWt1,117049,55,0.454,0.734,248738,0.541,0.000851,G,0.132,-8.86,Major,0.131,140.044,04/4,0.501,R&B,R1,-15.0574,3.45972,1
Rihanna,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",15kLz0zNFdtsaJdXKSGmTU,215588,61,0.507,0.365,224577,0.837,0.052974,G,0.26,-3.03,Major,0.127,131.137,04/4,0.413,R&B,R1,-11.9841,-5.45004,1
Pretty Ricky,Get a Little Closer,3zb856RMKFjdvWre0TKcmA,132076,46,0.00574,0.696,271013,0.618,0.052974,E,0.305,-6.652,Minor,0.107,78.023,04/4,0.769,R&B,R1,49.3615,45.9214,1
Miguel,Coffee,0gZzXPfSknP68aZ5sfyVUH,210282,50,0.0128,0.553,313852,0.669,7.65e-05,A#,0.151,-7.575,Minor,0.0606,116.179,04/4,0.119,R&B,R1,51.8717,-29.5723,1
Tory Lanez,MiAMi (feat. Gunna),0NUbtf3ME0VjNo3rtgTJOs,178057,70,0.0189,0.674,244470,0.862,0.052974,G,0.113,-3.4,Major,0.231,160.073,04/4,0.357,R&B,R1,-13.2957,-5.38909,1
empty_field,bless ur heart,1Myw4zybkx0f03AZ6dxyxE,211839,43,0.783,0.308,263053,0.372,7.43e-05,F,0.105,-10.367,Major,0.0528,83.339,05/4,0.28,R&B,R6,-1.85883,68.6319,1
Little Mix,Strip (feat. Sharaya J),7MRKLfEKHoOHqRi1Onmiv5,107688,71,0.0729,0.677,199213,0.542,0.052974,B,0.213,-7.01,Minor,0.341,123.751,04/4,0.46,R&B,R1,29.7337,-45.094,1
empty_field,Medicine,56LFuH5HY43P4X0LBw7wUt,124424,48,0.696,0.75,121548,0.244,0.052974,D#,0.12,-18.624,Major,0.0501,116.179,04/4,0.479,R&B,R2,26.2181,72.1729,1
Baby Bash,Vamonos,1SZoPX6yKcuejHQ49DtDxr,24042,46,0.0814,0.874,224577,0.58,3.19e-06,D#,0.109,-9.125,Minor,0.0778,129.985,04/4,0.952,R&B,R2,27.7796,66.5845,1
MISO,Take Me,5zlzCvtuUTEDWOTdqWlizb,161955,57,0.504,0.756,257647,0.426,0.0394,C#,0.0884,-8.75,Minor,0.0745,135.96,04/4,0.355,R&B,R1,-39.5754,-46.8883,1
Tori Kelly,Help Us To Love,7k4PubJkaT3uxe5eaqs1Qs,65864,54,0.407,0.344,225552,0.515,0.052974,F,0.0995,-8.472,Minor,0.0806,104.623,04/4,0.194,R&B,R1,47.3871,8.33443,1
empty_field,Laws of the Universe,3bIQIx7hveYPQDdhjZ1kcq,141130,60,0.0338,0.823,169360,0.822,0.272,F#,0.0992,-6.502,Minor,0.063,119.97,04/4,0.853,R&B,R1,0.865118,-17.5688,1
Jordan Rakei,Midnight Mischief - Tom Misch Remix,42c25rCVi49QGqkQEL5wFM,56458,61,0.492,0.546,266087,0.404,0.0269,G,0.115,-7.441,Major,0.0353,92.07,04/4,0.0395,R&B,R1,-9.25959,4.87211,1
Curlybamm,Feelins for Me,1w0lJql78MSiCQjzK9Pvma,169873,40,0.505,0.756,211148,0.544,0.052974,G#,0.17,-10.673,Major,0.277,92.468,04/4,0.823,R&B,R1,-14.2376,-39.8709,1
Sam Sure,Hunger,48gPoI8nZhClXQ0hGCpGf4,166808,41,0.693,0.466,192793,0.454,0.00966,F,0.109,-11.629,Minor,0.102,170.071,04/4,0.229,R&B,R1,44.5649,4.20555,1
RAYE,Decline,0OBIHrjv88N4SEtf2INos5,181690,63,0.167,0.675,224577,0.932,0.052974,F,0.0932,-2.337,Minor,0.0551,115.924,04/4,0.524,R&B,R1,59.6683,6.38128,1
Golden Vessel,"BIGBRIGHT (feat. Elkkle, E^ST & Duckwrth)",6Pur3hWy6Nzc27ilmsp5HA,134988,50,0.0673,0.739,224577,0.75,0.000448,B,0.289,-6.616,Major,0.137,145.049,04/4,0.408,R&B,R1,15.678,-63.4258,1
Rihanna,Te Amo,3O4mrgA9FYu5MA79rqTfpL,164933,62,0.541,0.567,208427,0.707,0.000176,G#,0.1,-5.455,Minor,0.0818,171.916,04/4,0.751,R&B,R1,-11.8086,-51.2199,1
Rihanna,Woo,76VJrhYDApiRwxp7jjG1Cd,175378,51,0.0556,0.415,235587,0.477,0.00288,A,0.307,-5.223,Major,0.0357,114.946,04/4,0.188,R&B,R1,5.14297,19.2548,1
Souly Had,Talk to Me,6Zbv79YWB0iZSXwIwEsIOP,192622,43,0.479,0.717,171598,0.356,0.052974,C,0.114,-10.267,Major,0.156,110.278,04/4,0.119,R&B,R1,-45.3874,8.76017,1
empty_field,Vacation,49oBFP6ZHPtd6t33LFTD3E,216378,59,0.318,0.606,224577,0.435,0.00482,A,0.205,-11.458,Major,0.0614,124.943,03/4,0.376,R&B,R3,16.5121,38.7366,1
Rihanna,Same Ol’ Mistakes,1wBqvhNp4IaeGGol5BlQjV,143523,54,0.212,0.448,224577,0.796,0.00108,G#,0.0675,-5.435,Major,0.0463,151.955,04/4,0.501,R&B,R1,-20.6997,-31.5068,1
Summerella,Do You Miss It,0gjyNO7dGMsjl6P7mFMpjo,167563,57,0.235,0.689,239856,0.444,0.052974,G#,0.087,-6.738,Major,0.314,111.846,04/4,0.512,R&B,R1,-15.3298,-38.7771,1
Meghan Trainor,Can't Help Falling in Love - Live From Spotify London,4uuHR1fbRQZxySKHr6mEzB,83115,48,0.642,0.353,163480,0.466,5.75e-06,C#,0.718,-9.363,Major,0.0521,116.179,04/4,0.429,R&B,R1,-41.4722,-23.407,1
empty_field,Love Takes Time,6tR751y9jXckOBmRpp83Jw,42319,54,0.727,0.602,229227,0.338,0.052974,B,0.0849,-12.371,Major,0.0293,126.232,04/4,0.25,R&B,R1,14.5288,-57.8711,1
Jack Garratt,Surprise Yourself - GRYFFIN x Manila Killa Remix,2N6sMnsR3U7LdFayOmD8dv,163635,49,0.197,0.456,195496,0.777,0.052974,D#,0.112,-5.97,Major,0.055,102.968,04/4,0.285,R&B,R2,28.9887,69.8282,1
empty_field,Mad,58ge6dfP91o9oXMzq3XkIS,160451,62,0.101,0.827,235493,0.477,4.15e-05,C,0.0908,-5.025,Major,0.254,119.807,04/4,0.599,R&B,R1,-54.7698,9.67291,1
empty_field,Those Games,68oL33xGl9GsUhDSTCXCrD,106937,46,0.167,0.826,172400,0.583,0.052974,A#,0.321,-8.879,Major,0.0644,146.028,04/4,0.654,R&B,R1,67.8398,-22.8031,1
COTIS,Blame,7wTAXn3i8pmNHWS5wnIztd,123982,49,0.0385,0.691,189542,0.722,0.052974,C#,0.185,-5.408,Minor,0.0319,140.048,04/4,0.441,R&B,R1,-37.0329,-51.2553,1
KAYTRANADA,NOTHIN LIKE U (feat. Ty Dolla $ign),1deVHNJarNH1kM7QN6Y1RJ,56927,59,0.0589,0.787,194987,0.805,1.61e-06,A,0.192,-6.294,Major,0.409,104.862,04/4,0.769,R&B,R1,2.31515,26.5007,1
Jamie Foxx,Slow,4PPtPEHzioaOvbcpEWWRvd,47201,46,0.258,0.769,342013,0.329,2.12e-05,C#,0.167,-8.65,Major,0.0499,99.888,04/4,0.319,R&B,R1,-46.74,-29.7655,1
Jonathan McReynolds,Maintain (feat. Chantae Cann),1yc8bfceUmqDk7Wp37MDoA,27476,40,0.859,0.295,239813,0.251,0.052974,A,0.211,-10.778,Major,0.0326,116.179,03/4,0.319,R&B,R3,16.2675,39.4551,1
Dwele,Open Your Eyes,68QjFdBRwqWSgfxRnEu9SZ,109014,46,0.259,0.583,224577,0.378,0.000942,D,0.0755,-9.619,Major,0.039,94.938,04/4,0.331,R&B,R1,-28.7569,55.3734,1
Mariah Carey,I Want To Know What Love Is,4Tw5sKDSDUI8XkDtsJNx3E,67325,45,0.127,0.581,207133,0.453,2.77e-06,F#,0.213,-6.087,Major,0.0337,80.003,04/4,0.277,R&B,R1,16.4784,-25.274,1
Choker,Guppy,4xR3MAscflQ262kMeiKshQ,97980,40,0.944,0.5,332057,0.198,0.0536,D,0.109,-14.172,Major,0.0523,116.179,04/4,0.137,R&B,R1,-25.0865,54.7302,1
Ashanti,Rock Wit U (Awww Baby),7wZBuBh6xJI7QAdAI6XqJN,213803,65,0.433,0.712,209120,0.805,0.052974,E,0.179,-3.142,Minor,0.0739,94.973,04/4,0.851,R&B,R1,52.2037,45.2781,1
Little Mix,The End,0XPZo7uag05Vi90Tz0G8ry,34656,49,0.889,0.458,132453,0.311,0.052974,D,0.241,-7.121,Major,0.0536,95.289,03/4,0.49,R&B,R3,2.13502,52.4968,1
April + Vista,Own2,728wpR0sdHsE8rrAngOKMS,47153,39,0.323,0.865,217493,0.446,7.62e-05,E,0.18,-5.356,Minor,0.0506,115.015,04/4,0.612,R&B,R1,48.0954,45.3969,1
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),13oGc1Mi9niBlo5eTmgGMa,169119,70,0.023,0.689,210573,0.791,0.052974,C,0.0526,-5.194,Minor,0.053,95.04,04/4,0.755,R&B,R1,-59.0537,26.8038,1
Aaliyah,Back & Forth,55lOqKAVHIdS9jppjoHLpq,193993,60,0.0698,0.706,231093,0.727,5.31e-06,F,0.115,-8.06,Major,0.0317,92.938,04/4,0.903,R&B,R1,36.5463,-6.79017,1
Justine Skye,Best For Last,5WwqdeavrQrbeAMDxGawse,183368,40,0.304,0.77,224577,0.651,2.54e-06,B,0.112,-7.579,Minor,0.117,113.982,04/4,0.684,R&B,R1,30.1793,-53.0987,1
Jinsang,Reflection,7rqVsAqphI7rSM7juLymxz,85607,44,0.513,0.564,173947,0.501,0.716,A#,0.149,-12.879,Major,0.19,116.179,04/4,0.416,R&B,R1,9.66177,0.182347,1
Tierra Whack,Sore Loser,1Ihv6mtmzQUldAvRcTqusW,192174,53,0.576,0.779,60000,0.294,5.98e-05,C#,0.108,-7.251,Major,0.253,145.356,04/4,0.235,R&B,R1,-50.0337,-34.6475,1
Sevyn Streeter,"Anything U Want (feat. Wiz Khalifa, Jeremih & Ty Dolla $ign)",3pzYcfD15ovdPD1lhhLfMh,139018,65,0.0308,0.684,214254,0.526,0.052974,C#,0.306,-4.982,Minor,0.0335,116.179,04/4,0.495,R&B,R1,-42.2389,-52.9589,1
Chris Brown,No BS,2eIHJlNKRNcg3PwrUsk1VV,49045,48,0.12,0.404,247933,0.619,0.052974,C#,0.118,-6.329,Minor,0.0582,171.989,04/4,0.123,R&B,R1,-35.9,-49.7592,1
DJ Khaled,To the Max,6O7pihLJgeqxUnG7u9oYL2,32209,55,0.0184,0.461,193902,0.812,0.000375,A#,0.21,-5.776,Minor,0.241,159.869,04/4,0.72,R&B,R1,50.0747,-20.3384,1
Jason Derulo,"Can You Feel The Love Tonight/Nants' Ingonyama - From ""The Lion King""",5sF9WD3MnaoHQjJD2sL75D,23628,50,0.549,0.453,229627,0.384,0.052974,C,0.105,-9.074,Major,0.0368,77.052,04/4,0.51,R&B,R1,-45.2998,3.81356,1
empty_field,Later,3uNHNBnlfBtrOZ9NZx5b4V,76530,46,0.814,0.449,270709,0.247,0.131,C#,0.0872,-10.842,Major,0.0679,62.099,04/4,0.176,R&B,R1,-45.6106,-31.1398,1
Toni Romiti,Nothin on Me,0Gf0iA0ztdvcM9FpZKmrUw,67844,54,0.0379,0.641,224577,0.477,1.22e-05,C#,0.0886,-9.226,Major,0.0525,127.923,04/4,0.124,R&B,R1,-47.0313,-26.7372,1
HYUKOH,Gang Gang Schiele,4OBLmckjKIhBFHVIsvZDtw,45422,50,0.502,0.599,275655,0.628,1.64e-05,G,0.301,-7.029,Major,0.0317,82.009,04/4,0.629,R&B,R1,-17.4368,3.68631,1
KeKe Wyatt,Fall in Love,0RFduQOfkrP1jhoV0m8US2,174357,38,0.661,0.446,233053,0.586,0.052974,C,0.0962,-5.391,Minor,0.0479,124.84,04/4,0.424,R&B,R1,-53.2205,28.2205,1
JP Cooper,We Were Raised Under Grey Skies,1TGcnUxYcBZAcXBKtwwTZP,128366,55,0.322,0.564,210310,0.511,0.052974,E,0.132,-7.438,Minor,0.0755,116.179,04/4,0.534,R&B,R1,48.3391,42.1253,1
empty_field,I Love You,6fbRiBtfALoBolRbxOPOKU,98415,50,0.00981,0.489,267160,0.757,0.052974,B,0.234,-4.062,Minor,0.0926,168.004,04/4,0.567,R&B,R1,36.1747,-51.5385,1
Ja Rule,New York,5PaS1OgxdTDLO8Zr59aTuS,121102,53,0.255,0.542,258213,0.804,0.052974,B,0.0766,-5.898,Minor,0.453,93.06,04/4,0.597,R&B,R1,23.9901,-53.8141,1
Frank Ocean,Skyline To,1EUXWIBG7B7EJg48qFAm7b,92692,65,0.882,0.423,184600,0.294,5.43e-06,F,0.0981,-13.673,Minor,0.0593,129.146,04/4,0.401,R&B,R1,45.4301,3.44933,1
Mario,Music For Love,6RfuugnjWnaBHimVJN3PqM,85212,53,0.106,0.705,229600,0.423,0.052974,C,0.209,-5.855,Major,0.0451,123.431,04/4,0.466,R&B,R1,-51.1504,6.85318,1
Justine Skye,Wasteland,3Vnd9kqU36jdtgXXcxEJHW,92897,39,0.0306,0.601,196040,0.625,1.34e-05,C#,0.08,-7.943,Major,0.0591,103.92,04/4,0.523,R&B,R1,-50.8555,-24.394,1
Toro y Moi,Mirage,3BnBKNItMng824sLx0pUfy,46823,55,0.18,0.666,309227,0.748,0.451,A#,0.167,-4.703,Minor,0.0393,116.179,04/4,0.604,R&B,R1,48.7334,-31.3659,1
Beyoncé,Deja Vu (feat. Jay-Z),5yJCrSdwrLFzboxg0z9xMd,141218,61,0.0071,0.644,240280,0.746,1.22e-05,G,0.0743,-4.941,Major,0.341,105.253,04/4,0.355,R&B,R1,-19.7713,3.04336,1
Kut Klose,Like You've Never Been - Get up on It - Remix,1JbJJHcWnbtWmX68VvBc7L,208434,47,0.015,0.747,286000,0.576,0.000112,D,0.129,-6.991,Minor,0.0438,125.552,04/4,0.4,R&B,R1,-22.7411,45.5229,1
NSTASIA,Belong to You,0fMWtRhzOoWoCo7dRHVEEa,153368,42,0.814,0.595,199415,0.497,8.35e-06,A,0.0964,-7.363,Major,0.0374,84.91,04/4,0.155,R&B,R1,0.833991,19.2211,1
6LACK,Loaded Gun,7gkboYtvhuXNS4EUwmFPcw,91057,67,0.113,0.643,198442,0.545,1.82e-05,C#,0.124,-6.526,Minor,0.0895,128.023,04/4,0.286,R&B,R1,-42.6793,-52.0166,1
empty_field,LOVE ACHES,6S2tiaYxu3q2c8pDoTKtBD,92530,42,0.124,0.658,215751,0.807,0.052974,B,0.0946,-3.351,Major,0.0463,75.014,04/4,0.799,R&B,R1,14.2414,-65.374,1
Olivia O'Brien,Love Myself,0XCuJNxpyNzJZdmE00hjEJ,89607,68,0.596,0.653,213947,0.621,0.052974,B,0.0811,-5.721,Minor,0.0409,100.006,04/4,0.466,R&B,R1,28.5143,-47.9943,1
Naughty Boy,Should've Been Me,17BiHy04kTLAfGIDlZLlDg,169961,54,0.0147,0.584,224577,0.799,0.052974,D,0.284,-5.478,Major,0.179,183.961,04/4,0.666,R&B,R1,-37.1442,52.7333,1
Jeremih,I Think Of You,5N0jIaYartDLhYOIIv5P4S,75476,56,0.00835,0.735,217787,0.503,0.052974,C,0.123,-8.605,Major,0.0667,99.916,04/4,0.356,R&B,R1,-50.9608,6.69838,1
James Vincent McMorrow,Sparrow And The Wolf,2FlGbdOCPxuAnts1XdwyUF,47247,44,0.279,0.522,219960,0.626,0.016,G,0.0877,-8.673,Major,0.0417,116.179,04/4,0.4,R&B,R1,-13.3125,2.23945,1
Avery Wilson,Dollar Bill,7MrQenywbnexpooDn62tLj,170486,44,0.643,0.433,206120,0.504,0.052974,D,0.106,-6.389,Minor,0.0399,140.411,03/4,0.391,R&B,R3,2.12247,51.1148,1
empty_field,Right Now (Robin Schulz VIP Remix) - Robin Schulz VIP Remix,2mnhmLTQ5ENMnJmyaxxjjW,57240,52,0.0338,0.771,224577,0.871,2.18e-05,F#,0.317,-3.554,Minor,0.174,120.01,04/4,0.674,R&B,R1,-0.292219,-16.4615,1
Thirdstory,Grows Old,3s7MCdXyWmwjdcWh7GWXas,189871,47,0.592,0.556,224577,0.268,0.462,G#,0.204,-13.462,Major,0.0335,86.035,04/4,0.0916,R&B,R1,-5.24887,-34.5812,1
Alessia Cara,All We Know,0E1MfZDJRLMFhebTjDGKN0,158603,56,0.0483,0.47,203693,0.792,2.08e-06,E,0.129,-4.788,Major,0.0972,150.956,04/4,0.409,R&B,R1,40.5676,30.15,1
Kali Uchis,Body Language - Intro,70gfB8orjZFNqogQSv4oAE,134496,56,0.639,0.387,136343,0.706,0.00404,A,0.285,-8.74,Major,0.128,116.179,04/4,0.588,R&B,R1,1.56044,18.375,1
McClenney,SOS,51FyNTK1r2yYdq8iUDHFAt,109654,44,0.572,0.697,187242,0.251,0.00394,C#,0.122,-13.628,Minor,0.039,72.95,04/4,0.555,R&B,R1,-42.6685,-46.8104,1
Fantasia,Even Angels,5QfobfsCZuyPnCzXHKGs9r,107626,43,0.0256,0.611,224577,0.584,1.2e-06,C#,0.112,-7.629,Major,0.0609,79.913,04/4,0.32,R&B,R1,-51.8968,-24.7846,1
Chris Brown,Forever,3bulwGpP21xTagwLjoCTBC,95255,69,0.0371,0.672,278036,0.819,0.000184,B,0.203,-4.457,Major,0.0463,116.179,04/4,0.446,R&B,R1,16.1928,-65.8788,1
empty_field,Intro (#FREEJT),2lQ5u48Pml2uoogIiY4bL3,34693,48,0.126,0.664,224577,0.637,0.052974,A,0.378,-4.597,Major,0.417,116.179,04/4,0.0393,R&B,R1,1.39568,25.0003,1
empty_field,Ain't It Funny - Murder Remix,0i5K9SXYQUjDg7ZztTot30,203405,57,0.364,0.781,224577,0.746,0.052974,G#,0.098,-2.686,Major,0.17,89.43,04/4,0.786,R&B,R1,-18.5201,-33.1069,1
Camila Cabello,Havana - Live,1iDmN4cjnnXcKPBV6pCwyC,114516,52,0.114,0.641,248572,0.776,0.000134,C,0.362,-5.176,Minor,0.0359,104.956,04/4,0.419,R&B,R1,-56.4223,23.5439,1
Jinsang,Island.,6JH56gZC7EJDcoxabVcWVL,56818,46,0.951,0.497,146404,0.312,0.000115,C#,0.0955,-13.483,Major,0.102,76.421,04/4,0.392,R&B,R1,-46.678,-31.974,1
Charlie Wilson,Touched By An Angel,3vHS2lQ7R65BGK66VARwVA,181938,48,0.322,0.605,239587,0.66,0.000263,A#,0.109,-5.847,Major,0.0315,80.982,04/4,0.889,R&B,R1,65.8866,-23.4989,1
Ray J,Sexy Can I,23LqDcaYel42gfSJ05tsC0,195622,48,0.164,0.445,182720,0.677,0.052974,C#,0.451,-7.056,Major,0.358,91.863,04/4,0.925,R&B,R1,-43.8565,-18.6675,1
Emily King,Look At Me Now,02uRToy7bttYcKCO3vIStA,102850,45,0.275,0.59,192453,0.529,0.052974,F,0.117,-7.759,Major,0.0415,76.92,04/4,0.424,R&B,R1,35.0216,-3.48125,1
Sunni Colon,Little Things,0WaYTzMtQTJ2GoEYA129rG,83815,43,0.302,0.772,240617,0.697,0.052974,A#,0.162,-9.168,Minor,0.0633,92.987,04/4,0.846,R&B,R1,48.1405,-26.1153,1
Ady Suleiman,Running Away - Winta James Mix,4QngrzO0yXhB2XTQs9Zc6q,82580,50,0.311,0.637,210837,0.578,0.277,F,0.0885,-6.473,Minor,0.037,116.179,04/4,0.942,R&B,R1,43.1788,8.43,1
Jill Scott,Fool's Gold,7JnP66e6tNEkeg4USfE45K,67191,43,0.103,0.674,202307,0.535,0.000464,D,0.113,-6.718,Minor,0.0419,88.98,04/4,0.255,R&B,R1,-19.8382,45.8816,1
Jonathan McReynolds,Gotta Have You,3uq6qe8ouF012GLOcLyWcH,152650,45,0.161,0.475,176970,0.741,0.052974,A#,0.263,-4.943,Minor,0.132,95.65,04/4,0.385,R&B,R1,49.991,-24.1153,1
Jason Derulo,The Other Side,3cSzWUkIGzsQHSmeGIejEL,140326,59,0.0525,0.561,224577,0.836,0.052974,A,0.136,-3.939,Major,0.1,127.923,04/4,0.517,R&B,R1,6.65353,24.6457,1
Teyana Taylor,Rose In Harlem,7egnrHJAANlNymbrmQNKcG,48220,63,0.468,0.543,222828,0.567,0.052974,D,0.171,-5.241,Minor,0.129,143.744,04/4,0.351,R&B,R1,-21.2622,48.7325,1
James Blake,A Case Of You,1PyPK82Vd79mBJcuqA4Dv1,45703,45,0.933,0.459,177400,0.276,0.000208,G,0.114,-11.192,Major,0.08,166.912,04/4,0.474,R&B,R1,-11.0852,8.11085,1
Kota the Friend,Camo (feat. Angel Haze),42sQwZ9agZFDd9cQfKfZSb,175009,49,0.311,0.734,307706,0.688,0.052974,B,0.216,-7.141,Minor,0.316,132.064,04/4,0.53,R&B,R1,25.7398,-54.5444,1
Meghan Trainor,ALL THE WAYS,6dRAAG4sB71NAtVCHJep7s,189638,60,0.0188,0.623,224577,0.65,0.052974,B,0.0687,-3.786,Minor,0.032,112.072,04/4,0.366,R&B,R1,32.7437,-48.5447,1
Stefflon Don,Hurtin' Me,2iSgk5mr1YoCq0kuJm9a0Z,190523,67,0.102,0.535,212815,0.794,1.52e-05,C,0.144,-4.933,Major,0.161,203.712,04/4,0.799,R&B,R1,-59.4693,10.9028,1
Toni Braxton,Just Be A Man About It,2pzHvoyIIrFXDlV5lNH7Eg,136393,51,0.274,0.753,288933,0.45,2e-06,A,0.321,-6.909,Major,0.0924,109.405,04/4,0.56,R&B,R1,6.07243,20.2463,1
Masego,Sunday Vibes,1eWsXHpKj3BhE9Uw9Q5XKI,20106,63,0.259,0.677,226168,0.669,0.849,C#,0.14,-4.503,Major,0.0632,170.087,04/4,0.222,R&B,R1,7.67422,-0.832178,0
Grace,Hell Of A Girl,3sHnftbut20DwoMm6JGtiw,21406,44,0.0163,0.413,208600,0.712,0.000402,G#,0.107,-5.024,Major,0.0529,180.003,04/4,0.491,R&B,R1,-17.3934,-28.3765,1
Christina Aguilera,Guy What Takes His Time - Burlesque Original Motion Picture Soundtrack,3sUg6wrmvnjm9M5ICGen4t,175685,44,0.519,0.584,163133,0.578,0.052974,A#,0.137,-5.438,Major,0.057,93.499,04/4,0.75,R&B,R1,65.871,-23.8829,1
Kali Uchis,Dead To Me,7nNKbWdmUqKHGfgipRborS,160655,66,0.432,0.675,224577,0.761,0.052974,E,0.102,-4.469,Minor,0.0466,119.001,04/4,0.428,R&B,R1,51.6344,43.4158,1
Elder Island,Welcome State,47Kfrm6G2wZUAPhiDTyado,185336,60,0.334,0.666,270476,0.432,0.0289,F#,0.11,-8.788,Major,0.0323,95.985,04/4,0.297,R&B,R1,14.6522,-23.1467,1
empty_field,Do You Remember,1RtnIF8uRwTLxmcR87V6Wo,210611,61,0.0278,0.854,210307,0.664,0.052974,B,0.118,-4.88,Major,0.085,116.179,04/4,0.782,R&B,R1,18.1991,-64.4747,1
khai dreams,Drifting Away,6m9TO46YBQu3QYLSLs0Z4J,164258,60,0.739,0.52,192500,0.268,0.177,C#,0.0718,-15.199,Major,0.0407,119.856,04/4,0.273,R&B,R1,-48.285,-31.1648,1
Toro y Moi,So Many Details,4a0lh0RAYPke6E0A50bHXn,78290,54,0.0428,0.625,224577,0.623,0.0576,F,0.157,-11.125,Minor,0.0655,143.991,04/4,0.196,R&B,R1,50.8668,8.693,1
empty_field,Go Get It,2Uwjr7EnHRXMgmL9SmX1Gj,130876,47,0.0217,0.718,224577,0.77,1.46e-05,C#,0.36,-5.077,Major,0.0344,116.179,04/4,0.785,R&B,R1,-57.2654,-17.6343,1
B.o.B,HeadBand (feat. 2 Chainz) - Coucheron Remix,4719B5NlJxy8XxksIE96Fb,97960,47,0.0563,0.752,235385,0.635,0.052974,C#,0.118,-9.528,Minor,0.106,104.033,04/4,0.639,R&B,R1,-40.2294,-51.4551,1
empty_field,Buyou,0bzLVciw02Zyp9lxxQNJIQ,47783,41,0.17,0.79,259213,0.715,0.052974,E,0.074,-4.643,Major,0.259,85.98,04/4,0.79,R&B,R1,41.2927,27.8091,1
empty_field,Phases,1rpQJ5vH0wjL8EtSA7ZITQ,81030,43,0.504,0.665,178692,0.365,0.052974,D,0.106,-8.206,Minor,0.0476,57.439,04/4,0.271,R&B,R1,-19.2104,46.9482,1
Labrinth,Misbehaving,46EihVqR9BPZGLAyYO0sfU,107569,50,0.0359,0.716,228856,0.657,0.000351,B,0.0817,-5.877,Minor,0.0881,124.996,04/4,0.433,R&B,R1,30.6377,-50.3653,1
Calper,Wolves,4SIc6HEd2HkRdTdVo47AMe,178194,48,0.713,0.527,207648,0.315,1.14e-05,A#,0.158,-11.299,Major,0.0437,116.179,04/4,0.259,R&B,R1,64.7714,-27.1242,1
Bryson Tiller,Let Em' Know,4ay8z23Fa9iJgvGdbBr4Iw,34046,62,0.0339,0.49,261880,0.405,0.052974,E,0.344,-11.44,Major,0.221,110.557,04/4,0.176,R&B,R1,44.0287,32.5247,1
