artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Parov Stelar,Grandpa's Groove - Extended Version,5tZmLjU4vhPlJb12IweZuB,38292,33,0.0786,0.83,256808,0.703,0.000113,F#,0.0624,-5.74,Major,0.0887,123.006,04-Apr,0.779,Jazz,J6,-16.3767,-69.2447,1
Deca,Sailboats and Trains,0yDpTj2XaHPTf0JcAo2rko,74938,34,0.0762,0.67,216682,0.791,0.403158,A#,0.228,-5.048,Minor,0.396,78.961,04-Apr,0.66,Jazz,J1,10.4438,-44.2031,1
empty_field,Addicted,43Br4gQZ46kL9zWg7bMygo,146204,47,0.453,0.849,230901,0.652,0.00868,A,0.0795,-5.466,Minor,0.0678,137.954,04-Apr,0.736,Jazz,J1,61.1478,10.8571,1
Gerry Mulligan,Jersey Bounce,0Jx2Zw453e27Ypt36GNnbw,179588,48,0.861,0.597,268893,0.216,0.0126,G,0.0727,-16.235,Major,0.0676,134.963,04-Apr,0.497,Jazz,J1,-26.3652,-7.36672,1
Mestís,Gentle Giant,5RsUlxLto4NZbhJpqJbHfN,54523,37,0.000749,0.453,213803,0.836,0.863,E,0.146,-9.132,Major,0.0733,142.045,04-Apr,0.334,Jazz,J2,63.2343,-27.2582,1
Boney James,Pure,74OqjT3PMVWlZAyqUt4FgG,197736,33,0.174,0.551,276413,0.555,0.833,F,0.132,-8.017,Minor,0.0353,112.158,04-Apr,0.702,Jazz,J1,44.4269,44.3865,1
empty_field,Old Man Mose,5hlFW1Eer3qcjbgf6nMFDb,126040,31,0.987,0.757,266348,0.307,5.92e-06,C,0.183,-12.458,Minor,0.307,116.83,04-Apr,0.749,Jazz,J1,-9.42447,41.531,1
Dean Martin,King of the Road,0I0Tw2l9qcwrhEOxJGOc3U,188322,51,0.748,0.602,142893,0.118,0.403158,C,0.11,-14.978,Major,0.0426,112.158,04-Apr,0.598,Jazz,J1,-31.655,28.959,1
Nekta,Listen,7tHmH4iYEtz0eMxzGEqi7c,215393,45,0.229,0.874,223760,0.668,0.403158,C,0.116,-8.293,Major,0.0991,116.972,04-Apr,0.801,Jazz,J1,-42.1179,37.7144,1
Jamiroquai,Carla,3ZJa01R0fjFzGZJEzpO3Cn,35217,45,0.041,0.793,333240,0.546,0.0039,A,0.106,-7.458,Major,0.0339,121.068,04-Apr,0.306,Jazz,J1,41.4449,-2.20626,1
Slave,Just A Touch of Love,7MUV7ENGFc6V8OSPtXjxxG,154021,47,0.0508,0.742,392733,0.473,2.08e-05,C,0.0387,-14.567,Major,0.0309,108.783,04-Apr,0.904,Jazz,J1,-41.8133,39.0766,1
Billie Holiday,If You Were Mine (with Teddy Wilson & His Orchestra),4LeuU8sNQT0vZvGZAhMi4Z,195725,41,0.968,0.615,189867,0.115,0.00061,G#,0.127,-16.557,Major,0.0397,105.704,04-Apr,0.404,Jazz,J1,-58.3895,5.83698,1
Judy Garland,The Man That Got Away - Live,3a8tAZFJxlmBwOtrf5L1oC,58873,38,0.811,0.199,287413,0.181,0.403158,C,0.694,-15.073,Major,0.0357,175.149,03-Apr,0.133,Jazz,J1,-13.7021,6.12774,1
Pete Rock,Grown Man Sport,5FR3ZTWsJka2md6Cyb8i3F,171185,58,0.478,0.801,266348,0.757,1.32e-05,G,0.163,-8.01,Major,0.316,112.158,04-Apr,0.607,Jazz,J1,-39.4719,-4.46053,1
empty_field,I Know Why (And So Do You),4IhBMMgZkrQybTajYXtmVE,129788,33,0.984,0.337,178133,0.29,0.00224,A,0.224,-7.47,Major,0.0271,112.158,03-Apr,0.443,Jazz,J1,28.8739,-5.01294,1
miyamigo,pap pap,3Jp9ys8LTCzv9jPe0t8fHB,156273,40,0.871,0.707,147586,0.433,0.907,B,0.108,-6.897,Major,0.0433,81.554,04-Apr,0.733,Jazz,J4,36.7346,-63.3671,1
empty_field,Occasional Magic,6dO7ENttT5iO74v9EmzjwB,110986,43,1.85e-05,0.524,257627,0.828,0.851,C#,0.0977,-7.182,Minor,0.035,91.974,04-Apr,0.218,Jazz,J1,-41.8799,-57.2271,1
Donald Byrd,You And The Music,3F6BhslvoL5C0omdpO3qMV,50752,34,0.331,0.672,321707,0.71,0.315,F,0.0892,-10.047,Minor,0.0506,102.309,04-Apr,0.962,Jazz,J1,43.8873,40.464,1
Robert Glasper Experiment,Cherish The Day,08oPXvnWWXpUHY91CaXrwk,93022,42,0.288,0.602,351613,0.604,0.000296,F,0.0571,-7.935,Minor,0.0381,90.981,04-Apr,0.373,Jazz,J1,37.8814,44.0472,1
empty_field,Koom,78WXbs2VMEGYXoGPyokKXZ,96933,42,0.382,0.68,100574,0.452,0.818,B,0.082,-10.948,Minor,0.252,79.95,04-Apr,0.356,Jazz,J4,28.0515,-54.738,1
James Tillman,Self Portrait of a New Yorker,1Df0bK5rIIzsgZX7nNRmlM,209455,44,0.921,0.408,266348,0.257,0.896,B,0.215,-13.421,Major,0.0363,134.279,03-Apr,0.34,Jazz,J4,43.654,-41.7089,1
empty_field,After Bach: Rondo,0xgriNfQGFw3ZSrIjbq5cu,44704,36,0.985,0.255,501013,0.247,0.919,F#,0.105,-17.532,Major,0.041,169.539,04-Apr,0.14,Jazz,J6,-11.0831,-61.1256,1
Stan Forebee,Possums & Popcorn,0BrgrPEXlEeqUzHkFfTYeh,117251,47,0.112,0.842,266348,0.5,0.959,F#,0.328,-12.13,Major,0.313,89.979,04-Apr,0.477,Jazz,J6,-13.334,-72.8306,1
Al Jarreau,Your Song,7meaiNDCngM8hzZXC5H9WM,212976,44,0.689,0.523,266348,0.304,0.0242,D#,0.106,-12.081,Major,0.0333,120.392,04-Apr,0.114,Jazz,J3,-15.4091,68.463,1
Mujo,Geisha,5qJw5V16ISycNIENMO1RD0,32071,44,0.624,0.679,76380,0.251,0.896,A#,0.107,-12.849,Minor,0.0443,82.109,04-Apr,0.819,Jazz,J1,5.58402,-32.5862,1
Julian Lage,Crying,44wXefe8WB9Fd6xwtmAwbR,45157,46,0.895,0.57,266348,0.322,0.857,D,0.131,-11.943,Major,0.0281,93.994,04-Apr,0.333,Jazz,J1,20.2443,22.8031,1
Kenny G,Jingle Bells,25idmXJF6Z8GnFCT5PKgKL,54140,33,0.659,0.416,266348,0.237,0.664,G#,0.139,-10.426,Major,0.0358,115.699,04-Apr,0.061,Jazz,J1,-61.0369,10.2562,1
Ronnie Laws,Stay Awake,2PlyKOVrH0WYU0hFLrKsVr,78120,34,0.424,0.468,250360,0.617,0.403158,D,0.151,-8.849,Major,0.0288,136.685,04-Apr,0.303,Jazz,J1,23.7964,15.3252,1
Moonchild,I'll Make It Easy,22zRzwWJp3gfM1O00CsRGm,65269,29,0.132,0.765,255773,0.383,0.307,F#,0.0922,-13.602,Minor,0.359,177.984,04-Apr,0.666,Jazz,J6,-4.28049,-73.0017,1
tajima hal,For a while,1GrikfH0jDejDvrxo84n4P,164357,49,0.932,0.773,168678,0.471,0.793,C#,0.117,-8.862,Minor,0.226,79.977,04-Apr,0.523,Jazz,J1,-42.9785,-50.1056,1
Four Tet,SW9 9SL,2HmpP4f48ptsSQVufmiW1m,51145,52,0.592,0.71,475639,0.832,0.924,E,0.098,-9.759,Minor,0.0371,128.99,04-Apr,0.282,Jazz,J2,63.2564,-18.7339,1
Jerry Vale,Statte Vicino Amme,4RzjMVsoyIkPM2lMP7pSqI,107412,38,0.815,0.311,202933,0.255,5.26e-05,F#,0.193,-13.423,Major,0.0302,103.094,04-Apr,0.216,Jazz,J6,-13.5817,-62.5711,1
Tom Scott,You've Got A Friend In Me,5vTPxzm4h2bY9rYyVrGEU5,71123,30,0.227,0.532,266348,0.526,0.704,A,0.242,-8.526,Major,0.031,112.158,04-Apr,0.72,Jazz,J1,45.6547,-1.07188,1
Bill Evans Trio,Minha (All Mine) - Live,3aZM2FnLOLfzop8B4ZFzv1,31124,43,0.911,0.271,228575,0.221,0.804,B,0.705,-18.495,Minor,0.0399,73.612,04-Apr,0.156,Jazz,J4,42.5945,-49.0235,1
Blossom Dearie,Someone To Watch Over Me,5wQnmLuC1W7ATsArWACrgW,153223,39,0.988,0.422,357320,0.0432,0.000492,G,0.145,-20.238,Major,0.0498,112.158,03-Apr,0.103,Jazz,J1,-8.97644,-3.94347,1
Morcheeba,Women Lose Weight (feat. Slick Rick),4tz1iYdwUJteEZdKWc7Tt8,31420,44,0.239,0.722,257400,0.63,1.05e-06,F#,0.177,-8.591,Major,0.205,93.025,04-Apr,0.434,Jazz,J6,-14.2196,-72.5391,1
Charlie Haden,La Pasionaria,7siBnahWkJavanWX1OR1pH,118589,39,0.963,0.474,498840,0.0431,0.935,D,0.11,-25.246,Minor,0.0396,129.786,04-Apr,0.145,Jazz,J1,9.24521,26.1738,1
Blockhead,Sunday Seance,2U6PH0RJFQstBpSjKFf9Gj,28708,36,0.28,0.595,328600,0.666,0.718,B,0.0753,-10.96,Major,0.0376,80.011,04-Apr,0.47,Jazz,J4,36.2365,-61.7747,1
empty_field,Infinito,4q3q8GiRSa1rKBCdwwsSHc,170567,38,0.13,0.72,114701,0.467,0.959,A,0.113,-10.303,Major,0.0821,85.996,04-Apr,0.357,Jazz,J1,46.2169,-2.51047,1
empty_field,The Grid,6irNf9XuC2XZFOcUxf7DRe,163497,39,9.65e-05,0.261,584773,0.808,0.00233,F#,0.104,-4.794,Minor,0.0448,112.158,03-Apr,0.467,Jazz,J6,-5.13667,-56.9174,1
Benny Sings,Duplicate,7qzCsFUXg9ov9eQ78BQQdl,54816,38,0.708,0.91,208027,0.359,0.014,A#,0.0977,-11.131,Major,0.0963,98.033,04-Apr,0.798,Jazz,J1,23.4194,-23.6456,1
The Budos Band,Ephra,2bgJEybmdwnatPT0G1Y9R3,100667,38,0.178,0.673,266348,0.786,0.901,A#,0.0942,-6.676,Major,0.0439,120.183,04-Apr,0.901,Jazz,J1,23.4793,-27.9219,1
The Emotions,Blind Alley,6nO0T34nKD1p40R26hVvfP,213505,41,0.0143,0.766,184133,0.439,0.0133,D,0.101,-12.192,Minor,0.0387,112.158,04-Apr,0.967,Jazz,J1,3.24555,18.1768,1
Tommy Guerrero,The Lone Pistolero,43HjbhbcYfAsB2wmZH9Plz,154128,32,0.322,0.671,200224,0.79,0.86,A,0.137,-6.028,Minor,0.0306,82.449,04-Apr,0.966,Jazz,J1,58.9215,10.7361,1
empty_field,Speed Dial No. 2,0mnVrUP1TAoO223C0N2NYI,24941,37,0.513,0.349,231507,0.35,0.0432,G,0.343,-11.193,Major,0.0259,82.911,04-Apr,0.0477,Jazz,J1,-25.9555,-3.16456,1
Crazy P,Eruption,0IHjY58S1OdnealEbadJQ1,199381,37,0.0482,0.722,365036,0.743,0.0472,A#,0.378,-6.933,Minor,0.0361,110.385,04-Apr,0.411,Jazz,J1,5.30487,-40.5418,1
Duke Ellington,The Single Petal Of A Rose - The Queen's Suite,7bE07pA3WZyDjbBrVOTh3a,201775,47,0.992,0.338,244933,0.0271,0.914,D#,0.101,-22.572,Minor,0.0455,112.158,01-Apr,0.0477,Jazz,,28.8115,74.8052,0
Grant Green,Sookie Sookie - Live; 2002 Digital Remaster; 24 Bit Mastering,3AwFTki0nhsd9IwU8511Vm,170253,38,0.523,0.721,658333,0.511,0.9,C#,0.142,-12.223,Major,0.0334,125.829,04-Apr,0.882,Jazz,J1,-47.1852,-39.3867,1
Maceo Parker,Children´s World,5B7f2auRhwkl5OjC2bQ58f,169986,42,0.524,0.605,650013,0.256,0.583,A#,0.104,-13.619,Minor,0.0433,141.242,03-Apr,0.508,Jazz,J1,3.58988,-15.3543,1
empty_field,I Just Wanna Stop,51HpNM8RKewP5PAuBLqXwy,55243,51,0.505,0.781,142800,0.552,0.000107,E,0.111,-8.82,Major,0.0388,125.455,04-Apr,0.481,Jazz,J2,60.8497,-27.6473,1
Parov Stelar,Gin Tonic,057xEJDuZr9ILFOrOnEoCC,147846,45,0.0386,0.871,198715,0.817,0.836,G,0.109,-4.783,Major,0.0855,119.973,04-Apr,0.751,Jazz,J1,-36.7548,-14.0864,1
Giovanni Guidi Trio,Trilly - Variation,6hfqhIe0meaaXfyi7ZtDYc,126191,53,0.922,0.36,297547,0.0835,0.872,G,0.127,-24.478,Major,0.0345,69.361,03-Apr,0.216,Jazz,J1,-8.18438,-3.20182,1
Braxton Brothers,The Only Woman in the World,660w8RvCS8lOwl5r2GcJ0A,69331,34,0.0647,0.737,217710,0.642,0.372,A,0.0589,-8.353,Minor,0.0286,117.035,04-Apr,0.906,Jazz,J1,59.3059,8.9013,1
Nujabes,Spiral,69VOuX3N2H0zFRbtoLWFKA,194444,49,0.272,0.673,220867,0.509,0.785,C#,0.129,-7.904,Minor,0.0365,82.02,04-Apr,0.791,Jazz,J1,-43.7368,-56.2161,1
Braxton Cook,Pariah (Kiefer Remix),36ynI67Vq1Bz52vEIQMWyy,72149,44,0.409,0.371,174243,0.525,0.782,B,0.259,-9.935,Minor,0.0327,107.968,04-Apr,0.204,Jazz,J4,39.3461,-50.6368,1
Cannonball Adderley,Work Song (Remastered),4AYF64GoIsSCdJoaCdKd7S,199201,34,0.724,0.502,307627,0.312,0.00453,C#,0.0839,-12.822,Major,0.122,169.89,04-Apr,0.544,Jazz,J1,-43.5556,-39.9059,1
The Bamboos,On the Sly (feat. Kylie Auldist),3wyJ90In0gjiWYgXniY4Op,66190,36,0.0442,0.6,215387,0.899,0.00156,F#,0.602,-9.869,Minor,0.0578,88.537,04-Apr,0.883,Jazz,J6,-3.57331,-70.6928,1
empty_field,The Drifter,0WkhmPY4bLSi1Lvtw72jiO,215287,43,0.843,0.667,266348,0.362,0.64,D#,0.0972,-12.187,Minor,0.0335,120.023,04-Apr,0.479,Jazz,J3,-20.3839,70.1911,1
Annella,Ice King,1a0abcQtFGNlehRhTOYZsm,34304,35,0.562,0.407,312651,0.73,0.403158,A#,0.0986,-5.448,Minor,0.0612,127.697,04-Apr,0.142,Jazz,J1,9.40823,-27.3797,1
Hiatus Kaiyote,Building a Ladder,3Ai7wKn9UYkkNuygKgf4b2,197365,48,0.556,0.443,342427,0.255,0.403158,F,0.13,-12.722,Major,0.108,84.044,04-Apr,0.288,Jazz,J1,9.91391,46.8726,1
Gail Jhonson,Pacific Breeze,0nKywo7qMxzEJ47GM8CwGV,85843,42,0.188,0.773,224840,0.464,0.943,F,0.11,-9.922,Minor,0.0311,97.465,04-Apr,0.851,Jazz,J1,45.6282,42.4201,1
Mocky,The Come Up,2hYDerClhzKhhkt1orcSBj,41928,49,0.203,0.561,219073,0.505,0.47,D,0.326,-13.184,Major,0.0513,105.185,04-Apr,0.652,Jazz,J1,15.2591,17.3269,1
The Whispers,It's a Love Thing,1YQWosTIljIvxAgHWTp7KP,23189,34,0.0723,0.767,311040,0.693,0.000108,F,0.302,-8.089,Minor,0.113,118.421,04-Apr,0.932,Jazz,J1,43.027,38.4311,1
empty_field,Perfect (Electro Swing Remix),1PH5Es89c1cENU8WVuWwbp,179058,40,0.0304,0.793,202498,0.868,0.00961,C,0.085,-4.001,Major,0.173,112.158,04-Apr,0.85,Jazz,J1,-36.145,38.5918,1
empty_field,U Live 2 Far Away,2zjWWaA36wFjoUmv6ZJ0JC,102974,51,0.0117,0.797,260029,0.581,2.89e-06,F,0.0696,-7.917,Minor,0.0354,112.158,04-Apr,0.865,Jazz,J1,40.8096,38.6009,1
Walter Wanderley,Summer Samba (So Nice),3PqJaa0XmBJqO7dOQCVjwi,214953,39,0.734,0.736,186960,0.497,0.000437,A,0.118,-10.195,Minor,0.0331,130.543,04-Apr,0.787,Jazz,J1,55.0569,15.08,1
Crazy P,Echo,4vHg75DPSyMvXGfcF2RTNF,197259,48,0.137,0.761,425563,0.7,0.58,G,0.0731,-9.494,Minor,0.0431,120.008,04-Apr,0.689,Jazz,J1,-19.116,-24.8023,1
empty_field,Mediterráneo,3XG801WWhqC753dekEBkMt,63265,32,0.275,0.579,242000,0.897,0.694,B,0.0743,-5.4,Minor,0.0511,95.003,04-Apr,0.712,Jazz,J4,35.4301,-53.4863,1
Louis Armstrong,La vie en rose,36mzQZO3Oln4VTrJJyFQl1,50429,34,0.896,0.455,266348,0.106,0.00722,C,0.0966,-11.58,Major,0.0537,67.647,04-Apr,0.212,Jazz,J1,-29.852,23.3681,1
John Coltrane,Vilia - Take 3,0qUnhDI5b0VJvKXo2nvUYM,53277,45,0.419,0.368,266348,0.448,0.403158,F,0.16,-13.123,Major,0.0385,186.975,04-Apr,0.685,Jazz,J1,11.6448,55.1296,1
Pete Rock,To Each His Own (feat. Large Professor & Q-Tip),3LW0WUtgT8ZoOopqdFnnyS,150746,41,0.138,0.794,321853,0.562,0.00225,B,0.159,-7.238,Major,0.125,96.911,04-Apr,0.603,Jazz,J4,34.0609,-60.837,1
empty_field,Heaven,3QbArKinPnaZhqt6ZWtGiN,150024,42,0.124,0.655,365693,0.771,0.509,A,0.0811,-7.321,Minor,0.0517,99.567,04-Apr,0.398,Jazz,J1,59.7038,13.655,1
Bill Frisell,Pipeline,2Tuc96S4JToUiQSLW3aMec,152207,42,0.385,0.395,426173,0.691,0.903,A,0.132,-11.898,Minor,0.0392,128.879,04-Apr,0.0968,Jazz,J1,57.0821,17.1115,1
empty_field,Activate,6xAKCAHwaAvw9rlwAv3lkD,185641,39,0.00134,0.534,286988,0.714,0.881,C,0.0809,-9.262,Major,0.0998,146.365,04-Apr,0.823,Jazz,J1,-39.5444,30.3053,1
VOLA,Alien Shivers,5a2hIQWInPjqkkFiUEgxoX,139476,40,0.0135,0.509,260027,0.728,0.0437,F#,0.141,-6.461,Minor,0.0321,92.212,03-Apr,0.173,Jazz,J6,-5.40101,-56.7947,1
Boney James,On The Prowl,5xEM5hIgJ1jjgcEBfpkt2F,116312,29,0.703,0.629,245053,0.366,0.233,A#,0.11,-11.297,Minor,0.0452,80.02,04-Apr,0.431,Jazz,J1,9.22287,-32.1442,1
empty_field,The Gentleman Is A Dope,2w2rXEfI37pm7XhHIgebPm,57381,33,0.913,0.576,256027,0.122,0.403158,A,0.113,-20.538,Minor,0.0481,148.996,04-Apr,0.482,Jazz,J1,50.0746,14.3384,1
Jacob Karlzon,Nardis,5dpAN1mjFPL38kh9kWsCiw,73280,37,0.924,0.459,266348,0.0344,0.94,C,0.0856,-31.074,Major,0.0457,112.158,04-Apr,0.117,Jazz,J1,-29.6681,18.7655,1
The Contortionist,Language II: Conspire,5FMp2jYKCEjQnTPx3aAlU5,170134,37,0.00109,0.223,255600,0.859,0.0111,F#,0.268,-5.049,Major,0.107,176.16,04-Apr,0.177,Jazz,J6,-10.3865,-71.604,1
tusken.,mocean,675w3ACw5xZR3ODhUJlEVN,158786,56,0.738,0.759,149318,0.225,0.843,B,0.15,-13.165,Minor,0.129,88.022,04-Apr,0.385,Jazz,J4,37.5923,-48.1967,1
Jamiroquai,Virtual Insanity,0sStetLUGQhX72vFRVFqti,165198,38,0.146,0.605,340640,0.934,2.1e-06,F#,0.378,-5.778,Major,0.171,92.092,04-Apr,0.508,Jazz,J6,-11.5355,-71.1418,1
Jeff Parker,Executive Life,0Vf1E9i3cK9O6KZyPynDHg,31164,32,0.251,0.428,458854,0.492,0.801,G,0.103,-9.947,Major,0.034,80.044,04-Apr,0.3,Jazz,J1,-31.6343,-14.1027,1
Herbie Hancock,Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition,2NtNI5zvWvOx04jgPNAxPn,106265,62,0.749,0.515,333947,0.583,0.000294,C,0.123,-8.182,Minor,0.0284,116.134,04-Apr,0.415,Jazz,J1,-17.5021,40.058,1
A Tribe Called Quest,Dis Generation,4UfxB6YC8hyQiuKFdrVoaY,183136,52,0.0674,0.739,213373,0.79,0.403158,D,0.352,-5.307,Major,0.103,96.055,04-Apr,0.652,Jazz,J1,16.1934,16.9294,1
Vijay Iyer,Human Nature,34lMf00e5qGhYkNdMuDiLJ,205958,35,0.959,0.282,369027,0.0981,0.885,A#,0.108,-21.99,Minor,0.0369,166.017,03-Apr,0.181,Jazz,J1,3.85404,-12.5815,1
Joe Cuba Sextet,Mujer Divina,3qoNRhQuqbAG4uXrPx2aSk,205417,44,0.771,0.665,295093,0.481,0.000302,F,0.0749,-7.641,Minor,0.0493,99.378,04-Apr,0.637,Jazz,J1,37.9269,40.6073,1
empty_field,Blue Train - Alternate Take/Remastered 2003/Rudy Van Gelder Edition,5k1OxW8WdINpWyQTjDup4b,41308,35,0.745,0.482,598387,0.496,0.000454,G#,0.229,-7.903,Major,0.047,137.108,04-Apr,0.555,Jazz,J1,-66.3861,12.4498,1
B.B. King,Three O'clock Blues,6bJrx8goqvwcRaSEOfCQd6,160848,42,0.946,0.552,266348,0.432,0.00143,A#,0.208,-7.513,Major,0.0317,70.754,04-Apr,0.631,Jazz,J1,22.621,-21.2756,1
O.C.,Time's Up,0smwoSMefWDTz8g4YaYJyQ,148537,57,0.162,0.664,205613,0.621,0.0694,D,0.353,-6.521,Major,0.0671,89.566,04-Apr,0.489,Jazz,J1,16.1075,17.8,1
Pearl Django,Floyd Hoyt Rides Again,3pFoRyXyPuCFQ3L5Z2mlp8,123022,32,0.919,0.762,256673,0.392,0.77,G,0.134,-10.785,Major,0.139,97.996,04-Apr,0.62,Jazz,J1,-29.0515,-10.9129,1
Jamie Berry,Peeping Tom - Original Mix,1cTrWlx7OSaJf3pLpiYRRR,32338,53,0.382,0.72,210000,0.731,3.77e-06,C#,0.147,-4.713,Minor,0.071,99.972,04-Apr,0.716,Jazz,J1,-41.7124,-54.7257,1
empty_field,Running,0Dw9vHZtUBiEV2wxPvgS6q,115029,40,0.00321,0.685,211507,0.583,0.657,G,0.0805,-10.445,Major,0.0482,149.487,04-Apr,0.485,Jazz,J1,-34.8124,-12.5999,1
Buena Vista Social Club,¿Y Tú Qué Has Hecho?,6JEISXSOVtydoAt7NcRGR6,22383,49,0.84,0.549,266348,0.265,0.0143,D#,0.129,-17.726,Major,0.0395,145.014,04-Apr,0.847,Jazz,J3,-13.3593,65.8322,1
Haken,A Cell Divides,4ANC41gAXifggTFBB5kfvt,200147,43,0.00798,0.309,297293,0.737,0.000783,D#,0.288,-6.234,Minor,0.0406,139.727,04-Apr,0.321,Jazz,J3,-24.4449,69.4941,1
Emilie-Claire Barlow,Chez moi - 2012,7h0SRPj9bmXW9F9eCsTvgd,98606,51,0.778,0.774,155280,0.331,2.82e-06,D,0.104,-9.856,Major,0.0657,112.158,04-Apr,0.42,Jazz,J1,17.4597,21.0484,1
Parov Stelar,Hooked on You,5lGMViAb4azq656vAIOjDD,46725,42,0.036,0.669,210078,0.758,0.403158,C,0.14,-6.713,Major,0.0492,117.071,04-Apr,0.819,Jazz,J1,-39.6435,35.2082,1
Joe Liggins,Pink Champagne,5rUETOajWWAqpjamjDD4cT,170554,42,0.881,0.689,180867,0.26,0.00106,F,0.112,-11.776,Major,0.0296,99.671,04-Apr,0.777,Jazz,J1,14.1884,50.8046,1
Emapea,Last Cypher,6BWrIaoodtt7EX6kToWZw0,64269,20,0.0124,0.807,266348,0.484,0.261,A#,0.104,-8.212,Minor,0.113,94.99,04-Apr,0.762,Jazz,J1,11.9215,-33.7608,1
empty_field,Chill Out Cafe Jazz,4M22sJbFdDcleDjBffL1RW,123966,44,0.969,0.679,73636,0.0856,0.943,C,0.114,-22.087,Major,0.0658,87.794,03-Apr,0.563,Jazz,J1,-15.5303,10.6203,1
Kankick,Say,44pmOts7dJ3CRIvXqc8Qq8,107025,59,0.00068,0.664,107013,0.408,0.379,B,0.148,-7.023,Minor,0.268,93.208,04-Apr,0.568,Jazz,J4,28.3791,-53.9903,1
Chet Baker,You Don't Know What Love Is,2HHAxkrJbuWZ7JWdxYbsWO,25472,41,0.976,0.519,293267,0.0244,0.00107,F,0.11,-21.47,Minor,0.045,101.202,04-Apr,0.183,Jazz,J1,40.6252,51.5422,1
empty_field,Heaven,13ksuDkZgI3GaAZhWNAt8b,207099,40,0.953,0.171,266348,0.359,0.759,E,0.153,-18.205,Major,0.153,66.631,03-Apr,0.0721,Jazz,J2,45.4847,-21.8853,1
"Bernard ""Pretty"" Purdie",Stranded,6EwlqKN5uVygjn4OAYgMcK,92879,31,0.11,0.67,388227,0.424,0.000593,A,0.0978,-8.499,Minor,0.0441,142.44,03-Apr,0.374,Jazz,J1,29.2899,-2.08496,1
Jason Moran,Blue Blocks,1CJmTfrlU1d6FtAYNT36wD,36830,45,0.805,0.391,275389,0.513,0.914,A#,0.131,-13.444,Minor,0.0328,92.732,03-Apr,0.474,Jazz,J1,4.75706,-14.0535,1
Mou Brasil,Dorival,7gfLTck0F9NdwXgcYuxbGj,109634,38,0.941,0.632,390853,0.494,0.944,A#,0.102,-11.546,Minor,0.0304,102.074,04-Apr,0.464,Jazz,J1,3.81323,-31.9429,1
A Tribe Called Quest,After Hours,2ee8NO9JDSFOkPIMwYCtvg,35684,40,0.44,0.826,278853,0.903,0.000999,A#,0.187,-5.449,Minor,0.262,112.158,04-Apr,0.646,Jazz,J1,11.2634,-42.87,1
Chris Botti,Summertime,7nifNyg6rF6abgtg8MG0D6,160181,29,0.987,0.344,222093,0.0167,0.951,G,0.0992,-19.501,Minor,0.0427,108.001,04-Apr,0.226,Jazz,J1,-19.2059,-15.5538,1
Snarky Puppy,The Clearing,122VojpyCCBN3SGQQo77Ra,172702,29,0.126,0.414,1.16273e+06,0.486,0.646,E,0.753,-10.957,Minor,0.129,170.012,04-Apr,0.374,Jazz,,-18.6061,24.888,0
Makaya McCraven,Butterss's,45aEOl5I6WS7xIPMl5EOfF,136988,33,0.0688,0.409,179507,0.463,0.801,D,0.148,-14.147,Major,0.091,88.229,04-Apr,0.628,Jazz,J1,23.1683,15.7923,1
Blockhead,Attack The Doctor,3FYq6OtpCQgJ6dz6kgFTZo,63474,34,0.456,0.772,346440,0.681,0.898,C#,0.166,-10.973,Major,0.0548,93.999,04-Apr,0.529,Jazz,J1,-48.9611,-40.884,1
Kirk Whalum,Any Love,76Je5Wklky23mVoxiRszcN,200328,32,0.232,0.675,304453,0.674,0.708,C#,0.362,-7.897,Major,0.0341,90.945,04-Apr,0.616,Jazz,J1,-51.8708,-37.0358,1
James Vargas,Curtain Call,29P8nJQ6MUwRVem4d2GvSD,90419,33,0.196,0.755,249267,0.499,0.685,C,0.0407,-8.152,Minor,0.0425,145.954,04-Apr,0.82,Jazz,J1,-12.7404,33.3555,1
Boney James,Sunset Boulevard,56vMywhKow2JM8lW6iLn7x,164468,34,0.388,0.643,247787,0.485,0.859,A#,0.074,-9.922,Minor,0.0342,93,04-Apr,0.544,Jazz,J1,4.39233,-36.112,1
Frankie Ruiz,Deseándote,2jqxNMd2299b5KepCgrytk,86044,41,0.485,0.627,266348,0.844,0.403158,F,0.181,-4.428,Minor,0.0483,112.158,04-Apr,0.918,Jazz,J1,42.7886,39.7727,1
The Main Ingredient,I'm So Proud,54wCy8jzeG5JR7X9DTjjaC,192214,29,0.952,0.262,214307,0.302,0.408,A#,0.234,-14.827,Major,0.0305,137.895,03-Apr,0.37,Jazz,J1,6.55732,-11.811,1
empty_field,Lotus Blossom,1Ser4X0TKttOvo8bgdytTP,70288,35,0.659,0.489,278133,0.423,0.222,D,0.173,-16.195,Minor,0.0488,122.069,04-Apr,0.682,Jazz,J1,4.4944,24.1291,1
Edo. G,Boston (Instrumental),7uGewb50YSuYX1XGSGaJnO,33424,57,0.0716,0.688,196440,0.816,0.862,B,0.0729,-4.896,Minor,0.0718,92.965,04-Apr,0.565,Jazz,J4,36.4931,-52.6637,1
