artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
empty_field,"Andrea Chénier / Act 2: ""Ecco laggiù Gérard ... La donna che mi ha chiesto""",3aPuYJm7PyNi3ZXzUz7w3O,59124,5,0.978,0.246,159507,0.354,0.431,A#,0.612,-15.121,Major,0.0419,101.874,04-Apr,0.287,Opera,O1,-22.3233,23.179,1
Georges Bizet,Carmen Suite No. 2: VI. Danse Boheme,6x9obqLnajukPvAlnH31W9,187737,9,0.886,0.353,289333,0.0583,0.396,A,0.0819,-23.416,Minor,0.0345,107.985,04-Apr,0.207,Opera,O1,39.6088,16.4339,1
Charles Gounod,Faust - Ballet Music: IV. Moderato maestoso - Animato sempre,4KCoGoZQiQa68XmcirV9mV,96901,12,0.737,0.356,259640,0.106,0.000161,A#,0.293,-18.285,Major,0.0341,63.516,04-Apr,0.4,Opera,O1,-20.6937,7.50954,1
Bryn Terfel,Ar Lan Y Mor,7eOChF21KXiucU2eNeIlrZ,22235,23,0.962,0.255,155360,0.216,0.459,D,0.27,-19.172,Major,0.0378,113.352,01-Apr,0.249,Opera,O4,-18.8641,-4.12069,1
empty_field,Verdi: La Traviata: Lunge da lei... - Act Two,1aEnCATvNoVu9fRECaMGCn,56883,5,0.977,0.287,100840,0.288,0.000238,A,0.355,-16.473,Minor,0.11,74.211,01-Apr,0.356,Opera,O4,-12.585,-7.85479,1
Lesley Garrett,"Canteloube / Arr Kashif: Chants d'Auvergne, Book 3: No. 15, Brezairola",6FOihKBN1G0dJbcviQW3WY,67572,11,0.99,0.127,259640,0.0505,0.317,A#,0.111,-23.648,Major,0.0459,82.403,04-Apr,0.0629,Opera,O1,-25.4612,16.597,1
Giuseppe Verdi,Messa da Requiem: 7c. Libera me: Libera me,0Pv43HqTGa8WJMmuY19BBm,124378,8,0.977,0.312,332507,0.422,0.0039,F,0.0636,-14.796,Minor,0.0865,116.205,04-Apr,0.114,Opera,O1,-10.8903,-33.7547,1
Giuseppe Verdi,"""Che veggo!...Egli?...Mio padre!""",5QdS1gpcwIcGzLMcePAg7s,135290,17,0.98,0.442,51192,0.226,0.00019,D,0.423,-13.345,Minor,0.0605,50.85,05-Apr,0.226,Opera,O1,-2.69279,3.95713,1
empty_field,"Rigoletto, Act I, Scene 1: Della mia bella incognita borghese (Duca/Borsa)",0rxKaqnFQqL8s2AOSeAUpQ,21985,11,0.993,0.575,103107,0.133,0.397,G#,0.263,-20.54,Major,0.0535,101.874,04-Apr,0.816,Opera,O1,-68.6754,11.2099,1
Richard Wagner,Wagner : Götterdämmerung : Act 3 Funeral March,5oCoHi31akhmprKQbRjgRc,186666,5,0.919,0.0644,373600,0.0518,0.916,F,0.194,-19.679,Minor,0.0354,70.984,03-Apr,0.0394,Opera,O1,-2.18527,-40.8796,1
Georges Bizet,"Act I: Près des ramparts de Seville (""Seguidilla"")",150kk5S2hUULZD4yApAwSH,161009,15,0.99,0.337,122773,0.161,0.000138,G,0.11,-16.309,Major,0.127,101.874,03-Apr,0.183,Opera,O1,33.4704,50.3524,1
empty_field,Verdi: Messa da Requiem - Libera me: VIIb. Dies irae,70uQzsAyJ1vmloywhrO0ss,206280,10,0.885,0.184,149107,0.353,0.632,G,0.1,-13.173,Minor,0.034,75.862,04-Apr,0.138,Opera,O1,19.4881,35.3232,1
empty_field,"Manon Lescaut / Act 2: ""Poiché tu vuoi saper?""",5uPoO7Vy1Hsjc0DrxTCckR,56112,5,0.97,0.384,175955,0.244,0.0134,F,0.499,-13.307,Major,0.038,108.727,05-Apr,0.242,Opera,O1,5.38931,-26.9851,1
empty_field,"Rigoletto / Act 3: ""La donna è mobile...E là il vostr'uomo""",6JQEfDsrQap0VFFjP9cKYr,190871,11,0.969,0.254,180467,0.166,0.000357,F#,0.12,-14.833,Major,0.0519,68.312,03-Apr,0.252,Opera,O2,69.0957,-0.600108,1
Maria Callas,"Una voce poco fa from Il Barbiere di Siviglia, '(The) Barber of Seville'",5zG10bsGAAH3Z9jMNvAX7U,85080,15,0.975,0.42,259640,0.0882,7.83e-05,E,0.169,-14.245,Major,0.0468,135.672,04-Apr,0.236,Opera,O1,50.7684,-30.5328,1
Giuseppe Verdi,"Aida: Pur ti riveggo, mia dolce Aida",4XciC3Gxha0wIVwFmfCw4i,57587,10,0.949,0.453,86893,0.138,0.000123,C,0.0837,-20.104,Major,0.0751,96.379,04-Apr,0.325,Opera,O1,-26.9723,55.5795,1
empty_field,"Puccini: La rondine, Act 2: ""Scusatemi… scusate"" (Magda, Ruggero)",1LHX7DqKbczBWtbpRDpsJN,201477,7,0.958,0.405,153800,0.0431,0.243824,G#,0.306,-28.906,Major,0.0656,96.486,04-Apr,0.131,Opera,O1,-65.8614,6.79311,1
Richard Wagner,"Tannhäuser / Act 2: ""Dich, teure Halle, grüß ich wieder""",3tyCvoOLt7lkV8WsNmgmXS,217319,21,0.933,0.166,275000,0.221,0.000239,G,0.658,-19.873,Major,0.0559,77.259,04-Apr,0.0943,Opera,O1,8.89732,54.2996,1
empty_field,Cavalleria Rusticana (1987 - Remaster): Intermezzo (Orchestra),0XoDcV08iB5T3XFbXfAghf,87143,40,0.876,0.155,259640,0.0958,0.896,F,0.389,-18.049,Major,0.0393,139.609,03-Apr,0.0372,Opera,O1,1.79714,-45.9104,1
José Carreras,L'Arlesiana: Lamento Di Federico - Live,4rF6Anfc7F2FdHa7TjqwSI,182272,21,0.979,0.285,261653,0.283,0.00941,F,0.84,-15.443,Major,0.0546,83.072,04-Apr,0.0772,Opera,O1,5.34605,-67.4623,1
Charles Gounod,Messe solennelle de Sainte Cécile (1988 Digital Remaster): Credo,0guvIenUfsoOqh7uAtumfm,187648,7,0.95,0.0952,686707,0.18,0.0288,C,0.0988,-17.022,Major,0.0379,82.296,04-Apr,0.0467,Opera,O1,-34.227,53.0365,1
Giuseppe Verdi,"La traviata - original version / Act 1: Ah, fors'è lui...Sempre libera",0B2RttXEiyXsMeQ7mMP3EI,162046,4,0.976,0.427,598187,0.0505,0.00884,G#,0.0603,-19.825,Major,0.0602,112.331,03-Apr,0.0503,Opera,O1,-66.3696,21.6968,1
Richard Wagner,"Parsifal / Act 1: ""Recht so! Habt Dank! Ein wenig Rast!"" - ""Gawan! - Herr! Gawan weilte nicht!""",5aBknBm85rJp8fSWu2koV2,88824,15,0.98,0.124,378333,0.0527,0.0136,F,0.0997,-27.365,Major,0.0455,82.293,03-Apr,0.0368,Opera,O1,6.3043,-45.8855,1
Engelbert Humperdinck,"Hänsel und Gretel: Abends, will ich schlafen gehn",2MdtJWg3tsw1oPbpbIVzJK,77122,19,0.972,0.211,126520,0.201,0.67,D,0.115,-15.782,Major,0.0443,88.601,04-Apr,0.054,Opera,O1,16.5087,4.96857,1
Georges Bizet,Carmen Suite No.1: 3. Intermezzo,6c2ZxhsNNL5BxEtNmDdZFr,143535,17,0.936,0.0717,259640,0.0172,0.948,A#,0.115,-30.044,Major,0.0392,73.775,04-Apr,0.0692,Opera,O1,-27.3395,13.044,1
Georges Bizet,"Carmen / Act 1: ""Monsieur le brigadier?"" / Duo:""Parle-moi de ma mère!""",6H9Bc39zoXOUhzl5QJb3KQ,187822,7,0.973,0.357,103400,0.0226,1.93e-05,A#,0.195,-29.757,Major,0.0608,80.72,03-Apr,0.0808,Opera,O1,-38.8169,18.7593,1
empty_field,"La Fanciulla del West, Atto III: ""Risparmiate lo scherno... Ch'ella mi creda libero""",4dAgktubriuYsgbscz1P4u,214640,17,0.961,0.224,275787,0.219,0.582,F,0.231,-17.584,Minor,0.0419,87.973,03-Apr,0.0859,Opera,O1,-2.1817,-39.8987,1
Giuseppe Verdi,"I Lombardi, Act II, Scene 5: Stolto Allhà! (Eremita, Arvino)",2fl0B0OaXjWbjHCQFx2O8W,151480,13,0.951,0.462,96732,0.311,0.13,F,0.151,-18.848,Major,0.0364,107.775,04-Apr,0.71,Opera,O1,-2.81036,-69.9863,1
empty_field,L'Arlésienne Suite No. 1: IV. Carillon,4rfaoyaZvNa60cj3OKSQV9,211972,6,0.989,0.182,271200,0.0529,0.83,E,0.149,-18.103,Major,0.0414,71.608,04-Apr,0.149,Opera,O1,47.9731,-24.3723,1
empty_field,"La rondine, Act II: Bevo al tuo fresco sorriso (Live)",6gHQIxtN5UwHJlEaUjcViK,51724,7,0.96,0.242,194200,0.43,0.000261,D#,0.608,-10.233,Major,0.0398,134.144,04-Apr,0.348,Opera,O1,-26.6231,-43.9214,1
Jules Massenet,Thais: Meditation,5vpIknqvBAu3UUmZtImOOx,52106,16,0.858,0.129,316707,0.174,0.0413,D,0.105,-16.912,Major,0.038,91.365,04-Apr,0.0394,Opera,O1,13.3363,3.30136,1
empty_field,Bizet: Agnus Dei,5JjMArNelqerEflK744Ob3,174596,2,0.837,0.126,194173,0.533,0.00236,D#,0.95,-5.944,Major,0.0421,85.484,05-Apr,0.106,Opera,O1,-22.0729,-49.8519,0
Georges Bizet,Variations chromatiques,62LLmWqVMwTypawUCk88WT,197531,9,0.99,0.352,786253,0.128,0.926,C,0.0573,-20.795,Major,0.0426,67.008,04-Apr,0.046,Opera,O1,-38.1424,54.1954,1
Gaetano Donizetti,L'elisir d'amore: Benedette queste carte! - Vocal,2cN5jRTNBuhxnaL1UXTNmb,189727,8,0.949,0.31,264440,0.222,0.243824,E,0.417,-17.528,Major,0.0968,63.939,03-Apr,0.18,Opera,O1,41.3214,-16.14,1
Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Lugt, Schwestern! Die Weckerin lacht in den Grund",511InmWye3UrDWkcE4SmT4,32535,16,0.906,0.317,266400,0.0733,0.243824,G,0.685,-26.946,Major,0.0486,96.341,04-Apr,0.115,Opera,O1,10.3622,55.7194,1
Anna Netrebko,Pioggia d'aprile,3dAAlzhQiEywGIQ1ULDKNE,137542,26,0.967,0.183,263560,0.322,0.000207,B,0.12,-10.434,Major,0.0468,80.289,04-Apr,0.074,Opera,O3,32.9191,-56.9026,1
Mirella Freni,L´Amico Fritz: Son pochi fiori,5b6CGahEz4yI6rAUiHHqE8,200831,22,0.967,0.175,210853,0.175,5.25e-05,A#,0.155,-14.421,Major,0.0413,63.08,04-Apr,0.056,Opera,O1,-20.1231,14.4032,1
Dietrich Fischer-Dieskau,D. 911: Op. 89 : Frühlingstraum,2mcqWpeNoUV9EuJJc5XzXW,185546,32,0.986,0.404,254840,0.0691,0.000709,G,0.0736,-19.407,Major,0.0685,76.727,04-Apr,0.196,Opera,O1,17.4398,57.6286,1
Richard Wagner,"Parsifal, WWV 111 - Convert version: Good Friday Spell",6pHdpKPWzVbmHgE0b7ACZm,61502,15,0.96,0.138,259640,0.0185,0.869,D,0.117,-28.548,Major,0.0402,142.027,03-Apr,0.0342,Opera,O1,4.04945,-11.1066,1
Jessye Norman,3 Rückert Lieder,0YO5tN0dyiMD1yAM4hijum,129652,10,0.995,0.243,259640,0.0272,0.709,D,0.174,-25.539,Major,0.048,92.753,04-Apr,0.108,Opera,O1,18.7747,6.8814,1
empty_field,"O Mio Babbino Caro from ""Gianni Schicchi""",5PtEpuVX03k9bOUwilL5EO,119014,6,0.96,0.246,265320,0.377,0.237,G#,0.908,-11.749,Major,0.0414,77.76,03-Apr,0.071,Opera,O1,-69.7892,19.4555,1
Vittorio Grigolo,O Holy Night,5tePn9lOIMHfFaqoTxFrio,140905,18,0.975,0.148,249920,0.205,0.00111,C,0.113,-13.18,Major,0.0386,76.004,04-Apr,0.0824,Opera,O1,-30.8619,58.4289,1
Plácido Domingo,E Lucevan Le Stelle,2nqBrxZY7sbHInTwXszv0x,196200,24,0.988,0.281,173640,0.273,0.4,B,0.613,-12.219,Minor,0.0414,69.574,03-Apr,0.0576,Opera,O3,38.3883,-63.4691,1
Richard Wagner,Wagner: Die Walküre - Concert Version / Dritter Aufzug - The Ride Of The Walkyres,68Z6NhvWtLRNpK9O8fkije,77928,7,0.909,0.291,259640,0.32,0.61,G,0.0898,-14.507,Major,0.035,100.139,03-Apr,0.149,Opera,O1,38.3067,50.6518,1
Dmitri Hvorostovsky,Zhalobno Stonet Veter Osenniy,7jRmhBUAYPwrb4JfOpb61q,194671,8,0.975,0.236,137760,0.252,0.000269,F,0.111,-18.227,Minor,0.0494,101.874,05-Apr,0.278,Opera,O1,2.64865,-27.4279,1
empty_field,"Verdi: La Traviata: Un di, felice, eterea - Act One",5L95vS64rG1YMIFm1hLjyZ,65811,9,0.986,0.316,197240,0.184,0.00678,F,0.105,-15.549,Major,0.0567,95.466,04-Apr,0.261,Opera,O1,1.74175,-63.3627,1
empty_field,"La Reine de Saba / Act 3: Plus grand, dans son obscurité",57KKY8gqUqqS3YXYotkxS5,94742,3,0.989,0.285,373973,0.175,0.00231,D,0.108,-18.065,Major,0.0427,91.235,03-Apr,0.0347,Opera,O1,4.66496,-7.12824,1
Alessandro Scarlatti,"""Caldo Sangue""",4NhmfqgObMlOjVLQ383v79,106526,17,0.985,0.217,325933,0.0453,0.00614,A#,0.104,-20.923,Minor,0.052,93.725,03-Apr,0.0376,Opera,O1,-34.2267,27.6148,1
Richard Wagner,"Die Walküre / Erster Aufzug: ""Friedmund darf ich nicht heißen""",0xtE3qP2YCloCi9eIUlbLK,51471,5,0.928,0.438,266267,0.0907,9.32e-05,G,0.104,-24.174,Minor,0.0636,96,04-Apr,0.142,Opera,O1,16.5452,36.8155,1
Lorraine Hunt Lieberson,Serse: Aria - Ombra Mai Fu,0m5RdyFFcOKhut3sGkeWHG,155513,9,0.976,0.17,198467,0.0272,0.0544,D,0.0892,-31.285,Major,0.0477,112.989,04-Apr,0.0394,Opera,O1,17.8323,7.85272,1
Plácido Domingo,Bon Soir,4MnckDQ2tD6k2XVPisdPqE,44333,32,0.78,0.277,159293,0.183,0.00395,G,0.172,-17.56,Major,0.0363,88.569,03-Apr,0.211,Opera,O1,34.8388,46.0238,1
Christophe Rousset,Quatuor No. 5 in A Major: I. Prélude; Vivement,13vXMaWwaWK5uXrsRCg27l,142915,18,0.845,0.584,134360,0.196,5.07e-06,G#,0.0483,-17.431,Major,0.0359,109.659,04-Apr,0.676,Opera,O1,-68.3871,11.6192,1
Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata IV in G Minor, Talm I, 4: III. Adagio",12IoBmDGa1jVnFrsaFYxY3,190812,10,0.922,0.231,106227,0.0457,0.00273,G,0.115,-20.906,Minor,0.0438,66.26,05-Apr,0.0522,Opera,O1,5.81161,33.374,1
Léo Delibes,Coppelia: Act I - Prelude,4HMhDkyOObFngSAz2xeQhK,106500,15,0.805,0.292,270200,0.0464,0.246,D,0.117,-24.468,Major,0.0325,88.221,04-Apr,0.0574,Opera,O1,14.9465,3.92293,1
Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata XII in B-Flat Major, Tal M I, 12: III. Grave",3ngn7jTPvsIrTwaTkiJpo0,109663,9,0.886,0.176,113880,0.0741,0.0181,A#,0.121,-18.294,Major,0.0384,131.07,03-Apr,0.0966,Opera,O1,-39.1562,16.0253,1
Giuseppe Verdi,"Rigoletto, Act I: Partite? Crudele!",6cuR6t4y9u1aKIW2xmNW6Y,132850,14,0.938,0.524,131237,0.121,4.94e-05,G#,0.115,-21.038,Major,0.103,106.084,03-Apr,0.308,Opera,O1,-72.1416,22.6016,1
Antonio Caldara,"Maddalena ai piedi di Christo, Parte prima: Aria ""Se nel ciel splendon le stelle""",0qSrSbS1zimVtOzfLCswp9,164586,5,0.851,0.326,179827,0.16,8.88e-05,G#,0.121,-15.917,Minor,0.0449,83.669,03-Apr,0.459,Opera,O1,-63.9563,18.9256,1
Johann Adolf Hasse,Keyboard Sonata No. 5 in A Major: I. Allegretto,6p8NuHm8uCGnn2Dtbtf7zE,73883,13.4024,0.913,0.448,169560,0.239,0.584,G#,0.0713,-15.753,Major,0.0355,109.426,04-Apr,0.785,Opera,O1,-68.5154,11.9011,1
Jacques Offenbach,"Les contes d'Hoffmann, Act II: Franz! c'est ici (Live)",0r9d60ZYPAlFHq8qnUtkXN,189605,1,0.965,0.471,44613,0.071,0.243824,C,0.642,-29.849,Major,0.125,67.952,01-Apr,0.569,Opera,O4,-26.8519,-7.58744,1
Giacomo Puccini,"Puccini: La Bohème, Act 2: ""Quando m'en vo' soletta per la via"" (Musetta)",44w63XqGr3sATAzOnOySgF,79376,13,0.974,0.282,259640,0.125,7.68e-06,A,0.158,-17.698,Major,0.0444,81.288,03-Apr,0.0662,Opera,O1,55.8077,19.2534,1
Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata I in D Minor, Talm I,1: III. Largo",1QTPXHD0FVk24LS3QgC6tn,40000,11,0.864,0.194,259640,0.0872,0.1,F,0.113,-17.079,Major,0.0386,74.604,05-Apr,0.039,Opera,O1,5.46414,-28.6922,1
José van Dam,Cortigiani (Rigoletto),2q9tF4XX1c9o4iz3EA6Ri0,133835,9,0.993,0.248,269333,0.242,0.105,C#,0.132,-15.828,Major,0.0449,82.568,01-Apr,0.128,Opera,O4,-30.5262,-13.0981,1
Georges Bizet,The Pearl Fishers,5LVoGJTyG6fLJgoGkY2QAZ,196466,23,0.97,0.155,278867,0.367,0.652,D#,0.0829,-9.485,Major,0.0355,172.506,05-Apr,0.135,Opera,O1,-20.5745,-50.7653,1
Philharmonia Orchestra,"Symphony No. 29 in A Major, K. 201: IV. Allegro con spirito",1ckcPnfKv7StOuASFoZ5NX,30104,15,0.916,0.335,283429,0.265,0.911,A,0.31,-14.786,Major,0.0323,107.64,04-Apr,0.396,Opera,O1,55.0744,35.5357,1
Giacomo Puccini,Beviam...Ch'io beva del tossico! (Mimì/Marcello/Schaunard/Colline/Rodolfo/Coro) - 1997 Remastered Version,2mAy8zQhZJICLFUEVGQzbE,28257,19,0.981,0.53,198467,0.217,0.0121,D#,0.213,-17.873,Major,0.189,114.919,04-Apr,0.48,Opera,O1,-27.1182,-39.5757,1
Ruggero Leoncavallo,Pagliacci / Act 1: Intermezzo,5pyARkHJ7o2zOHRpzRcgAE,65323,16,0.874,0.0724,206467,0.0698,0.797,E,0.139,-23.146,Major,0.0443,77.272,03-Apr,0.034,Opera,O1,45.4747,-16.3958,1
Giacomo Puccini,Turandot / Act 2: Popolo di Pekino,0d4BSTFK5qm9hsnB09axYR,35613,10,0.956,0.234,100445,0.3,0.42,G,0.213,-10.02,Major,0.0353,78.392,01-Apr,0.0653,Opera,O4,-19.0931,-9.35035,1
Arrigo Boito,Mefistofele: Ecco il mondo (Live),6hEHxpZpvZwt1v4NoGwjKr,100929,13.4024,0.99,0.431,175107,0.487,0.000496,A#,0.0811,-15.887,Major,0.522,110.207,04-Apr,0.402,Opera,O1,-6.89616,22.7418,0
Richard Wagner,"Parsifal / Act 2: Prelude - ""Die Zeit ist da""",4OkIyFGlASUIDe1oW4f3Og,73160,10,0.957,0.194,343200,0.152,0.0148,B,0.141,-16.574,Major,0.0383,87.637,04-Apr,0.0726,Opera,O3,30.9853,-55.5774,1
Jules Massenet,Thaïs: Meditation,4ziJkj8dL74R8kaiaa8Ho1,93868,7,0.631,0.0911,316480,0.243,0.29,D,0.197,-15.845,Major,0.0455,171.919,01-Apr,0.0374,Opera,O4,-17.753,-2.19445,0
Gioachino Rossini,Il barbiere di Siviglia: Overture,3sr8xOhMsmQnhis9q7zfUT,199197,33,0.86,0.423,418467,0.266,0.844,E,0.264,-14.214,Major,0.0412,95.488,04-Apr,0.435,Opera,O1,55.2877,-26.134,1
Léo Delibes,Coppelia: Act III - Valse des heures,1luQwXgJMgF7rs0mYg5uXa,195638,15,0.754,0.202,248467,0.00762,0.00615,D#,0.329,-31.517,Major,0.0399,118.729,04-Apr,0.063,Opera,O1,-38.6237,-39.1802,1
Giuseppe Verdi,Nabucco / Act 1: Io t'amava!,34plEFbj6nBMG7esY9rzim,27833,19,0.988,0.238,252640,0.17,0.000118,C,0.105,-19.454,Major,0.0425,84.063,03-Apr,0.0756,Opera,O1,-10.6724,67.7269,1
Richard Wagner,"Tannhäuser, WWV 70, Act II, Scene 2: Wie Todesahnung, Dämm'rung deckt die Lande (Wolfram)",1vBT2AivEDQ9Dj249qkq0j,48437,9,0.959,0.136,342040,0.0257,0.164,D,0.105,-28.183,Major,0.0394,87.025,04-Apr,0.0355,Opera,O1,17.2846,9.42565,1
Giuseppe Verdi,Nabucco: Overture,3ieoTGGrjy9YsfUHQJ8Sum,128895,27,0.938,0.296,449827,0.139,0.799,F,0.0567,-17.567,Major,0.0717,80.881,04-Apr,0.239,Opera,O1,2.3782,-56.4868,1
Katherine Jenkins,I Could Have Danced All Night,1sj760X76kaHq9UPqD1DVr,207408,23,0.963,0.352,153393,0.512,3.01e-05,A,0.327,-8.302,Major,0.0407,136.54,04-Apr,0.537,Opera,O1,62.7567,34.9215,1
Giacomo Puccini,"Manon Lescaut / Act 1: ""La tua ventura ci rassicura""",1Y2FJpsOmfqfFuqS0KatUu,198552,6,0.972,0.415,392173,0.274,0.0674,D,0.143,-14.795,Major,0.0483,117.403,03-Apr,0.279,Opera,O1,4.99697,-4.0427,1
empty_field,"I Lombardi, Act I, Scene 2: Or s‘ascolti (Pagano, Arvino, Viclinda, Giselda, Pirro)",7fhKx7r103mLnntzjvkib5,196023,17,0.955,0.421,259640,0.298,0.243824,D,0.0849,-19.133,Major,0.103,142.404,04-Apr,0.374,Opera,O1,9.15091,10.9606,1
Giacomo Puccini,Madama Butterfly - Act II: Non lo sapete insomma,71Ydb28gDTyTrmBB0wA5MN,75139,10,0.913,0.359,170827,0.218,2.05e-05,A#,0.146,-16.066,Minor,0.0538,101.874,03-Apr,0.256,Opera,O1,-35.0088,26.7921,1
empty_field,"Armide, LWV 71, Prologue: Ouverture - Live",4EyHtgj1zQBsfkBPI5UZj5,159462,12,0.882,0.508,259640,0.223,0.917,A#,0.126,-16.214,Major,0.0389,118.823,04-Apr,0.522,Opera,O1,-20.6933,10.2669,1
Giacomo Puccini,"Manon Lescaut / Act 2: ""Oh, sarò la più bella!...Tu, tu, amore? Tu?""",6eXNZLPoIikMlKuo1lKBAa,21374,6,0.964,0.319,497110,0.339,0.00795,C#,0.0924,-10.715,Major,0.0383,101.874,05-Apr,0.171,Opera,O1,-10.2752,-20.882,1
Richard Wagner,"Götterdämmerung, WWV 86D / Prologue: ""Welch Licht leuchtet dort?""",5DZZPRuVyv0dzMt0PAQBbY,203750,8,0.981,0.245,259640,0.129,0.0146,B,0.0995,-18.93,Major,0.0456,82.979,04-Apr,0.0359,Opera,O3,31.8093,-55.156,1
Christina Pluhar,"Pluhar: Orfeo Chamán, Act 4: ""Sigue bbiendo"" (Nahual, Orfeo)",1zv3IB2AEqgiF6kWp8oGj2,93146,22,0.927,0.396,126920,0.175,9.11e-05,D,0.114,-17.765,Minor,0.0306,101.874,04-Apr,0.302,Opera,O1,27.0373,-1.11865,1
empty_field,"Requiem: II. Dies irae ""Liber scriptus""",01uAOcuUbublUOTJwv9TyT,115507,12,0.953,0.249,274853,0.0606,0.000698,A#,0.0845,-25.16,Major,0.0484,101.874,04-Apr,0.0387,Opera,O1,-25.0416,16.0864,1
Tomaso Albinoni,Adagio for Strings and Organ in G Minor - Excerpt,4T49yEV2GZL6Fhuta3aPxP,133321,22,0.816,0.11,257000,0.0771,0.808,C,0.0877,-24.374,Minor,0.0462,88.801,03-Apr,0.034,Opera,O1,-5.63229,51.2327,1
Pretty Yende,Mother’s Day,7Me0vOSlJfaPY7Pc4GeItd,30700,8,0.945,0.337,236800,0.214,0.243824,E,0.112,-10.355,Major,0.0513,82.584,01-Apr,0.196,Opera,O4,-17.2107,-13.0449,1
Jean-Philippe Rameau,Suite en La: La Fanfarinette,2z7nIJEZAlhrjteuGo4bdK,133195,13,0.995,0.409,166227,0.0244,0.883,A,0.107,-28.254,Major,0.044,66.772,04-Apr,0.316,Opera,O1,53.1907,33.5347,1
Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Hehe! Ihr Nicker!",5Tdx85q8KQIcIZJ9XoHblt,113737,17,0.901,0.414,88587,0.0759,0.243824,F,0.492,-29.358,Minor,0.0663,139.996,01-Apr,0.284,Opera,O4,-22.5807,-15.2091,1
Dmitri Hvorostovsky,"Net, Ne Tak Pylko Ya Lyublyu",6F84CqAnWGg6CZiWFNDuQ9,112205,10,0.975,0.248,223867,0.17,0.00206,F,0.0787,-17.511,Major,0.0427,80.296,04-Apr,0.12,Opera,O1,1.57307,-61.1964,1
empty_field,"Verdi: Nabucco, Act 3: ""Va pensiero"" (Chorus of the Hebrew Slaves)",57W5o6ojTFtydDMZ0mDDB3,191611,27,0.99,0.206,259640,0.0682,0.767,C#,0.0875,-16.869,Major,0.0401,130.801,05-Apr,0.0579,Opera,O1,-12.0717,-21.8824,1
empty_field,"Macbeth, Act I: O qual orrenda notte!",1tSErO7mxwa6KLbheqsUSu,189054,11,0.94,0.328,121227,0.259,0.00555,C#,0.257,-16.675,Major,0.0626,76.998,04-Apr,0.22,Opera,O1,-52.1563,-17.1927,1
Franz Lehár,The Merry Widow / Act 2: Vilja-Lied,1CDVadnneswMxi6gBqJTtC,199370,20,0.966,0.224,259640,0.192,3.09e-05,G,0.199,-17.996,Major,0.0422,101.588,01-Apr,0.104,Opera,O4,-20.2866,-8.81213,1
Jacques Offenbach,"Les contes d'Hoffmann, Act I: C'est moi, Coppélius... (Live)",0df9rWweCoyNDTwZH93B4q,143861,1,0.913,0.412,259640,0.0126,0.243824,C,0.181,-33.308,Minor,0.0625,80.374,05-Apr,0.152,Opera,O1,-4.99453,37.2974,1
Richard Wagner,"Tannhäuser - Paris Version / Act 3: ""Beglückt darf nun dich, o Heimat"" (Pilgrims Chorus)",4kgOnLT1QUVNkKO9dGxrLP,129237,11,0.973,0.144,259640,0.166,0.0487,D#,0.105,-20.091,Major,0.0436,74.747,04-Apr,0.0395,Opera,O1,-33.2194,-42.3361,1
empty_field,"Verdi: Messa da Requiem - Libera me: VIId. Libera me, Domine",2O8tY3ZZLC6GmNg4ohWDNH,141655,22,0.974,0.271,259640,0.253,0.00589,C,0.0902,-16.727,Major,0.0504,113.209,04-Apr,0.106,Opera,O1,-29.5505,58.3198,1
Maria Callas,"La Sonnambula (1997 Digital Remaster): Compagne, temiri amici ....Come per me sereno",1s8mYKbUc20d7JjR4wXu1T,186953,9,0.982,0.403,259640,0.0741,0.00291,G#,0.247,-14.953,Major,0.0516,113.124,04-Apr,0.148,Opera,O1,-64.6105,6.85596,1
empty_field,"Madama Butterfly, Act II: Come una mosca prigioniera (Suzuki, Butterfly)",2fnJfC1d4A0t6y4qVaD98i,88958,14,0.943,0.238,185933,0.0918,0.261,A#,0.0975,-20.033,Minor,0.0432,140.2,03-Apr,0.153,Opera,O1,-35.3284,27.1107,1
Florilegium,Trio Sonata in G Major BWV 1038: Presto,4phX8aqDK5f4gGPitn1JFC,102784,15,0.729,0.474,87640,0.439,0.243824,F#,0.239,-13.236,Major,0.0482,117.649,04-Apr,0.4,Opera,O2,78.6283,-1.10959,1
Accademia Bizantina,Concerto No. 2 In G Minor RV 578: III. Larghetto (Vivaldi),2ekfM9Dcslm7l9Lh7HGT0i,137635,10,0.664,0.251,259640,0.0438,0.0262,F#,0.245,-21.477,Minor,0.0432,101.874,03-Apr,0.11,Opera,O2,70.7688,-7.82663,1
empty_field,"Guillaume Tell (William Tell), Act I: Overture",7ttVZD2510CE1pXJPJp0OQ,70413,7,0.896,0.278,695107,0.136,0.671,E,0.209,-18.548,Major,0.0446,103.339,04-Apr,0.093,Opera,O1,50.8644,-22.4052,1
