artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Ne-Yo,Make It Work,3aLWuWKHaTV4Ok7LKvXRYn,RB_Cluster1,118660,49,0.18,0.736,248933,0.444,0.0483391,C,0.117,-5.948,Minor,0.0367,118.026,04/4,0.583,R&B
Yashua,Pena,7voRitJsWdF6rf8Z1yQ6lY,RB_Cluster4,35944,49,0.386,0.727,240928,0.651,0.000291,F#,0.119,-7.626,Minor,0.071,93.042,04/4,0.737,R&B
Ty Dolla $ign,Paranoid (feat. B.o.B),0fz1aS4ZQHHF7QK1EtPS4P,RB_Cluster1,186566,63,0.00888,0.858,216520,0.398,0.0487848,C#,0.112,-11.306,Major,0.0598,112.744,04/4,0.258,R&B
William Singe,Closer,7KDiTHA51Tq4Lt5qMZDcVP,RB_Cluster6,200862,43,0.209,0.494,201212,0.198,0.0339589,E,0.116,-16.717,Minor,0.0962,99.005,04/4,0.0535,R&B
Diddy,I Need A Girl (Part One) (feat. Usher & Loon),5StrN0F4XI5e0BHP32THhl,RB_Cluster4,58500,64,0.397,0.66,268800,0.707,0.0483391,F#,0.211,-5.758,Major,0.208,89.279,04/4,0.761,R&B
Njomza,sad for you,6PvV7DzoRfb0Qf1ljdL8st,RB_Cluster1,214528,44,0.0291,0.554,229184,0.523,2.93e-05,A,0.131,-7.431,Minor,0.0368,89.925,04/4,0.104,R&B
Jamila Woods,Holy,1CMJQhKqoc3xbMn8bI9MIZ,RB_Cluster6,92966,54,0.793,0.534,192401,0.404,3.23e-06,A,0.18,-8.141,Major,0.0758,171.761,04/4,0.654,R&B
empty_field,Saint Nobody,57L6VmpAI2Wq3WAzDJPhQl,RB_Cluster7,63838,57,0.511,0.706,211313,0.38,0.0400084,D,0.245,-6.744,Major,0.327,64.859,04/4,0.381,R&B
Tink,M.I.a.,0nAMvIk5fmqS0si3fbe1p9,RB_Cluster1,147115,42,0.0161,0.683,175248,0.611,5.2e-05,A#,0.108,-6.649,Minor,0.0323,131.987,04/4,0.322,R&B
Alina Baraz,Electric (Tim Gunter Remix),3IzuPVTvU71GxwXDyBO0EQ,RB_Cluster1,106625,45,0.0995,0.675,241565,0.756,0.000139,C#,0.0886,-8.076,Major,0.0463,114.996,04/4,0.242,R&B
BANKS,Goddess,7HUCGA1RG6zO68rpcn2s3J,RB_Cluster1,214324,53,0.0577,0.526,242915,0.371,0.0192,C#,0.112,-9.855,Minor,0.0369,136.762,04/4,0.112,R&B
DPR LIVE,Jasmine,7EYabzSXxP0rBRAFmJzQ9e,RB_Cluster1,210909,64,0.323,0.593,201511,0.487,0.215603,G#,0.122,-5.875,Major,0.113,69.009,04/4,0.384,R&B
Tank,Relationship Goals,1r5J7J5agKQSdgp6JUD9tp,RB_Cluster1,185710,41,0.612,0.583,281440,0.611,5.38e-06,E,0.119,-7.427,Minor,0.167,102.032,04/4,0.186,R&B
Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",0bjKbwEvZfU5epyZ3aZm1y,RB_Cluster2,179625,65,0.0174,0.751,264847,0.766,8.07e-06,F,0.658,-3.594,Major,0.0515,109.897,04/4,0.673,R&B
Keyshia Cole,(I Just Want It) To Be Over,494aMHJOpaMyyxaqcmbjLi,RB_Cluster1,209213,41,0.04,0.701,241373,0.578,0.0358318,D,0.178,-4.721,Major,0.0418,93.089,04/4,0.513,R&B
DeJ Loaf,The World Along With You,5JLv62qFIS1DR3zGEcApRt,RB_Cluster2,108494,40,0.407,0.37,157597,0.629,0.0196579,G#,0.328,-6.228,Major,0.252,91.397,05/4,0.391,R&B
Little Mix,Motivate,3dnaUhyD5xmG9znnFwhDzd,RB_Cluster4,27173,63,0.179,0.652,220616,0.79,2.06e-06,C#,0.0595,-5.122,Major,0.0675,145.992,04/4,0.616,R&B
Dounia,Avant-Garde,5t8djD6oZcfAyqF4cTQfFb,RB_Cluster4,145686,43,0.477,0.668,176705,0.736,0.0273249,A#,0.0923,-5.86,Minor,0.196,75.997,04/4,0.658,R&B
Tom Misch,Paper Planes,639B1pi6YZJvLMA1DAzYTo,RB_Cluster1,176861,49,0.417,0.913,199554,0.434,5.66e-05,G,0.127,-9.223,Major,0.0368,111.999,04/4,0.39,R&B
Meghan Trainor,Better When I'm Dancin',1EppLZJbDBO8JdMWuKrBpk,RB_Cluster4,133764,70,0.53,0.756,176267,0.789,0.000711,D,0.157,-7.002,Major,0.0324,127.987,04/4,0.873,R&B
Jeremih,Planez,7H4PgSmLqJfAar7PEyWGwi,RB_Cluster7,156005,73,0.674,0.65,217140,0.557,0.0399736,C#,0.11,-7.762,Major,0.312,129.285,04/4,0.4,R&B
Erykah Badu,Hello,5cyYuq5MTebQtkcqvNMvek,RB_Cluster2,66894,54,0.629,0.44,319959,0.526,0.0483391,B,0.321,-6.28,Minor,0.245,75.943,04/4,0.375,R&B
Star Cast,So Sick,3SaTOjbOiiV48h0Pz0ulcv,RB_Cluster3,144090,53,0.193,0.487,248613,0.49,0.0483391,B,0.111,-6.39,Major,0.0741,128.639,03/4,0.646,R&B
DJ Khaled,Ima Be Alright (feat. Bryson Tiller & Future),7Gs3otHnZDq514kFHf0nx7,RB_Cluster3,183867,46,0.179,0.391,246903,0.78,0.0792162,A,0.322,-4.198,Minor,0.294,172.043,04/4,0.562,R&B
Lianne La Havas,Ghost,2EMIakY8Kjr2ro7YlnwfW2,RB_Cluster6,44429,43,0.922,0.626,223640,0.108,1.22e-06,G,0.11,-15.527,Minor,0.0329,92.13,04/4,0.334,R&B
Ravyn Lenae,4 Leaf Clover (feat. Steve Lacy),71PJytGxKpcK2fmREvPBeH,RB_Cluster4,164066,60,0.0145,0.665,220616,0.537,0.00183,G,0.0663,-7.847,Major,0.132,154.385,03/4,0.836,R&B
Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd),6mbbXTBC7ADcjh5RCNrooU,RB_Cluster1,63576,62,0.0219,0.897,285240,0.642,1.31e-06,D,0.159,-8.828,Major,0.0534,127.984,04/4,0.291,R&B
Jazmine Sullivan,Forever Don't Last,46BvlI9vSxQ0dVdJhNBT3K,RB_Cluster6,180131,46,0.741,0.638,224843,0.429,0.0399552,F#,0.0872,-7.199,Minor,0.0723,124.33,04/4,0.416,R&B
empty_field,Freaky with You,1CojLipzvegiNqroa8FX1m,RB_Cluster4,108351,54,0.0128,0.697,192600,0.624,0.0214083,C,0.177,-4.535,Minor,0.0535,132.469,04/4,0.544,R&B
Teyana Taylor,Gonna Love Me,0TQ1FvC8TJ09iibSfwRP81,RB_Cluster7,54803,74,0.402,0.514,166998,0.506,2.56e-05,A#,0.191,-7.095,Minor,0.28,88.044,04/4,0.312,R&B
Jeremih,Giv No Fuks,4VMoKFhyId1HwjT1Pa5803,RB_Cluster3,102932,47,0.153,0.674,291747,0.504,1.48e-06,C,0.0959,-6.309,Major,0.193,174.062,03/4,0.199,R&B
empty_field,All Star Break Up,6kcuYyyU2tPxGP3PDVWYJT,RB_Cluster7,64862,53,0.286,0.75,216744,0.695,0.0487848,D,0.302,-6.495,Major,0.273,139.247,04/4,0.655,R&B
Ne-Yo,ON UR MIND,1swGPY9KqKoHi1rbFWf2lu,RB_Cluster3,56864,50,0.00985,0.481,202253,0.591,3.29e-06,D,0.136,-4.738,Major,0.0682,116.903,04/4,0.41,R&B
Nao,When Saturn Returns - Interlude,2dsozNAW1jOF00H1ozZV28,RB_Cluster2,177070,46,0.659,0.259,59160,0.454,0.0159,C,0.835,-16.26,Minor,0.0517,137.368,04/4,0.6,R&B
Jeremih,Woosah,0yxIfRNR7Jrbk1Ri1GIpx9,RB_Cluster7,159021,55,0.433,0.621,329507,0.321,0.0483391,A,0.103,-11.917,Minor,0.718,113.278,03/4,0.323,R&B
empty_field,I'll Make Love To You,4WILxtN9mkHsczS2v1KafQ,RB_Cluster3,110819,64,0.119,0.557,236773,0.509,0.0358318,D,0.0794,-7.928,Major,0.0243,142.408,03/4,0.244,R&B
empty_field,Better in Time,6QuCKdMsTW8ppnUiFmxJLF,RB_Cluster3,120622,72,0.512,0.584,234173,0.7,2.43e-05,F#,0.13,-4.251,Major,0.0506,163.953,04/4,0.549,R&B
empty_field,Cruel,3AiGq2v4QiwXcwIfDj38Hr,RB_Cluster6,157154,51,0.699,0.704,224282,0.379,0.0487848,A,0.112,-9.038,Major,0.0816,78.91,04/4,0.465,R&B
empty_field,Lady Marmalade,1UF1mEUnXlSznLSML0BKEm,RB_Cluster4,85375,59,0.551,0.571,235267,0.652,0.0358318,D,0.0598,-11.034,Minor,0.0499,117.956,04/4,0.947,R&B
Toro y Moi,Monte Carlo (feat. WET),6SkGfPa77E4giShVbk9N6R,RB_Cluster1,160924,61,0.0821,0.653,125133,0.381,7.29e-05,C#,0.175,-8.967,Major,0.0512,140.08,04/4,0.133,R&B
empty_field,Cold War (Nick AM Remix),6Ng999MKVY9ikd8FtGaNnz,RB_Cluster7,77570,47,0.714,0.744,234286,0.366,0.187,C#,0.126,-12.699,Minor,0.379,125.997,04/4,0.43,R&B
Dru Hill,In My Bed,71IBmXyBHFZS114lL3xmI4,RB_Cluster1,30438,45,0.428,0.716,286533,0.367,0.0483391,F#,0.0423,-7.443,Minor,0.0314,118.25,04/4,0.341,R&B
empty_field,Forget It,5pHwEA430mGVkfA6KSmeE8,RB_Cluster4,91549,44,0.00116,0.681,236747,0.703,0.00341,C,0.334,-10.653,Major,0.0355,157.925,04/4,0.962,R&B
Yeek,Only in the West,0LNgX0USJYZeFw12NYNGC8,RB_Cluster4,38202,65,0.07,0.954,181603,0.535,0.0478,G,0.142,-6.508,Major,0.0724,116.954,04/4,0.614,R&B
Cautious Clay,Juliet & Caesar,4kL66iksPrNaqzKYlzDgoa,RB_Cluster4,31298,46,0.437,0.651,166007,0.744,0.00146,F,0.0967,-5.438,Major,0.0383,119.774,04/4,0.54,R&B
Nai Palm,Atoll,1NV6sCADgcLSW7DG7zSWlq,RB_Cluster6,200687,53,0.96,0.489,215239,0.121,0.0402395,F#,0.115,-11.402,Minor,0.0342,135.426,04/4,0.484,R&B
Jacob Banks,Caroline,4NjR63Up0uMkQBlKvlZd1l,RB_Cluster6,109270,48,0.764,0.481,204667,0.448,0.0789272,G#,0.131,-8.373,Minor,0.0598,74.012,04/4,0.218,R&B
empty_field,The Way That I Love You,0BkBqGUfpzRIdlPJbXLBZO,RB_Cluster4,49956,49,0.0263,0.561,267680,0.897,0.000551,D#,0.0622,-4.011,Minor,0.111,79.687,04/4,0.527,R&B
Big Sean,I Do It,3XhDoePM9v9GKa6uVAgJbR,RB_Cluster3,167182,45,0.22,0.548,215400,0.874,7.51e-06,F,0.057,-7.247,Major,0.126,145.769,04/4,0.62,R&B
Melii,Bodak Yellow,4vAZENziBL8AGYqudd9Zj8,RB_Cluster1,58179,45,0.186,0.919,177540,0.571,4.81e-06,C,0.104,-7.722,Major,0.087,125.045,04/4,0.23,R&B
Demi Lovato,Lionheart,1yTfczdv9qGCfJpZF3y4yQ,RB_Cluster3,103182,57,0.146,0.37,244999,0.666,0.0792162,B,0.123,-6.329,Major,0.0383,163.796,04/4,0.194,R&B
Toni Braxton,Spanish Guitar,5oK98mpTJSU0iqLHN1hZ3y,RB_Cluster1,204105,53,0.44,0.624,289000,0.562,5.19e-06,A,0.175,-6.504,Minor,0.0387,120.043,04/4,0.38,R&B
Mac Ayres,Slow Down,6N212WCaOoKWGB6HzT9sNj,RB_Cluster6,98914,66,0.892,0.729,234595,0.338,0.000295,F,0.118,-12.816,Major,0.116,119.345,04/4,0.184,R&B
empty_field,Junie,2Tvx0NypkhZsIP4VrdmiTv,RB_Cluster4,203555,56,0.206,0.826,186027,0.724,0.0608,A#,0.144,-4.058,Major,0.0846,100.003,03/4,0.652,R&B
Jennifer Lopez,Let's Get Loud,5rMz41jSuotC8zcJ55iefU,RB_Cluster4,200127,70,0.135,0.82,239400,0.937,0.000128,F,0.35,-4.81,Minor,0.0551,130.993,04/4,0.906,R&B
D'Angelo,Really Love - Live from Spotify NYC,3EMUi8cKpbGYB7SjOCXiHS,RB_Cluster2,215922,43,0.472,0.384,244288,0.485,0.0455,E,0.7,-16.485,Minor,0.196,76.037,04/4,0.375,R&B
Eric Bellinger,Island,1kWqRB6PHLM9QTfaXuHpIV,RB_Cluster3,30476,51,0.52,0.568,214912,0.681,0.0487848,C#,0.075,-5.357,Major,0.092,134.096,04/4,0.685,R&B
Lucas Coly,Feeling You,68grNmzo12GsmZ396EJ0tT,RB_Cluster6,168412,40,0.509,0.743,171312,0.28,1.09e-06,D,0.111,-14.689,Minor,0.241,75.511,04/4,0.414,R&B
Akon,Good Girls Lie,74Xdx4ezYQQlg8wKswq25T,RB_Cluster1,45756,50,0.0106,0.769,206000,0.636,0.000635,E,0.255,-5.392,Minor,0.0487,120.046,04/4,0.212,R&B
Rex Orange County,Know Love,3gx6E5B42WHKf5agVWQAf2,RB_Cluster6,106929,60,0.541,0.49,241000,0.235,4.75e-05,D#,0.137,-20.423,Major,0.0434,120.138,04/4,0.188,R&B
Jennifer Lopez,I'm Real - Murder Remix,34plEFbj6nBMG7esY9rzim,RB_Cluster4,98910,62,0.273,0.708,262133,0.587,0.0483391,B,0.0718,-7.93,Minor,0.151,113.557,04/4,0.554,R&B
Tove Lo,stranger,4j6MirCyDWvjixHZ2bZ0Ec,RB_Cluster1,150246,56,0.0037,0.541,234901,0.514,0.0358318,A,0.113,-5.734,Minor,0.033,109.796,04/4,0.247,R&B
James Morrison,We Can,4oVQdGZJCXfBsU34FdsdMv,RB_Cluster1,147421,54,0.0879,0.556,223800,0.593,0.0487848,F,0.226,-6.966,Major,0.0332,90.014,04/4,0.335,R&B
Solange,Don't Touch My Hair,4JDmqxJrJS9FoMPzWmILkQ,RB_Cluster2,105458,64,0.409,0.823,257547,0.411,0.00135,C,0.649,-7.061,Major,0.0557,90.997,04/4,0.397,R&B
SWV,Can We,5gxxz91fYTlkR2cqmDkPWP,RB_Cluster4,105025,49,0.133,0.775,290627,0.568,0.0141,G#,0.0576,-8.735,Minor,0.094,85.452,04/4,0.769,R&B
Jeff Bernat,Once Upon a Time,1U3cHJ6TuEkcR6mjaQ8gdT,RB_Cluster1,129456,50,0.359,0.709,234107,0.302,0.0263,D,0.16,-8.474,Major,0.0425,83.026,04/4,0.594,R&B
The Japanese House,Letter By The Water,4YbEEacFLTqIhkrU1FoQkH,RB_Cluster6,156677,43,0.833,0.577,207920,0.308,0.00151,F,0.101,-11.469,Major,0.0356,117.717,04/4,0.158,R&B
Solange,T.O.N.Y.,1JaLPeArVWcFc2oaUgrQSR,RB_Cluster4,161651,49,0.106,0.681,232943,0.779,0.000124,G#,0.129,-4.93,Major,0.113,105.042,04/4,0.661,R&B
empty_field,The Kids (feat. Janelle Monáe),4YFUoVc5KaLysiRvgj7i1p,RB_Cluster7,64234,44,0.0916,0.761,206907,0.92,0.0190165,F,0.365,-5.773,Major,0.413,139.966,04/4,0.587,R&B
Bobby Brown,My Prerogative,6T4vMwAFcIwBg9SbZDd6gG,RB_Cluster4,155800,57,0.0655,0.762,291560,0.625,0.0483391,A,0.252,-10.481,Major,0.0562,110.163,04/4,0.696,R&B
empty_field,Nylon,7i3VcCx9tvMKjWcPjf57eu,RB_Cluster6,121228,40,0.931,0.37,265389,0.213,0.0868,B,0.112,-15.954,Minor,0.0369,166.159,04/4,0.337,R&B
QUIN,STICKY SITUATION,6tLXRw673HPGmx0Xc0SY41,RB_Cluster4,127785,41,0.219,0.822,233919,0.513,0.00302,B,0.142,-5.6,Major,0.167,129.998,04/4,0.516,R&B
Jesse McCartney,She's No You,0FGcrHLP39q3vd0JALN7i3,RB_Cluster2,127826,51,0.0805,0.554,229184,0.88,0.0313,E,0.295,-4.25,Minor,0.0428,89.868,04/4,0.313,R&B
Doja Cat,Body Language,2DlHlPMa4M17kufBvI2lEN,RB_Cluster1,55490,36,0.277,0.717,245240,0.468,0.0792162,G#,0.112,-7.077,Major,0.0525,96.47,04/4,0.691,R&B
Tommy Genesis,100 Bad - Charli XCX Remix,1QRyB9jsZRs93UYCPc3SCB,RB_Cluster3,174542,47,0.0076,0.731,178603,0.646,0.000394,C#,0.08,-5.349,Major,0.102,168.067,04/4,0.667,R&B
Doja Cat,Morning Light,6m2OUSC736AxOVJ3W0FcEr,RB_Cluster1,177902,36,0.0339,0.594,239507,0.504,0.00248,C,0.196,-8.182,Major,0.0254,139.932,04/4,0.146,R&B
empty_field,The Way You Sex,0w3I7be4KcynNOkoe1RyP7,RB_Cluster1,146922,48,0.0768,0.914,235528,0.378,0.000167,A#,0.0891,-9.799,Major,0.241,125.353,05/4,0.175,R&B
The Internet,Wanna Be,1Y3fVUuVEDdHTjPlOnzlNN,RB_Cluster1,153858,68,0.0674,0.875,267400,0.41,0.0374,G,0.106,-6.29,Minor,0.0571,87.999,04/4,0.445,R&B
Sam Kim,Would You Believe,3ijRdxzbRphIHz8OfnZaq6,RB_Cluster6,203348,51,0.354,0.629,263227,0.271,1.38e-05,D#,0.17,-9.658,Major,0.0522,125.833,03/4,0.2,R&B
Zak Abel,Love Song,2LG9C2a85ccTm2chQ6G6jj,RB_Cluster4,149045,64,0.00531,0.768,198419,0.682,0.0339589,D,0.106,-4.856,Minor,0.101,110.055,04/4,0.598,R&B
The Carters,BLACK EFFECT,4xv3P9DiKTKMfFaClyZtgn,RB_Cluster2,211948,53,0.181,0.459,315040,0.686,0.0483391,C,0.481,-6.592,Minor,0.453,147.703,04/4,0.545,R&B
empty_field,Champagne Life,2bkE9hXp4an76ogVPNNtJD,RB_Cluster3,169654,46,0.143,0.616,323933,0.741,0.0483391,G,0.347,-4.155,Major,0.131,193.069,03/4,0.593,R&B
Tove Lo,romantics,1hosm7RtBSM2YiJ3qC5fHz,RB_Cluster1,181578,58,0.00462,0.618,211649,0.716,3.73e-06,A#,0.194,-6.46,Major,0.0311,98.017,04/4,0.201,R&B
empty_field,Heaven,4LRina22hiJLLo8Yu0Vvsi,RB_Cluster6,137863,79,0.857,0.552,191787,0.371,0.111736,G,0.0838,-9.104,Minor,0.0359,199.843,03/4,0.245,R&B
empty_field,Speculate,4aAjRlGYP5wBI1SyUUcK5P,RB_Cluster6,205068,53,0.701,0.593,210280,0.25,1.23e-06,B,0.421,-10.152,Minor,0.0349,119.893,04/4,0.449,R&B
empty_field,Beautiful Little Fools,1VOUX9YY9IhvZYXEhjNbjg,RB_Cluster6,147823,56,0.778,0.525,216498,0.402,0.136,F,0.322,-10.57,Minor,0.0876,130.099,04/4,0.136,R&B
AlunaGeorge,You Know You Like It - Tchami Remix,5fLfzMQ6T583mnUke8622M,RB_Cluster4,176320,60,0.183,0.815,304333,0.84,0.0843,F,0.0866,-4.331,Minor,0.107,122.988,04/4,0.587,R&B
empty_field,I Found My Smile Again (Radio Edit),7gfF9nA0mUeaRCPE5ezZLj,RB_Cluster4,149301,50,0.356,0.765,221784,0.55,9.46e-05,C,0.102,-7.942,Major,0.08,94.959,04/4,0.688,R&B
August Alsina,Forever and A Day,3eWrkqxOHUzsdwdwtzJTrn,RB_Cluster4,54165,57,0.218,0.733,174817,0.569,0.0452967,B,0.327,-8.799,Major,0.0587,122.65,04/4,0.808,R&B
Tink,Treat Me Like Somebody,43Q1PiGFSqWeThN1kVubYx,RB_Cluster6,148773,65,0.474,0.529,238355,0.36,0.0358318,E,0.0446,-10.84,Major,0.113,129.387,04/4,0.553,R&B
Mary J. Blige,Share My World,6X6SdJzxyw7GzxwP2fr9WV,RB_Cluster4,187019,45,0.015,0.707,201519,0.539,0.039849,E,0.12,-6.742,Minor,0.0373,140.021,04/4,0.747,R&B
The Marías,Superclean,1EUj3EeDYX5yldkBXkNDJP,RB_Cluster5,110590,48,0.479,0.658,155557,0.383,0.874,D,0.105,-12.521,Minor,0.0612,177.988,04/4,0.785,R&B
empty_field,This Is Me,2VTecQS04j17S1402xUahp,RB_Cluster1,186162,47,0.237,0.594,248082,0.564,0.00347,D,0.0977,-10.051,Major,0.0899,90.587,04/4,0.124,R&B
Jungle,Cherry,4ytNPCIWuJcVPeAQGPOj7b,RB_Cluster6,198583,61,0.889,0.613,163459,0.427,0.0279,G#,0.129,-8.324,Major,0.221,82.523,04/4,0.467,R&B
empty_field,SEPT 5TH,6iSHrP9SQEA4BfT4yHc0np,RB_Cluster3,153664,47,0.0595,0.442,236500,0.573,0.0402,G,0.269,-6.314,Major,0.0548,130.976,04/4,0.122,R&B
Marques Houston,Sex Wit You,3QuSHJUfvuOyeKMS32Wckj,RB_Cluster4,87723,43,0.0147,0.757,211313,0.521,0.0405429,A#,0.0896,-3.071,Major,0.188,69.975,04/4,0.745,R&B
Alina Baraz,Lavender and Velvet,53S4dIxoMYbGPfhFwBOS1v,RB_Cluster1,22094,62,0.401,0.684,233927,0.512,0.0408752,B,0.1,-7.232,Minor,0.0401,127.908,04/4,0.354,R&B
Robert Glasper,Afro Blue,09j5G3cPZQdRIv0VhVLAZz,RB_Cluster7,201917,50,0.128,0.819,307440,0.428,0.00151,F,0.211,-9.883,Minor,0.317,87.9,04/4,0.454,R&B
Derez De’Shon,P.I.L. (Pain Is Love),6bj42Hzr3RErxhfgSTdSx6,RB_Cluster1,131041,52,0.482,0.474,241587,0.661,0.0358318,E,0.102,-6.062,Minor,0.146,89.992,05/4,0.118,R&B
empty_field,Freedom,3SESmwaRfVQddNhwCSKQur,RB_Cluster6,52056,47,0.556,0.77,236653,0.395,1.07e-05,C#,0.125,-8.461,Minor,0.0347,111.97,04/4,0.344,R&B
empty_field,I'm Sorry,7tUEDtHchueeUJTfEFEhii,RB_Cluster6,139536,56,0.547,0.4,178469,0.327,0.0273249,A,0.0758,-15.746,Minor,0.0924,94.667,04/4,0.553,R&B
Ty Dolla $ign,Campaign (feat. Future),6rcBB3zLdFn6RjEzienOdm,RB_Cluster4,188681,55,0.0023,0.865,237655,0.718,7.62e-05,G#,0.264,-3.882,Major,0.204,133.974,04/4,0.476,R&B
August Alsina,Control,1kEfEgJjoLiTb75MXWv9Fv,RB_Cluster6,34348,53,0.518,0.669,192004,0.326,0.0214083,G,0.145,-11.06,Major,0.0617,120.111,04/4,0.261,R&B
empty_field,Long Way,579El11n6O3biw8XjOPQ8x,RB_Cluster7,21862,56,0.341,0.704,229184,0.48,0.0397985,F,0.11,-11.623,Minor,0.319,89.981,04/4,0.338,R&B
empty_field,Sexy,13xKh7WqwxzEFYhYCJJwHg,RB_Cluster3,183800,45,0.307,0.331,270824,0.578,0.00434,F#,0.109,-6.195,Minor,0.0942,185.773,05/4,0.16,R&B
Janet Jackson,"Any Time, Any Place",495JkgfkvVmDz8lLcWQusE,RB_Cluster6,158526,59,0.604,0.571,428200,0.232,0.000246,A#,0.119,-11.309,Major,0.0699,128.785,04/4,0.207,R&B
Berhana,80s,6fzazr3yVGfhGBnabJldPg,RB_Cluster2,29557,47,0.761,0.576,166892,0.656,7.6e-06,F,0.87,-9.127,Major,0.371,85.13,04/4,0.525,R&B
Herrick & Hooley,Good Morning,2Sr6cn0EoafyV5brhrOEda,RB_Cluster1,173036,39,0.218,0.58,180349,0.597,0.00375,A#,0.161,-6.694,Major,0.127,115.608,04/4,0.363,R&B
empty_field,Station,1Avgbf1perJ6DuI1wO9Hhg,RB_Cluster6,131535,43,0.965,0.534,196236,0.157,0.0339589,G,0.0966,-15.867,Major,0.267,118.934,04/4,0.177,R&B
Hiatus Kaiyote,Shaolin Monk Motherfunk,2t6elm6l8YdCJVfRvO0rC7,RB_Cluster1,177442,49,0.134,0.415,350533,0.463,0.00255,F#,0.101,-9.86,Minor,0.0823,96.1,04/4,0.573,R&B
Ne-Yo,Beautiful Monster,6rzJgtjh278d8AV73u36q4,RB_Cluster4,138603,56,0.209,0.708,251573,0.771,5.32e-06,F,0.277,-6.99,Minor,0.131,128.013,04/4,0.494,R&B
JoJo,Mad Love.,3XoSX0a8YcFVM3JGmUUN2u,RB_Cluster3,68483,46,0.0368,0.277,244413,0.604,0.0358318,C,0.365,-3.778,Minor,0.062,199.519,03/4,0.285,R&B
Phony Ppl,Take A Chance.,5Lzfs4RTGuzef1LBZ1PR3x,RB_Cluster1,201945,44,0.00588,0.775,246973,0.67,0.293,G#,0.0584,-11.685,Minor,0.0604,96.979,04/4,0.525,R&B
RC & The Gritz,Leave Me Alone (feat. Erykah Badu),524YxLdXyQ87QbBH6cbRJ0,RB_Cluster1,23987,43,0.0274,0.718,286640,0.434,0.158,C#,0.0876,-8.619,Major,0.0567,89.032,04/4,0.78,R&B
empty_field,Pills (HWLS Remix),6Rex2ARnnp9QhGpdglqSxn,RB_Cluster5,132512,47,0.805,0.463,256923,0.668,0.621,G#,0.184,-8.269,Minor,0.0381,122.015,04/4,0.0515,R&B
Moonchild,6am,7zolcuA2RVIATBjrAs0VRD,RB_Cluster5,216818,39,0.924,0.498,259653,0.234,0.787,D#,0.0736,-14.469,Major,0.0384,91.882,04/4,0.139,R&B
Janelle Monáe,Tightrope - feat. Big Boi,2Eq9GTFUV6bxU77L8vJ0UJ,RB_Cluster3,191506,56,0.0302,0.641,239156,0.673,0.000868,F,0.219,-10.72,Minor,0.0918,167.978,04/4,0.644,R&B
PENOMECO,L.I.E - Prod. ZICO,3NUhiMPVAzhVm2sITzNKfO,RB_Cluster4,129062,52,0.213,0.783,216809,0.604,0.0397135,A,0.33,-4.459,Minor,0.176,81.038,04/4,0.531,R&B
Missy Elliott,Bomb Intro / Pass That Dutch,2yx8UuuLeSXhYiuTt0bQBB,RB_Cluster7,173926,57,0.0435,0.899,217200,0.645,0.101,A#,0.358,-11.621,Minor,0.271,116.688,04/4,0.348,R&B
empty_field,A.D.I.D.A.S.,2gdSplXjHbjMMfLcwl3Nku,RB_Cluster4,179331,53,0.0756,0.829,202080,0.767,0.0143465,A,0.0921,-4.125,Minor,0.0414,129.899,04/4,0.67,R&B
After 7,'Til You Do Me Right,0fjoTUKhB9TERxNgKsgNel,RB_Cluster1,131994,44,0.0781,0.612,294600,0.542,0.0483391,F,0.0763,-7.563,Major,0.0264,134.622,04/4,0.433,R&B
Kota the Friend,Oh Darling How I Love You .,5eItsqjooo9uBGYJeE11Xi,RB_Cluster6,168947,45,0.936,0.589,254981,0.176,0.00664,F,0.0717,-15.771,Major,0.0646,146.693,04/4,0.375,R&B
empty_field,La Di Da,4yXY9xrNGzteTwCeyE2AOw,RB_Cluster4,102811,58,0.259,0.685,207013,0.745,3.11e-05,C#,0.107,-6.659,Major,0.117,103.119,04/4,0.834,R&B
Raleigh Ritchie,Cowards,2EIRwQKqRmhlbnGbXbSwIg,RB_Cluster1,31966,49,0.0409,0.627,297220,0.495,0.0398669,B,0.111,-8.113,Major,0.0426,77.452,04/4,0.23,R&B
Zion.T,Malla Gang,4X1HqTuwE71LVoxTOZoexi,RB_Cluster7,132230,43,0.175,0.914,154978,0.53,0.038847,F,0.173,-8.066,Minor,0.318,140.001,04/4,0.795,R&B
DRAMA,Dead and Gone,25idmXJF6Z8GnFCT5PKgKL,RB_Cluster1,190105,63,0.158,0.695,204231,0.558,0.00321,F#,0.14,-10.001,Minor,0.0258,103.995,04/4,0.257,R&B
Mariah Carey,Thank God I Found You - Make It Last Remix Edit,1najvSkBet3BaXv8gW0j0o,RB_Cluster3,50309,44,0.0129,0.608,251640,0.76,0.0483391,E,0.332,-5.851,Minor,0.242,168.211,04/4,0.366,R&B
Ari Lennox,Whipped Cream,1kUcEGmhKqZlpNX0VVb0dF,RB_Cluster6,49129,66,0.548,0.744,291210,0.383,0.0483391,F#,0.0966,-10.085,Minor,0.0309,96.3315,04/4,0.574,R&B
