artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Matt Ox,Tesla,2W2d9bHqWPkx49209M47DC,Hip-Hop_Cluster6,110893,53,0.0192,0.78,158224,0.498,0.0179686,C#,0.0868,-9.16,Major,0.063,144.935,04/4,0.366,Hip-Hop
Gucci Mane,Enormous (feat. Ty Dolla $ign),41Wg0Bj2E574LyijTDk0xn,Hip-Hop_Cluster5,70913,53,0.234,0.844,244453,0.486,0.0179686,D#,0.0976,-6.915,Minor,0.368,142.606,04/4,0.493,Hip-Hop
Gunna,Phase,6mDoM5FGbr1Or5nY9pTnLy,Hip-Hop_Cluster2,59338,52,0.461,0.81,231338,0.383,0.0108921,G#,0.142,-11.252,Major,0.111,124.981,04/4,0.282,Hip-Hop
Nicky Jam,El Perdón - Forgiveness,2kEpNkZOPdKQbQS65mmEn5,Hip-Hop_Cluster7,109217,53,0.256,0.736,206667,0.719,0.0275831,G#,0.0909,-3.839,Major,0.0357,90.013,04/4,0.656,Hip-Hop
BONES,Branches,4f4JHn1CVMIQmGX1uObchZ,Hip-Hop_Cluster2,80467,56,0.474,0.595,123167,0.333,0.0268,F#,0.0998,-13.235,Major,0.0416,124.993,04/4,0.105,Hip-Hop
Quavo,BIGGEST ALLEY OOP,5ia8Taz2N5knxzqFJ1BxNI,Hip-Hop_Cluster6,214513,69,0.166,0.86,180960,0.408,0.0171816,C,0.111,-5.389,Major,0.189,149.474,04/4,0.0548,Hip-Hop
070 Shake,Honey,4JXfNOePhdgMOI7KZ1L25U,Hip-Hop_Cluster6,208973,63,0.0114,0.696,246755,0.667,0.0242464,C,0.181,-7.665,Minor,0.0407,121.932,04/4,0.287,Hip-Hop
Lil Pump,Too Much Ice (feat. Quavo),28I4YkpPX5MdkgMy9tYm4C,Hip-Hop_Cluster7,135306,68,0.0686,0.825,211805,0.52,0.0160973,A#,0.142,-5.606,Minor,0.133,134.98,04/4,0.67,Hip-Hop
Aaliyah,I Don't Wanna,2QApWGconWQE8BjaNfh7ik,Hip-Hop_Cluster2,166786,58,0.537,0.705,255093,0.572,0.0322328,A,0.226,-5.603,Minor,0.0349,129.999,04/4,0.653,Hip-Hop
Juicy J,One of Those Nights,4o9p7rrJdDg9r7u9j7UO35,Hip-Hop_Cluster6,176903,58,0.0315,0.75,256027,0.589,1.95e-06,F,0.0959,-6.934,Minor,0.0348,130.029,04/4,0.0812,Hip-Hop
Rich Brian,Kitty,2qw5UTkURUArvay7phtq8U,Hip-Hop_Cluster5,69674,54,0.177,0.926,165861,0.614,0.0234238,G#,0.152,-9.608,Major,0.251,92.998,04/4,0.663,Hip-Hop
Big Sean,In Tune (& Metro Boomin),0fzqnqxwSh5Bmq8sY9tFb9,Hip-Hop_Cluster2,83328,53,0.336,0.576,255587,0.448,8.41e-05,D,0.129,-11.382,Major,0.319,77.113,04/4,0.13,Hip-Hop
empty_field,Law,0Czuun770TGnAgTcGg2AeI,Hip-Hop_Cluster7,99440,60,0.0196,0.882,257267,0.699,0.0179686,D,0.0469,-5.572,Major,0.249,145.008,04/4,0.42,Hip-Hop
Paul Wall,Girl,2Cr8ywSnQDUu4eUkHhyS8T,Hip-Hop_Cluster7,201070,53,0.000107,0.693,182610,0.729,1.9e-05,E,0.119,-8.281,Minor,0.0347,83.989,04/4,0.614,Hip-Hop
Ghostemane,Seppuku (feat. Suicideboy$ & Jgrxxn),4wyfAfFshSYvRrvfY8SjZn,Hip-Hop_Cluster6,36778,60,0.11,0.814,183937,0.74,2.28e-05,A#,0.12,-5.438,Minor,0.0947,124.223,04/4,0.191,Hip-Hop
Noname,Blaxploitation,7CCjikc9q63ASgefg9VWmG,Hip-Hop_Cluster7,132155,57,0.091,0.891,251621,0.827,1.53e-06,B,0.221,-6.139,Major,0.351,100.987,04/4,0.861,Hip-Hop
Mr Eazi,Leg Over,6ylQ0pVqOT5SzR6f84w4x8,Hip-Hop_Cluster2,155937,63,0.58,0.601,197973,0.681,0.00669366,A,0.0934,-5.171,Major,0.324,98.078,04/4,0.546,Hip-Hop
Shy Glizzy,"30s, 50s, 100s",7x425LAJIv2K4fRsJEGQau,Hip-Hop_Cluster5,129247,51,0.0731,0.799,179272,0.626,0.0179686,C#,0.0962,-6.712,Major,0.374,149.914,04/4,0.554,Hip-Hop
empty_field,Hard Feelings,6kiUS9iifCJEucumjIIArI,Hip-Hop_Cluster7,100302,55,0.047,0.884,166377,0.759,0.0108921,G,0.347,-4.944,Minor,0.0756,120,04/4,0.791,Hip-Hop
Future,Crushed Up,2XpsvLcddOSFanKBCZCEBR,Hip-Hop_Cluster7,139070,84,0.0415,0.781,149949,0.597,0.0271977,A#,0.152,-6.794,Minor,0.23,158.043,04/4,0.544,Hip-Hop
Kendrick Lamar,u,3KTfo3gRpDLh19ZZR9bFV6,Hip-Hop_Cluster3,157583,60,0.26,0.406,268493,0.798,0.0139502,B,0.461,-5.585,Minor,0.432,71.547,04/4,0.58,Hip-Hop
Kevin Gates,Strokin',1aU2HrdQZwPVVyN9utZ1bf,Hip-Hop_Cluster3,188353,48,0.106,0.493,227304,0.662,0.00944398,A,0.132,-4.909,Minor,0.234,86.099,05/4,0.625,Hip-Hop
Young Dolph,Paranoid,6q0HeADAxsP27jDJQSKaCB,Hip-Hop_Cluster6,72009,49,0.00373,0.744,199942,0.639,0.0179686,D,0.161,-6.083,Major,0.161,146.071,04/4,0.428,Hip-Hop
Yung Bans,Round (feat. Juice WRLD),454UyoTlRt9FFI9ErpMPMk,Hip-Hop_Cluster5,114167,65,0.00669,0.877,214842,0.528,0.0166782,G#,0.0813,-10.981,Major,0.476,81.3826,04/4,0.184,Hip-Hop
Eminem,Groundhog Day,5troP3saaO8ijW4o4XBpaY,Hip-Hop_Cluster1,40693,53,0.322,0.732,293423,0.791,0.00414909,C#,0.71,-1.865,Major,0.24,81.972,04/4,0.56,Hip-Hop
Ñejo,Se Te Hizo Tarde,66oRBJ8J4uLNK9Xc4cJaFs,Hip-Hop_Cluster7,201633,62,0.319,0.698,358765,0.801,0.0271977,A#,0.316,-5.746,Minor,0.0639,169.995,04/4,0.905,Hip-Hop
Kid Cudi,My World,10cpQoubCoINVqfFsoJTJW,Hip-Hop_Cluster2,124166,52,0.725,0.659,243000,0.415,0.00323,F#,0.148,-10.06,Minor,0.0316,74.005,04/4,0.486,Hip-Hop
BROCKHAMPTON,FACE,1xVF9wZZ87uAz0bw6jT4sH,Hip-Hop_Cluster7,209184,69,0.591,0.945,259000,0.702,0.000538,B,0.0788,-5.016,Minor,0.12,119.887,04/4,0.678,Hip-Hop
Meek Mill,Believe It - feat. Rick Ross,28XDE6yXI6Bp4U3nLSGqzp,Hip-Hop_Cluster6,129021,50,0.00126,0.701,239280,0.71,0.0179686,A,0.32,-5.209,Major,0.068,143.971,04/4,0.138,Hip-Hop
Gucci Mane,Back On,3p8quCrgJMs52ghjMQLF7C,Hip-Hop_Cluster6,128847,49,0.0087,0.828,181533,0.639,4.1e-06,C#,0.0656,-5.411,Major,0.163,156.055,04/4,0.427,Hip-Hop
Eminem,Offended,7ulQ51iAbfUjbEifA3AybH,Hip-Hop_Cluster1,75806,59,0.561,0.661,320920,0.865,0.0179686,C#,0.842,-4.439,Major,0.362,139.731,04/4,0.731,Hip-Hop
Warhol.SS,Bonus,4Ct99iZEyI5qZB1NLNW1ug,Hip-Hop_Cluster5,162678,49,0.272,0.714,106704,0.683,0.00901724,A#,0.248,-5.715,Minor,0.361,72.024,04/4,0.497,Hip-Hop
Phora,For You (feat. Tory Lanez & G-Eazy),1DY5vTBgbrAlyfMIzRNfYV,Hip-Hop_Cluster3,90338,59,0.148,0.408,254732,0.724,4.07e-05,B,0.0786,-8.264,Minor,0.478,127.093,01/4,0.63,Hip-Hop
Pete Rock,Grown Man Sport,3gCskbRL90fyXnTg6kNaUu,Hip-Hop_Cluster2,121012,58,0.478,0.801,198352,0.757,1.32e-05,G,0.163,-8.01,Major,0.316,88.025,04/4,0.607,Hip-Hop
empty_field,Picture Me Rollin',2ttOFglLynQA0J1B7RhlgX,Hip-Hop_Cluster1,167293,60,0.029,0.832,314720,0.757,0.00669366,G,0.463,-4.908,Major,0.135,95.905,04/4,0.449,Hip-Hop
Wiz Khalifa,Alright (feat. Trippie Redd & Preme),1DDNfRbtLn2dxm4onBxhOV,Hip-Hop_Cluster6,201169,72,0.00988,0.708,177865,0.661,0.0179686,F#,0.135,-5.028,Minor,0.11,155.962,04/4,0.293,Hip-Hop
Lil Rob,Neighborhood Music,7lDCYkJFf7QavdugML3h7X,Hip-Hop_Cluster6,38553,51,0.148,0.794,251240,0.793,1.21e-06,B,0.284,-3.486,Minor,0.133,85.005,04/4,0.284,Hip-Hop
Shakewell,Way Back,7xSbSCIxnBPCiNZ8hH67u7,Hip-Hop_Cluster6,28304,64,0.121,0.786,140000,0.66,0.0179686,E,0.129,-6.237,Minor,0.0732,143.912,04/4,0.51,Hip-Hop
empty_field,Loaded Baked Potato,5mokboUpvSxFY4vHmpCheF,Hip-Hop_Cluster3,161275,53,0.294,0.751,277055,0.87,0.0183298,D,0.0525,-5.088,Major,0.395,119.84,04/4,0.775,Hip-Hop
empty_field,Tryna Do (feat. Jeremih),6oKI26bh1VZcBe3SQNM2ZT,Hip-Hop_Cluster5,56210,52,0.226,0.806,196545,0.582,0.0169258,C,0.117,-8.232,Minor,0.211,124.572,04/4,0.625,Hip-Hop
J. Cole,God's Gift,48EjSdYh8wz2gBxxqzrsLe,Hip-Hop_Cluster3,184256,56,0.0311,0.332,212800,0.791,0.000264,C#,0.104,-4.489,Minor,0.22,79.65,04/4,0.439,Hip-Hop
Lil Wyte,Oxy Cotton,2SRfsKCPM61UeV9chnCcyT,Hip-Hop_Cluster6,173011,57,0.0228,0.816,193920,0.578,0.0179686,A,0.114,-6.912,Major,0.233,148.077,04/4,0.265,Hip-Hop
21 Savage,Savage Mode,4RdBZE3BH44wZXoj2vmjez,Hip-Hop_Cluster5,28923,62,0.199,0.782,249587,0.359,0.00105,C,0.106,-9.335,Minor,0.283,143.041,04/4,0.0708,Hip-Hop
Wisin,Todo Comienza en la Disco,5542ZgcaVlugxNYM4E7wRf,Hip-Hop_Cluster7,145531,69,0.0961,0.826,268107,0.836,4.81e-06,D#,0.282,-4.238,Minor,0.0654,91.992,04/4,0.887,Hip-Hop
Nicky Jam,No Te Vayas,4fO3ESfpwk2DAcXdwdbjmQ,Hip-Hop_Cluster7,200330,60,0.417,0.727,239187,0.697,0.0207679,G,0.0587,-5.913,Major,0.0391,89.954,04/4,0.813,Hip-Hop
Q-Tip,Breathe And Stop,3FtYbEfBqAlGO46NUDQSAt,Hip-Hop_Cluster7,183480,51,0.0144,0.881,243867,0.83,0.00771,G,0.0626,-4.563,Major,0.172,98.793,04/4,0.765,Hip-Hop
Reo Cragun,Frustrated,6ifGMrt8yuaWiDJBuE61Ux,Hip-Hop_Cluster6,197494,51,0.224,0.785,200143,0.429,0.00752491,C,0.167,-8.079,Major,0.0752,128.142,04/4,0.345,Hip-Hop
empty_field,So What'Cha Want - 2009 Digital Remaster,42DXaUFEwTy1XGZBKuLAIE,Hip-Hop_Cluster7,167093,52,0.0469,0.7,238682,0.942,2.93e-05,F,0.0666,-7.355,Minor,0.237,171.37,04/4,0.766,Hip-Hop
Offset,Legacy (feat. Travis Scott & 21 Savage),1bILflZNpqXp6KiEMdowSi,Hip-Hop_Cluster5,116874,85,0.178,0.844,244941,0.513,0.00752491,C#,0.0845,-8.769,Major,0.335,128.085,04/4,0.344,Hip-Hop
empty_field,No Limit (feat. Young Thug),1MOAgfNFslmaHFY3RchuIx,Hip-Hop_Cluster6,167641,62,0.0799,0.717,228613,0.523,0.0175221,A#,0.206,-6.506,Minor,0.0611,129.972,04/4,0.282,Hip-Hop
empty_field,Blow a Bag,6H4nc5m1uU6h5ORz6YUiPH,Hip-Hop_Cluster6,103144,56,0.218,0.793,203380,0.607,4.95e-06,E,0.348,-6.488,Minor,0.082,140.992,04/4,0.15,Hip-Hop
KILLY,Fireflies (Outro),5bBKwBoLnG5bXbkRivpG2p,Hip-Hop_Cluster6,66538,58,0.279,0.627,141745,0.41,0.027652,C,0.107,-8.156,Major,0.0349,148.991,04/4,0.0763,Hip-Hop
SahBabii,Sunny Days (feat. T3),2diAlJqrMMX7Sv9FlzcUMc,Hip-Hop_Cluster6,27162,54,0.169,0.814,174775,0.648,9.69e-06,D#,0.0713,-6.773,Major,0.142,155.04,04/4,0.452,Hip-Hop
Young Thug,Swizz Beatz,4GArImukDjQfiH4DRZabqS,Hip-Hop_Cluster5,35078,49,0.245,0.831,196467,0.532,0.000131,E,0.314,-7.047,Minor,0.338,130,04/4,0.517,Hip-Hop
Childish Gambino,Sunrise,1BRncMyUJpjOeBortJt5pD,Hip-Hop_Cluster6,118669,51,0.011,0.546,219840,0.695,0.0516208,G,0.0713,-6.374,Major,0.0454,79.932,04/4,0.182,Hip-Hop
Maxo Kream,Capeesh,06VOAPqJ2qOk1mCM1e3CEK,Hip-Hop_Cluster1,89947,53,0.0218,0.67,246957,0.519,0.00489568,F,0.646,-7.447,Minor,0.108,77.517,04/4,0.175,Hip-Hop
K CAMP,Comfortable,7uG5wa0Et8IAoImGCmyEpb,Hip-Hop_Cluster2,86427,66,0.72,0.775,211573,0.417,0.0183298,G,0.125,-8.895,Minor,0.0974,109.956,04/4,0.608,Hip-Hop
Iggy Azalea,Savior,1qNEQeJ809bEYKfTN1PRc3,Hip-Hop_Cluster7,53448,60,0.0672,0.785,199202,0.664,2.84e-05,A#,0.105,-6.177,Minor,0.0813,100.077,04/4,0.626,Hip-Hop
empty_field,Baby Girl,5zOnoB8FdZudDcPX4O8WqF,Hip-Hop_Cluster5,58053,58,0.00781,0.852,154034,0.459,0.119,A,0.133,-9.658,Major,0.391,163.021,04/4,0.157,Hip-Hop
empty_field,los Disicipulos,7N3Tc0xDtAtZuWHVmCrOil,Hip-Hop_Cluster3,58002,58,0.181,0.629,269559,0.893,0.0234238,C#,0.115,-4.009,Minor,0.275,94.042,04/4,0.86,Hip-Hop
Chris Webby,Passport,7IBW0OlIPNcep5PbV9EZUL,Hip-Hop_Cluster1,61239,50,0.246,0.576,246123,0.78,0.0271977,C,0.571,-6.121,Major,0.223,158.163,04/4,0.375,Hip-Hop
Alexis y Fido,Dale ParaTra,4ZvZwRtfiyBepDPT9Q3k2p,Hip-Hop_Cluster7,50067,67,0.0395,0.755,170440,0.96,2.43e-05,E,0.332,-3.189,Minor,0.123,99.023,04/4,0.661,Hip-Hop
Daddy Yankee,Salgo Pa' la Calle,0CJuLeZpCdqrqoCMXWZw8k,Hip-Hop_Cluster7,76670,64,0.0384,0.617,267747,0.771,3.32e-06,A#,0.162,-5.586,Minor,0.112,180.002,04/4,0.553,Hip-Hop
2 Chainz,Burglar Bars,7MuXpHjg5FciGSzFGvH1Ut,Hip-Hop_Cluster3,88044,47,0.0375,0.436,307973,0.822,0.0168639,C#,0.352,-4.737,Major,0.542,120.483,04/4,0.474,Hip-Hop
Migos,Made Men,5MDQNJ7SZTytJwCbWKqJDL,Hip-Hop_Cluster6,106919,58,0.34,0.82,288024,0.724,0.0384724,F,0.23,-3.448,Major,0.0435,154.965,04/4,0.279,Hip-Hop
Ollie,You've Changed,64fSdRkaB7ksxI9suUGYmi,Hip-Hop_Cluster2,61501,59,0.401,0.515,234076,0.655,0.00126,A,0.13,-9.021,Minor,0.389,119.948,04/4,0.364,Hip-Hop
empty_field,Bring Da Ruckus,01YvpF3BGxZfxLhyj6UREm,Hip-Hop_Cluster5,132738,63,0.234,0.794,251467,0.627,0.00944398,B,0.35,-9.431,Major,0.36,87.554,04/4,0.518,Hip-Hop
empty_field,Navigator Truck,2NFybprIzyEVzwn3PQyiLA,Hip-Hop_Cluster2,139213,46,0.48,0.809,203327,0.523,0.0160973,G,0.277,-6.335,Minor,0.206,133.921,04/4,0.827,Hip-Hop
SAINt JHN,God Bless the Internet,24Bw8rtWFNDF9gdsycKoXd,Hip-Hop_Cluster2,125565,56,0.486,0.741,229999,0.512,0.00944398,D,0.143,-9.568,Minor,0.34,87.022,04/4,0.671,Hip-Hop
Gorillaz,Idaho,4ZEkXz3SCHOqV76GQVEIQ1,Hip-Hop_Cluster2,115379,56,0.294,0.419,222200,0.412,0.185,F#,0.15,-11.477,Major,0.0284,136.065,04/4,0.164,Hip-Hop
NF,Therapy Session,0RySKi4j0iW5yS116alcba,Hip-Hop_Cluster1,37935,70,0.281,0.693,331480,0.783,0.0183298,G#,0.392,-6.582,Major,0.172,109.919,04/4,0.458,Hip-Hop
empty_field,Close To Me (feat. Reo Cragun),4Ep90rzBQivdRt7F6RCWRA,Hip-Hop_Cluster3,174303,63,0.0615,0.487,175219,0.686,0.00147,B,0.0652,-8.379,Minor,0.427,199.862,04/4,0.138,Hip-Hop
Lil Baby,A-Town,2S9ppEwQAO2Krkzf1iz3Gb,Hip-Hop_Cluster5,80763,52,0.0824,0.637,182000,0.469,0.0271977,E,0.107,-10.88,Minor,0.335,159.99,04/4,0.35,Hip-Hop
Berner,Xanax and Patron,57XZAjQ3seZZbqfM1Im0MQ,Hip-Hop_Cluster1,130928,49,0.115,0.532,208500,0.808,1.54e-05,F#,0.596,-4.52,Minor,0.18,169.203,03/4,0.416,Hip-Hop
BROCKHAMPTON,1998 TRUMAN,48wtJb8w1yNSLBVy5q9Wos,Hip-Hop_Cluster1,158836,61,0.166,0.607,245333,0.713,0.316899,F,0.769,-6.206,Major,0.243,134.994,04/4,0.482,Hip-Hop
$uicideBoy$,"Whoa, I'm Woeful",12hIOqdMjKmYatc3fwywL7,Hip-Hop_Cluster6,61251,55,0.00843,0.621,157710,0.578,0.00418,G#,0.351,-6.69,Major,0.162,91.5703,04/4,0.367,Hip-Hop
Lil Baby,Days Off,1q8E1FfFuhd12c5JcJwPxQ,Hip-Hop_Cluster3,87101,52,0.0156,0.465,183307,0.644,0.0172883,C#,0.157,-8.325,Minor,0.379,139.305,05/4,0.761,Hip-Hop
Curren$y,No Window Tints,6ZgvSEVFLqenGYPVMFHxrI,Hip-Hop_Cluster1,81361,47,0.169,0.338,195391,0.546,0.000104,A#,0.488,-10.921,Minor,0.118,145.269,04/4,0.223,Hip-Hop
empty_field,"Dancing in the Rain (feat. Donnie Trumpet, Brandon Fox & Shay Lewis)",2nGFzvICaeEWjIrBrL2RAx,Hip-Hop_Cluster2,141330,49,0.817,0.302,323175,0.475,2.07e-05,C,0.322,-11.729,Major,0.156,83.897,03/4,0.212,Hip-Hop
88GLAM,Drop Top,1h59F6KsDeoJ68qm2yCgCy,Hip-Hop_Cluster7,182737,51,0.204,0.831,180280,0.667,1.58e-06,C#,0.0958,-3.605,Major,0.105,74.999,04/4,0.383,Hip-Hop
empty_field,Aries (feat. Deadcuts),5rG1DBzmguHh93u0HdaWsB,Hip-Hop_Cluster5,68703,47,0.206,0.754,198650,0.373,3.76e-05,C,0.264,-13.807,Minor,0.224,136.714,04/4,0.352,Hip-Hop
Run The Jewels,Get It,62vIBUC9hTfE4nlT3x90uH,Hip-Hop_Cluster7,214730,49,0.00251,0.801,180000,0.69,0.000251,C#,0.124,-5.095,Major,0.0989,160.017,04/4,0.52,Hip-Hop
Childish Gambino,All The Shine,0dqSRu1FtAfJPuv3eQBTaf,Hip-Hop_Cluster3,157081,47,0.0217,0.34,243961,0.579,0.000132,C,0.15,-8.054,Minor,0.133,125.431,04/4,0.362,Hip-Hop
Tory Lanez,I Told You/ Another One,1QwgeQoYacrRwOSWfV5b1V,Hip-Hop_Cluster3,180248,50,0.01,0.564,393120,0.541,0.0179686,G#,0.27,-8.848,Major,0.214,146.938,04/4,0.16,Hip-Hop
Future,Jersey,5JiWVG8j9TmqwZ8zZGAtjZ,Hip-Hop_Cluster2,110497,61,0.509,0.758,188703,0.526,0.000467,F,0.0913,-10.81,Minor,0.255,146.054,04/4,0.312,Hip-Hop
empty_field,Ball (feat. Lil Wayne),69G6cM3zzrr0x8koLxwAsc,Hip-Hop_Cluster7,86673,52,0.193,0.772,205360,0.885,9.48e-06,C#,0.0953,-4.736,Major,0.0847,94.2059,04/4,0.512,Hip-Hop
Roy Woods,Gwan Big Up Urself,7nRmfGNhHKEEu5o8yFXLXt,Hip-Hop_Cluster6,27288,57,0.0714,0.674,200000,0.527,0.0275831,F,0.0756,-7.397,Minor,0.0388,90.027,04/4,0.272,Hip-Hop
Pouya,Real Street Migo,5LSdmsvLf6BzbwnOYfij1P,Hip-Hop_Cluster7,48803,54,0.12,0.823,168000,0.815,0.00546387,C,0.216,-3.375,Major,0.138,79.992,04/4,0.949,Hip-Hop
50 Cent,P.I.M.P.,4KQ3hT01bWE952ghVbxBtW,Hip-Hop_Cluster7,200704,69,0.0485,0.673,249467,0.785,3.65e-06,A#,0.0397,-2.894,Minor,0.351,138.547,04/4,0.85,Hip-Hop
empty_field,Sip A Lil (feat. Gucci Mane),6ihL9TjfRjadfEePzXXyVF,Hip-Hop_Cluster6,32482,68,0.118,0.792,278601,0.686,0.0180401,F,0.188,-5.599,Major,0.0537,115.805,04/4,0.47,Hip-Hop
Nicky Jam,Mil Lágrimas,4biprZkGdjHb4ne0DIgRke,Hip-Hop_Cluster7,109577,61,0.267,0.7,220963,0.528,0.0264713,C#,0.0892,-5.979,Minor,0.0498,79.987,04/4,0.717,Hip-Hop
empty_field,Don't Even Trip (feat. Moneybagg Yo),6iPW1o2S7loqHSOJUnjF20,Hip-Hop_Cluster6,103088,54,0.00372,0.756,256000,0.637,0.000455,A,0.325,-6.211,Major,0.251,151.132,04/4,0.311,Hip-Hop
Tee Grizzley,Set The Record Straight (feat. Chris Brown),7uahoYbvjqwlieliPabQLQ,Hip-Hop_Cluster7,101695,59,0.0418,0.706,207107,0.745,0.0271977,G,0.139,-6.851,Minor,0.195,162.012,04/4,0.619,Hip-Hop
Zapp,More Bounce To The Ounce,57mwtMPahz8DBJF3HH7wxo,Hip-Hop_Cluster7,154222,54,0.112,0.856,312507,0.762,0.00549,F,0.296,-10.445,Major,0.0814,105.258,04/4,0.839,Hip-Hop
Aha Gazelle,Yippy,4MQrDMmsb9eXuZSAml1emZ,Hip-Hop_Cluster7,176139,47,0.345,0.905,161750,0.718,0.0169177,A#,0.117,-6.249,Minor,0.128,125.468,04/4,0.666,Hip-Hop
Denzel Curry,Skywalker,4yyS9ALueLyzUnS7LIzbjZ,Hip-Hop_Cluster6,106260,50,0.036,0.721,161493,0.669,3.62e-06,A#,0.0777,-6.489,Minor,0.0783,149.042,04/4,0.276,Hip-Hop
Mac Miller,In the Morning (feat. Syd & Thundercat),0ttKO7eBjyoq5Khr2X9lwV,Hip-Hop_Cluster3,116938,50,0.0442,0.549,265067,0.639,0.000405,E,0.121,-8.553,Major,0.396,141.982,04/4,0.116,Hip-Hop
G-Eazy,Tumblr Girls,5VrGUPQFiJlN9Az5I3RbAw,Hip-Hop_Cluster2,102485,67,0.101,0.49,255680,0.373,0.000105,G#,0.128,-9.762,Major,0.26,121.889,04/4,0.346,Hip-Hop
Saba,CALLIGRAPHY,0Vghzq4NIxSHVxrMo7EkNo,Hip-Hop_Cluster2,135439,62,0.732,0.643,184250,0.532,0.00109,F#,0.111,-9.712,Major,0.374,73.902,04/4,0.299,Hip-Hop
Joey Bada$$,GOOD MORNING AMERIKKKA,5IJEXkqomcl7hZFsHMcxQ9,Hip-Hop_Cluster2,207311,52,0.6,0.579,179514,0.642,3.52e-05,G#,0.214,-7.37,Major,0.244,97.32,04/4,0.3,Hip-Hop
dvsn,Nuh Time / Tek Time,1QzI3ZKfx5XhZrUhoqHF1i,Hip-Hop_Cluster2,54865,61,0.162,0.543,340800,0.281,0.00325,F#,0.143,-11.604,Major,0.0626,116.981,04/4,0.0686,Hip-Hop
empty_field,Gunz N Butter,6O8Fqxnk5OlOivJHklfkPZ,Hip-Hop_Cluster2,121288,67,0.606,0.852,213995,0.632,0.0167233,B,0.142,-8.08,Minor,0.431,153.669,04/4,0.716,Hip-Hop
Tory Lanez,Why DON'T You LOVE me?,3OVLPcUPS0HbMeAeMP0jZ4,Hip-Hop_Cluster6,74991,66,0.0415,0.589,212143,0.774,0.0516208,E,0.39,-6.318,Minor,0.0495,119.92,04/4,0.179,Hip-Hop
Jason Derulo,Let's Shut Up & Dance,5Zge8CqVRXML8lARAr7m3M,Hip-Hop_Cluster7,151325,74,0.042,0.765,208261,0.893,0.000271,F#,0.0331,-2.891,Minor,0.209,110.051,04/4,0.715,Hip-Hop
Tory Lanez,SHE tOLd Me,1btqbebzIS2IK0QkRUpShJ,Hip-Hop_Cluster3,85824,61,0.0217,0.435,204427,0.691,0.0179686,F#,0.255,-6.322,Minor,0.324,149.595,04/4,0.533,Hip-Hop
Juicy J,Wax,2vLHinYk689HDnLkrsCZGF,Hip-Hop_Cluster7,126904,50,0.00721,0.882,213307,0.753,0.00752491,A,0.228,-7.023,Major,0.0911,128.01,04/4,0.643,Hip-Hop
2Pac,Run Tha Streetz,5lWRaa0fBxDE5yU91npPq7,Hip-Hop_Cluster7,194379,56,0.109,0.788,316400,0.788,3.08e-06,G#,0.174,-4.342,Major,0.231,166.973,04/4,0.722,Hip-Hop
GoldLink,I Can Feel It,1ONoPkp5XIuw3tZ1GzrNKZ,Hip-Hop_Cluster3,55015,52,0.471,0.521,153773,0.85,0.0234238,B,0.121,-3.607,Minor,0.281,92.062,04/4,0.378,Hip-Hop
Flipp Dinero,Say No More,1hXuODVWe5E3GEouSN9HtC,Hip-Hop_Cluster6,36910,61,0.131,0.546,196692,0.63,0.0160973,C#,0.12,-7.269,Major,0.264,133.025,04/4,0.402,Hip-Hop
Tech N9ne,Straight Out the Gate,1BwhFXqoIsePt21WyWIttb,Hip-Hop_Cluster1,112222,55,0.0215,0.563,250360,0.754,0.0175478,C#,0.653,-6.252,Major,0.0601,119.531,04/4,0.169,Hip-Hop
Waka Flocka Flame,50K Remix (feat. T.I.),59cPOVxrn3Yjwydl1pullI,Hip-Hop_Cluster6,72150,50,0.000982,0.851,199632,0.583,0.0179686,D,0.109,-5.953,Major,0.136,143.964,04/4,0.303,Hip-Hop
Mac Miller,Another Night,55h7vJchibLdUkxdlX3fK7,Hip-Hop_Cluster2,139897,60,0.608,0.61,175775,0.576,0.00622436,C#,0.0716,-8.289,Major,0.0641,80.973,04/4,0.568,Hip-Hop
empty_field,Lost and Found (feat. YNW Melly),3ykujidUtB16GxCQgPU1sz,Hip-Hop_Cluster5,176656,62,0.0684,0.907,159833,0.683,7.18e-06,F,0.0834,-8.079,Major,0.349,89.983,04/4,0.342,Hip-Hop
Lil Jon,Fuccboi (Lil Jon x Styles&Complete x Bailo),6odtLnmsVGjWYePpuU1TAN,Hip-Hop_Cluster3,121109,53,0.0263,0.601,192000,0.965,0.00415,E,0.118,-0.672,Major,0.141,149.979,04/4,0.272,Hip-Hop
Bone Thugs-N-Harmony,1st of Tha Month,30yKbZXOelj2n1pagQWKyS,Hip-Hop_Cluster1,102233,66,0.0777,0.729,212864,0.581,3.81e-06,F,0.696,-8.235,Minor,0.18,74.038,04/4,0.508,Hip-Hop
empty_field,Where It'$ At? (feat. Kirk Knight),1jeH7c2CtqVv0F9ChZcnKA,Hip-Hop_Cluster2,150081,48,0.82,0.723,248838,0.661,0.00704347,A#,0.102,-5.292,Minor,0.423,80.351,04/4,0.859,Hip-Hop
Ugly God,Water,7Kohy4v3KLWfUXlv9N3feB,Hip-Hop_Cluster2,27548,64,0.66,0.8,139674,0.297,0.000111,C,0.105,-13.1,Minor,0.407,140.051,04/4,0.213,Hip-Hop
