artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Smooth Jazz New York,Smooth Jazz for Seductive and Romantic Dining by Candlelight,3GtRQdmibwLwGycyKOVk8r,Jazz2,144423,36,0.51,0.769,265683,0.364,0.879,F,0.104,-14.68,Minor,0.0376,102.049,04-Apr,0.762,Jazz
Anita Baker,Angel,2NtAmqihQKaipD3uMPfHmn,Jazz7,149240,53,0.705,0.625,300707,0.373,4.95e-05,A,0.0699,-12.718,Minor,0.0315,81.034,04-Apr,0.486,Jazz
The Pharcyde,Otha Fish,6mWnCByWyZH94KvT2InXfw,Jazz3,109271,54,0.121,0.758,321507,0.845,0.572829,D,0.328,-8.021,Major,0.272,76.882,04-Apr,0.944,Jazz
Eric Marienthal,Get Here,0D1ceuzO7Yd6wd4X3RobPN,Jazz7,29249,31,0.724,0.579,267400,0.415,0.312,C#,0.116,-7.024,Major,0.028,107.94,04-Apr,0.124,Jazz
empty_field,On My Own,0bK45V2i9R8NUio3TGDW5v,Jazz7,188312,55,0.781,0.655,244668,0.362,0.0621,D,0.197,-11.056,Major,0.0324,106.034,04-Apr,0.618,Jazz
Snarky Puppy,Outlier,6tjw60mKaV5fuoC5AB2Ynl,Jazz5,24786,45,0.0176,0.501,405307,0.772,0.821,G#,0.7,-9.7,Major,0.085,134.912,03-Apr,0.48,Jazz
empty_field,Unicorn,01u6AEzGbGbQyYVdxajxqk,Jazz1,77103,42,0.734,0.662,210994,0.265,0.926,A,0.0818,-18.991,Major,0.0634,150.021,03-Apr,0.0396,Jazz
Animals As Leaders,On Impulse,1B7qSNRqIzxtHToq6fG0dt,Jazz6,38898,38,0.000372,0.432,369677,0.926,0.887,F#,0.0769,-5.333,Minor,0.0396,155.008,01-Apr,0.197,Jazz
Snarky Puppy,Xavi,7CvsfQ7vFxZvnpSXUp7xsz,Jazz6,121841,50,0.0406,0.295,374787,0.872,0.901,G,0.316,-8.628,Major,0.0478,159.973,04-Apr,0.618,Jazz
empty_field,Virgo - Remastered 2004,2CcstVa4AIry0N18o0kChA,Jazz1,122921,55,0.971,0.447,426800,0.13,0.444,D,0.108,-14.404,Minor,0.0386,99.3019,04-Apr,0.178,Jazz
Helen Kane,I Want to Be Bad,5SO7pvSFiXwU0e1z7C4X7H,Jazz8,187031,31,0.988,0.546,185400,0.178,1.1e-06,F,0.123,-11.737,Major,0.0661,163.384,04-Apr,0.595,Jazz
empty_field,Chopinesque,4Lgfg9sharh77KotnQcK0P,Jazz1,186168,37,0.961,0.332,222573,0.18,0.893,F#,0.112,-14.044,Minor,0.0397,67.769,04-Apr,0.155,Jazz
Astrud Gilberto,(Take Me To) Aruanda,6NfvFC54KQswlIWfCETnKD,Jazz2,20020,39,0.56,0.636,219019,0.438,0.635838,A#,0.282,-15.49,Minor,0.116,106.14,04-Apr,0.634,Jazz
empty_field,Millions,288e3FhmVuCqPmNEfAH0h6,Jazz6,169880,39,0.000106,0.559,283467,0.845,0.000426,F,0.108,-5.768,Minor,0.0337,94.871,03-Apr,0.34,Jazz
"Earth, Wind & Fire",In the Stone,6xm38qg7byurxu6lc5HcHU,Jazz4,180748,57,0.0964,0.656,288480,0.662,0.000612,E,0.0853,-10.346,Major,0.0493,114.612,04-Apr,0.717,Jazz
empty_field,Submarine,0T6RSXxFhW8dRTWHI604ld,Jazz2,209850,35,0.00854,0.685,276224,0.449,0.932,E,0.0816,-15.579,Minor,0.0711,100,04-Apr,0.643,Jazz
empty_field,Bleu Citron,46n2EGFnPC3tzWCN1Aqe26,Jazz2,57698,47,0.799,0.745,151853,0.576,0.711,A,0.0559,-7.46,Minor,0.0787,119.606,04-Apr,0.711,Jazz
Haken,Puzzle Box,18bhLb1XbBQbRj9QAvIiHt,Jazz6,142888,48,0.000429,0.48,354509,0.874,0.1,B,0.245,-6.422,Major,0.0614,149.971,04-Apr,0.294,Jazz
Bob Curnow's L.A. Big Band,The First Circle,30mRtt3FSXnBK4HuL1VOz6,Jazz8,206264,30,0.734,0.297,322291,0.398,0.764,C,0.0843,-11.476,Major,0.0368,169.786,03-Apr,0.314,Jazz
Luiz Bonfá,Pernambuco,6yAuxzHTX7ZlCsN2lQOicK,Jazz1,66824,38,0.926,0.713,101360,0.0832,0.885,E,0.108,-23.894,Minor,0.0598,112.688,04-Apr,0.884,Jazz
empty_field,Liquid Lunch,1E6g75uk7oOKevAKJfAEXx,Jazz4,65835,33,0.117,0.85,239800,0.76,6.5e-06,E,0.125,-6.124,Minor,0.0493,112.058,04-Apr,0.949,Jazz
Bill Evans Trio,Some Other Time,5DjnapHOsR30xp0MJaj4u9,Jazz1,38886,39,0.951,0.407,299840,0.0347,0.922,C,0.709,-28.998,Major,0.0382,61.018,04-Apr,0.151,Jazz
Fourplay,Max-O-Man,297rZsBEjFw9d0Gl3iBLnd,Jazz2,169819,34,0.256,0.695,217420,0.595,0.918,A#,0.122,-10.526,Minor,0.0499,74.113,04-Apr,0.838,Jazz
Count Basie,Flight of the Foo Birds - 1994 Remaster,7mGD2p1TAGLr2fvlKYC2gN,Jazz4,84678,37,0.72,0.615,252237,0.57,0.0396,F,0.211,-7.539,Major,0.0374,95.988,04-Apr,0.812,Jazz
Dr. John,Such A Night,2CFGQXM3exBO8U9WGve2GY,Jazz3,149623,49,0.531,0.829,177733,0.248,0.34524,F,0.0732,-16.94,Major,0.169,121.444,04-Apr,0.786,Jazz
empty_field,The Best Things in Life Are Free,3J86RRNATHA6dlL9mctyi4,Jazz7,204227,51,0.771,0.622,265443,0.357,6.21e-06,D#,0.113,-11.55,Major,0.0444,112.499,03-Apr,0.547,Jazz
Rubén Blades,Camaleón,3V0TY9qEn3nJUGvufkTOnY,Jazz4,149844,39,0.485,0.699,253693,0.53,9.87e-06,G,0.0554,-11.52,Minor,0.0373,135.706,04-Apr,0.922,Jazz
Thievery Corporation,Fragments,2tDHjMFbehKsqC1vpgSNS5,Jazz2,81447,44,4.77e-05,0.608,250867,0.738,0.767,D,0.338,-4.134,Minor,0.0259,94.017,04-Apr,0.586,Jazz
Kiefer,Ghosted,2pm8PsIjAR99ISlqwsnd5H,Jazz8,64754,33,0.69,0.647,233684,0.726,0.738,C#,0.113,-6.229,Major,0.149,152.025,04-Apr,0.399,Jazz
Aim,Cold Water Music,2mYMAJGoauv6LYCpzIOGBi,Jazz6,89438,47,0.00568,0.576,278804,0.853,0.331,C#,0.241,-7.206,Minor,0.0394,106.074,04-Apr,0.386,Jazz
empty_field,A Blue Time,3jXdqCR3PguJQwouxcmt7T,Jazz1,170454,37,0.904,0.547,374093,0.116,0.848,F,0.107,-21.946,Major,0.0354,105.115,04-Apr,0.344,Jazz
empty_field,Something He Can Feel,6cxkqhMYi4GqD94gYNcgCB,Jazz5,167054,48,0.224,0.613,381827,0.393,0.0461627,C,0.45,-13.305,Major,0.0442,107.72,03-Apr,0.64,Jazz
Funky DL,Where I'm Coming From - Instrumental,3Y50039OrE23aLLh8tHHYZ,Jazz2,35398,41,0.13,0.748,295200,0.46,0.896,A,0.275,-6.991,Major,0.128,94.488,04-Apr,0.853,Jazz
Swingrowers,Midnight,0HcFskI7yu4O6iJU7hzLpO,Jazz4,75307,43,0.38,0.731,223426,0.921,1.78e-05,G#,0.182,-4.695,Major,0.0849,98.976,04-Apr,0.633,Jazz
Skinshape,Breathe,4lnnde7PnrXR3pUzQKBe6X,Jazz2,127371,38,0.497,0.661,183062,0.303,0.795,C#,0.0673,-14.967,Minor,0.0301,114.037,03-Apr,0.373,Jazz
Bonus Points,Long Exposure,6kbzFdX9KkJpAADAqArxgW,Jazz3,122375,42,0.0597,0.873,286727,0.513,0.196,A#,0.321,-9.805,Minor,0.226,90.01,04-Apr,0.698,Jazz
Sarah Vaughan,It Don't Mean A Thing (If It Ain't Got That Swing),40u9RFyKQfXwpPjFzK1bGO,Jazz3,195045,40,0.839,0.5,148560,0.578,0.00395321,F,0.301,-6.195,Major,0.215,133.543,04-Apr,0.662,Jazz
Free The Robots,Diary,30LDuVfrePWbedYTc1mUCn,Jazz2,130404,37,0.000393,0.56,238760,0.874,0.591,A#,0.196,-6.621,Major,0.0438,91.006,04-Apr,0.363,Jazz
Keith Jarrett,My Song,5JN8GKA2wFzhWCQ6nper5l,Jazz1,115385,52,0.914,0.443,369667,0.0944,0.517,C,0.123,-16.703,Major,0.0406,119.517,04-Apr,0.118,Jazz
Alfa Mist,7th October,6UBJyFbJZChFw57h5LkS3U,Jazz7,143890,40,0.805,0.478,249082,0.386,0.457,D,0.108,-11.585,Major,0.0484,96.752,04-Apr,0.134,Jazz
Gramatik,In This Whole World,74ft6CSSuClEaSGS3NVCwl,Jazz4,119073,42,0.0141,0.678,233967,0.879,0.000884,A#,0.287,-3.261,Major,0.0981,92.027,04-Apr,0.44,Jazz
Nat King Cole,I Saw Three Ships,6I0XPgr0SFHQcKy9v7Gf0K,Jazz2,114511,36,0.955,0.659,87867,0.222,0.851321,F,0.173,-13.84,Major,0.0546,77.909,04-Apr,0.733,Jazz
John Coltrane,Naima,3Cn1FSSTXeQ7hCfrbizrD0,Jazz1,110595,60,0.948,0.303,277630,0.0141,0.0944,A#,0.0792,-19.759,Minor,0.0418,171.439,03-Apr,0.157,Jazz
Mongo Santamaria,Afro Blue,2D3z17LBMJ2HEHeBFFjTLi,Jazz2,43096,37,0.827,0.754,235267,0.304,0.647,D,0.0943,-20.6,Minor,0.0633,94.032,03-Apr,0.798,Jazz
Gil Scott-Heron,I'll Take Care Of U,48oq411mRqaeKa9PLVSfzX,Jazz3,145134,48,0.389,0.657,282907,0.462,0.125,C,0.0745,-12.965,Minor,0.345,122.102,04-Apr,0.557,Jazz
Illinois Jacquet,Port Of Rico,6j6ajWXAks6e2bsaiJe5RS,Jazz7,91331,38,0.767,0.764,164973,0.153,0.302,C,0.0941,-14.408,Major,0.058,127.115,04-Apr,0.578,Jazz
empty_field,I Love You More,5XGm4Jb1LktWVAbiyjqMMH,Jazz4,163499,27,0.233,0.752,186307,0.626,0.000436,F#,0.0718,-10.165,Minor,0.0331,124.27,04-Apr,0.971,Jazz
King Curtis,Games People Play,7swGurTfZlwx7mTOE8PpIc,Jazz2,66974,34,0.295,0.579,167316,0.429,0.634,E,0.0779,-11.367,Major,0.0382,87.609,04-Apr,0.749,Jazz
Jimmy Smith,Midnight Special - Rudy Van Gelder Digital Remaster/2007,1Jt7MTekLEgU6NKj0e1kAB,Jazz7,167273,54,0.814,0.704,321031,0.277,0.756,C,0.0845,-11.675,Major,0.035,90.38,04-Apr,0.322,Jazz
empty_field,This Is All I Ask,4dSHIPkmOqNMG3pE5O6vPn,Jazz7,69524,38,0.885,0.216,174770,0.192,1.11e-06,D#,0.179,-12.095,Major,0.0304,92.7854,04-Apr,0.138,Jazz
empty_field,Samba Da Minha Terra - Live At Carnegie Hall/1964,2y1cW84gbL4ghBD2HwcQ3x,Jazz5,105099,36,0.872,0.589,188280,0.308,0.649,E,0.697,-23.126,Minor,0.176,83.532,04-Apr,0.831,Jazz
Clifford Brown,Easy Livin,74kd56Y1oNbQVEQnMdO9LH,Jazz1,80104,45,0.978,0.505,224693,0.0871,0.833,G#,0.0794,-12.518,Major,0.0391,125.206,04-Apr,0.331,Jazz
Donald Fagen,Maxine,4nId9TACNC8cBRZAEtBxD4,Jazz8,125830,38,0.617,0.62,229733,0.285,3.51e-05,A,0.137,-17.394,Minor,0.0366,174.615,03-Apr,0.141,Jazz
Norman Brown,In My Life,68lDOwyMitLVn7fuZD1ggl,Jazz7,122016,27,0.79,0.645,328187,0.398,0.113,C#,0.0783,-14.407,Minor,0.0471,106.648,04-Apr,0.451,Jazz
empty_field,Unity,70HdqboY5nsUeV5YgoPGre,Jazz2,92327,37,0.671,0.624,194729,0.705,0.819,G,0.11,-11.434,Major,0.0386,125.919,04-Apr,0.716,Jazz
empty_field,Blue and Sentimental,7dsu0x1mzg6DzvuMLem7rx,Jazz1,151640,51,0.961,0.484,389893,0.0291,0.474,A#,0.115,-23.363,Major,0.0459,98.434,04-Apr,0.379,Jazz
Wayne Shorter,Ponta de Areia,7H9YC7hkicuj0ASDn3Aati,Jazz8,81910,48,0.933,0.297,315707,0.365,0.0274,F,0.0769,-8.348,Major,0.0325,176.672,04-Apr,0.261,Jazz
Milt Jackson,S.K.J.,3INp9rmaXTM18IrlEtNEO8,Jazz1,131219,31,0.834,0.721,317413,0.154,0.164,B,0.121,-21.037,Major,0.0435,104.169,04-Apr,0.415,Jazz
Eldissa,What A Difference A Day Made,6QWVw42HKWrgpVHtfUuDTK,Jazz8,80315,47,0.835,0.614,156427,0.493,1.13e-06,A,0.374,-9.973,Minor,0.0516,136.978,04-Apr,0.835,Jazz
Keem the Cipher,Thinkin Bout. // Franks Groove.,5CvFPEq4Nm2YtRQJ18ml2L,Jazz2,43764,34,0.645,0.783,137143,0.446,0.942,C,0.132,-10.527,Major,0.0448,98.8008,04-Apr,0.262,Jazz
Charles Mingus,Moanin',6yfqx5F56Fot2pIs63kkhb,Jazz6,27244,46,0.438,0.488,482960,0.476,0.000279,F,0.11,-10.316,Minor,0.0497,110.951,04-Apr,0.583,Jazz
Natural Self,Feet Keep Moving,7GwdsuQ5yIqnHjssYoDUKm,Jazz2,39135,27,0.205,0.731,186387,0.501,0.467,E,0.105,-8.114,Minor,0.0609,89.983,04-Apr,0.333,Jazz
Bonobo,Surface,121MhNcSUE4p1ZIHzj75FW,Jazz4,66843,50,0.231,0.559,251172,0.613,3.47e-06,D#,0.0742,-7.891,Minor,0.0343,109.947,04-Apr,0.213,Jazz
Change,The Glow of Love,4chxiKYwSBoE0pvO4Ea0uv,Jazz4,191923,35,0.353,0.729,373238,0.681,2.45e-05,E,0.292,-11.622,Minor,0.0855,118.101,03-Apr,0.814,Jazz
Euge Groove,House Of Groove,6GXbpne1EKdVlYhFazWFs4,Jazz8,100835,31,0.208,0.701,332507,0.634,0.767,F,0.0748,-6.683,Major,0.114,180.073,04-Apr,0.856,Jazz
Eberhard Weber,The Colours Of Chloë,03En9MCJ6XpSd9IFwqUKpP,Jazz1,133805,54,0.919,0.282,471093,0.248,0.857,A,0.109,-19.831,Major,0.0366,133.315,03-Apr,0.106,Jazz
Miles Davis,Petits Machins (Little Stuff),1oxn5Pc3iDNLMPuR5QBW1B,Jazz6,210730,31,0.353,0.442,322291,0.463,0.687,C#,0.339,-12.92,Major,0.0356,120.87,04-Apr,0.303,Jazz
Moonchild,Cure (A Cappella),6fwEi2IhdVeqGy0yeKK4pP,Jazz1,206591,32,0.908,0.603,184134,0.0394,0.0161863,C#,0.193,-24.413,Major,0.283,89.901,04-Apr,0.315,Jazz
Doris Day,If I Give My Heart to You (with The Mellomen) - 78rpm Version,3h9rM7Rt6NsIijm0YqMgAj,Jazz7,100425,43,0.973,0.503,226468,0.059,0.254352,A,0.103,-16.131,Major,0.0497,76.642,04-Apr,0.331,Jazz
Laura Misch,Hibernate,4Wyr5jIIfOvSoAqNy4fxpF,Jazz1,76324,46,0.735,0.608,226099,0.36,0.852,C,0.0797,-12.573,Major,0.039,82.8811,04-Apr,0.108,Jazz
The Herbaliser,The Sensual Woman,2SpEHTbUuebeLkgs9QB7Ue,Jazz2,213905,47,0.0475,0.781,216001,0.18,0.923,C#,0.229,-9.52,Major,0.0719,89.994,04-Apr,0.189,Jazz
Diana Krall,The Look Of Love,0SLOiJClXkAZluClYpke95,Jazz7,161024,63,0.699,0.58,282000,0.299,0.00386,A#,0.0805,-13.03,Major,0.0269,93.037,04-Apr,0.364,Jazz
El Gran Combo De Puerto Rico,Aguacero,6g5RPdGz23fHLcnA8AEH1U,Jazz4,75878,45,0.745,0.702,243904,0.763,1.71e-05,F,0.135,-4.713,Minor,0.0375,107.925,04-Apr,0.956,Jazz
empty_field,Soon It Will Be Cold Enough to Build Fires,3mAaeJNQku3iCi5vk3TZMc,Jazz2,206459,51,0.865,0.699,174533,0.458,0.78,G,0.118,-15.305,Minor,0.05,94.418,04-Apr,0.461,Jazz
Billie Holiday,You Go to My Head - Take 1,14E2R9qvWXus28zLTVZseF,Jazz7,76865,48,0.976,0.594,169333,0.156,2.3e-05,A#,0.366,-15.65,Major,0.0411,91.644,03-Apr,0.348,Jazz
Animals As Leaders,Somnarium,5MUxrNd7Gr2HksLcAlB0IO,Jazz8,132462,35,6.24e-05,0.489,255320,0.777,0.779,E,0.308,-6.787,Major,0.0428,159.997,04-Apr,0.534,Jazz
Billie Holiday,Strange Fruit,1yDhuJPCNjDIKR93SThdxK,Jazz7,211617,46,0.967,0.384,181387,0.078,5.49e-06,C,0.135,-13.77,Minor,0.0469,97.427,04-Apr,0.135,Jazz
empty_field,When You Smile,7z0Kgr01Tu9T7T0bby1cfC,Jazz2,75014,37,0.0951,0.623,241196,0.675,0.649,C#,0.395,-5.719,Major,0.0319,90.951,04-Apr,0.427,Jazz
Lalo Rodriguez,Tu No Sabes Querer,6vFoqqs6M4t4882IQFoL58,Jazz4,202504,34,0.505,0.598,384800,0.553,0.000265,F,0.202,-10.682,Minor,0.0557,110.3,04-Apr,0.923,Jazz
empty_field,Maybe Tomorrow,40BGCsKWFyywJu4scjYzRM,Jazz2,194225,45,0.234,0.806,346676,0.842,0.865,A#,0.032,-11.053,Minor,0.0695,121.993,04-Apr,0.786,Jazz
empty_field,Joy Is Sorrow Unmasked,4TXVuIAvpDcrxw2DcOj3v3,Jazz1,24268,32,0.955,0.416,286600,0.124,0.616,G,0.163,-14.572,Minor,0.0327,72.169,04-Apr,0.155,Jazz
Erroll Garner,I Want To Be Happy,1O35yRUZ9A3bi8pX90YIYs,Jazz8,41578,35,0.581,0.619,340840,0.465,0.0681,C#,0.0684,-12.933,Major,0.0558,135.111,04-Apr,0.568,Jazz
Bill Evans,The Two Lonely People,1pZcY3kqDfEmJjrQ2CLP3B,Jazz1,124523,41,0.935,0.326,370200,0.341,0.916,F#,0.114,-17.289,Major,0.0367,77.739,04-Apr,0.141,Jazz
empty_field,"My Favorite Things, Pt. 1 - Single Version",0OP7WnNx4RDjZ9e23PUsEE,Jazz8,202111,34,0.329,0.296,164911,0.257,3.7e-05,E,0.0925,-13.959,Major,0.0312,164.4,03-Apr,0.26,Jazz
El Michels Affair,Can It All Be So Simple,0SQoVlfuKF9lvUAjBwBELv,Jazz2,183715,49,0.107,0.648,197880,0.474,0.902,G,0.0802,-9.072,Major,0.0434,82.474,04-Apr,0.224,Jazz
Soen,Rival,5qKqRkWnRTXNVWbEOOmGxk,Jazz6,205016,45,0.000105,0.492,350656,0.961,0.0393,A,0.363,-6.03,Minor,0.0734,94.98,04-Apr,0.28,Jazz
Benny Sings,All We Do For Love,3Zdp1tkV0qP36Wor9cUPwj,Jazz4,53256,47,0.0952,0.869,181467,0.254,3.63e-05,G#,0.191,-9.526,Major,0.071,116.559,04-Apr,0.822,Jazz
Paul Hardcastle,Amber Skies,5ahFyKndeg1hqfmNumL3WF,Jazz2,156598,28,0.636,0.769,338522,0.691,0.88,A,0.125,-8.557,Minor,0.0329,119.99,04-Apr,0.897,Jazz
Louis Armstrong,Mack the Knife,3Wid4tHFGSN7BVlsfCKH6x,Jazz4,182367,45,0.586,0.673,269483,0.377,0.266651,C,0.332,-14.141,Major,0.0697,88.973,04-Apr,0.713,Jazz
The Pharcyde,Passin' Me By - Instrumental,4NfkqIKfVImuvkdJFnr0eH,Jazz3,144224,42,0.263,0.813,217809,0.693,0.853,G,0.203,-9.314,Major,0.237,87.052,04-Apr,0.516,Jazz
empty_field,Quiet Fire,1qaLlCMCCucfi9ZroTXMr5,Jazz6,52184,45,0.275,0.418,404312,0.458,0.885,C#,0.0995,-9.474,Major,0.0304,95.213,03-Apr,0.146,Jazz
Flitz&Suppe,Reverie,12L3ZEO2XuQkXzK3p1X1em,Jazz8,168884,45,0.128,0.685,149625,0.147,0.899,F#,0.0767,-16.253,Minor,0.0532,154.078,04-Apr,0.407,Jazz
Diana Krall,Besame Mucho,33BPS3m70aKRab0JzLbFqI,Jazz7,117943,49,0.704,0.476,400227,0.318,0.0655,E,0.0865,-15.814,Minor,0.0285,113.91,04-Apr,0.356,Jazz
Parov Stelar,Step Two,0bh4iKQFwPuxuNyI5HovVN,Jazz4,79039,50,0.0959,0.622,278804,0.645,0.00259,G,0.387,-6.725,Major,0.0409,120.032,04-Apr,0.72,Jazz
Ben Tankard,Heavenly Vibes,7lVxWMH0C3Bj8b8JLkh9EN,Jazz4,170277,29,0.169,0.701,245040,0.572,0.0177,B,0.0842,-8.448,Minor,0.0381,87.827,04-Apr,0.716,Jazz
T-Bone Walker,T-Bone Blues,588TQ8545hoDTJij5yDqa7,Jazz7,190516,48,0.805,0.541,228627,0.283,0.0367,C,0.0736,-13.659,Major,0.0527,76.828,04-Apr,0.564,Jazz
empty_field,nightshift (red wine and cigs),3fpVWegR6YOS1Yk5HSMYIq,Jazz8,91290,56,0.843,0.729,82500,0.197,0.951,G,0.115,-9.876,Major,0.061,140.057,04-Apr,0.421,Jazz
Plini,Inhale,66EhdSD4MPXk5ZXljDJWI6,Jazz6,205206,45,0.0328,0.442,297853,0.688,0.824,C#,0.366,-8.064,Minor,0.057,66.646,04-Apr,0.543,Jazz
empty_field,Come Live With Me,79n508jq4njYbQAzzpSOga,Jazz1,129435,46,0.804,0.613,179356,0.216,0.879,G,0.0901,-18.565,Major,0.0368,82.264,04-Apr,0.617,Jazz
The Crusaders,Keep That Same Old Feeling,00pbW1N78AUv5s1jIQ13kN,Jazz4,40564,36,0.427,0.644,338133,0.474,0.0107,F,0.0799,-16.133,Minor,0.0392,104.07,04-Apr,0.921,Jazz
Nightmares On Wax,Passion,6O4BH3bGqslycBcEYlo8w6,Jazz5,211584,45,0.367,0.591,420427,0.204,0.9,C#,0.686,-13.927,Major,0.137,114.626,03-Apr,0.112,Jazz
Richard Elliott,Green Sleeves,58p5mgqdiN7q8rQNmK0r9H,Jazz1,91148,34,0.635,0.321,179587,0.44,0.969,A,0.213,-13.713,Minor,0.0353,78.948,04-Apr,0.29,Jazz
Patti Austin,If I Believed,43RRT2lNaEGaVfGVySLDFb,Jazz7,81529,47,0.436,0.5,252075,0.267,0.228989,C,0.0759,-14.567,Major,0.0295,67.772,04-Apr,0.282,Jazz
DJ Vadim,Maximum (Bassnectar & ill.Gates Remix),5enX6l4ffhzC59ufqugarF,Jazz3,113621,37,0.00934,0.814,266739,0.732,0.0533,A#,0.0688,-6.565,Minor,0.281,107.397,04-Apr,0.598,Jazz
Joe Bataan,The Prayer,3wUMcPzXcmaeW8QxTdyXQO,Jazz8,124014,31,0.762,0.458,281480,0.403,0.302,D#,0.0844,-11.419,Major,0.0276,143.667,03-Apr,0.647,Jazz
empty_field,Lost Summer,1JKs8PJkVztE0n23HxsJg5,Jazz4,121812,37,0.0636,0.676,252237,0.86,0.314,C,0.12,-6.558,Major,0.0455,88.334,04-Apr,0.875,Jazz
Vic Damone,After the Lights Go Down Low,2bpmteM9wnfynV1MNkI898,Jazz7,168290,43,0.549,0.365,144200,0.37,0.383663,G#,0.396,-10.784,Major,0.0332,70.696,04-Apr,0.571,Jazz
empty_field,Blue Orchard,7JKn4lCgDQ9UKvpUX6mIwj,Jazz2,198445,44,0.505,0.661,135363,0.326,0.752,F,0.198,-9.379,Minor,0.0431,103.613,04-Apr,0.924,Jazz
Snarky Puppy,Beep Box,3rQ3wrfcQeGCdo4eiocMXS,Jazz2,173381,40,0.175,0.584,241013,0.404,0.901,C,0.159,-11.367,Minor,0.0672,84.098,04-Apr,0.18,Jazz
Chuck Loeb,High Five,2ypV2R4z8H6GouFDTwg4Az,Jazz2,77867,35,0.682,0.589,269483,0.491,0.516,G,0.282,-8.879,Minor,0.0339,91.986,04-Apr,0.669,Jazz
empty_field,Brooklyn Flower - 45 Mix,05WIWb2gCaRgizEekNtuFW,Jazz6,176349,38,0.11,0.418,318178,0.652,0.535,A,0.354,-11.112,Major,0.0748,80.451,04-Apr,0.607,Jazz
Mujo,Sunset,2A64KuTLHBqNWCpiFru6fH,Jazz3,80996,56,0.336,0.563,128424,0.148,0.877,A#,0.103,-14.417,Minor,0.521,83.935,04-Apr,0.594,Jazz
empty_field,I Can't Stop Loving You,77fFKNVtdgJuRTxQzyJ04u,Jazz1,177683,39,0.941,0.65,321031,0.145,0.793,A,0.124,-13.491,Major,0.0389,99.6214,04-Apr,0.192,Jazz
Renee Olstead,Breaking up Is Hard to Do,4LJDfFZEzxPKp2rhGNzGnx,Jazz7,173931,44,0.88,0.446,200060,0.252,7.08e-06,F,0.133,-10.83,Major,0.0367,130.554,04-Apr,0.132,Jazz
Nina Simone,To Love Somebody - Remastered,52VPecMGJQOxyWWWgnUvsI,Jazz4,77881,50,0.299,0.554,158747,0.48,1.09e-05,A,0.165,-10.925,Major,0.0317,91.311,04-Apr,0.626,Jazz
Mecca:83,Loungin,7Lrf0LoWpIfeWJAmGgHIEs,Jazz8,131049,36,0.586,0.453,143993,0.453,0.104,D,0.218,-12.45,Major,0.265,180.89,04-Apr,0.54,Jazz
empty_field,California Rain,5fWquKpJmc1IpF6NxH5ZvO,Jazz7,157475,31,0.967,0.715,176987,0.23,0.0351,A,0.109,-15.386,Major,0.0583,104.169,04-Apr,0.475,Jazz
empty_field,In the Tambourine Forge,73mlvsfJM2qwlDUJxeaatI,Jazz1,23949,33,0.87,0.383,500226,0.16,0.951,A,0.107,-19.497,Minor,0.0361,132.791,04-Apr,0.0397,Jazz
Wayne Shorter,Speak No Evil,2TdnfjSRStk8dZtUTX4C8F,Jazz6,216153,33,0.652,0.457,505693,0.395,4.52e-06,F,0.31,-15.072,Minor,0.0376,106.408,03-Apr,0.479,Jazz
Hiatus Kaiyote,Sphinx Gate,0RyA3o15NOLJYtm9NlDu5c,Jazz7,168663,38,0.715,0.71,232875,0.292,0.00897,G#,0.148,-8.483,Major,0.123,95.729,04-Apr,0.424,Jazz
Dave Brubeck,Besame Mucho,6giBXGOq6QXSlc10YPqYky,Jazz5,201804,44,0.866,0.517,354573,0.273,0.774,A#,0.979,-17.279,Minor,0.0627,63.423,04-Apr,0.321,Jazz
Soul Ballet,Luv'll Find a Way,0Y3uvjA2ssDylY2h5oiB7T,Jazz2,57216,30,0.0244,0.698,339840,0.584,0.665,A#,0.05,-8.291,Minor,0.0389,106.021,04-Apr,0.786,Jazz
Ella Fitzgerald,Jingle Bells,0eAyxd55tFCS1o5UlaBsGG,Jazz5,170413,36,0.73,0.688,142547,0.7,0.726897,G,0.727,-6.295,Major,0.0757,102.149,04-Apr,0.876,Jazz
Chris Botti,Are You Lonesome Tonight?,5xVZk4Vt12ViVyoircV9iP,Jazz7,179595,55,0.927,0.346,240120,0.051,0.00013,G,0.111,-17.526,Major,0.037,111.321,04-Apr,0.128,Jazz
Kenny G,One More Time,5F1MQ72ZULcFuFuOC3OZ7l,Jazz2,20879,43,0.107,0.549,241067,0.501,0.397803,C,0.0794,-6.059,Major,0.0232,96.907,04-Apr,0.302,Jazz
Oli Silk,Chill Or Be Chilled,01T4buqkBxrcmDItr4bip2,Jazz2,57064,26,0.557,0.782,223667,0.455,0.51,D,0.0538,-9.613,Major,0.0303,100.025,04-Apr,0.585,Jazz
Caravan Palace,Lay Down,2ehnD9UaRVYK6GeUmBFCez,Jazz2,89123,41,0.0625,0.764,188900,0.855,0.77,G#,0.132,-6.003,Minor,0.0438,94.026,04-Apr,0.695,Jazz
Gramatik,Brave Men (feat. Eskobars),2EZLvFyikVZ5ClzDHaUmkC,Jazz6,36154,36,0.000541,0.639,361650,0.661,0.736,E,0.0812,-5.985,Major,0.0304,74.996,04-Apr,0.247,Jazz
