artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Fountains Of Wayne,Hackensack,45sDIKapDyxPl307QpEAwl,AltCluster3,76361,40,0.546,0.675,235939,0.521,0.000262,D#,0.0965,-9.516,Major,0.0316,117.006,04/4,0.699,Alternative
Violent Femmes,Add It Up,5KADKKJqxxF2d0a9Ir2lK3,AltCluster3,115765,52,0.0858,0.529,283800,0.448,0.000143,E,0.0511,-18.567,Major,0.155,85.536,04/4,0.583,Alternative
Red,The Evening Hate,5wBExfFD7mhU7plG2oTlaj,AltCluster2,151971,51,0.000117,0.334,287500,0.669,0.0149,G#,0.109,-5.199,Major,0.0452,99.906,04/4,0.118,Alternative
Deerhunter,Revival,3DYDvVzZOJvZixfYn75mPo,AltCluster7,113346,54,0.0263,0.655,133667,0.805,0.00542,F#,0.28,-6.493,Major,0.0335,119.029,04/4,0.701,Alternative
The Neighbourhood,You Get Me So High,0ylf1wQGwutMzirog83Gui,AltCluster7,159447,59,0.186,0.551,153000,0.881,0.0791,G,0.152,-6.099,Minor,0.0542,88.036,04/4,0.387,Alternative
empty_field,Miracle,4ZTY5VL2UbVghLuVkhAQdc,AltCluster2,22394,45,0.000122,0.553,229275,0.958,0.0687092,A,0.086,-3.088,Major,0.0387,109.992,04/4,0.573,Alternative
empty_field,Misfits,0wf9rSX8ds3yEI2gf2QdPs,AltCluster2,85609,45,0.104,0.56,245613,0.687,0.0776877,F,0.107,-6.285,Major,0.033,109.964,04/4,0.18,Alternative
empty_field,Juicebox,0geRfrIMgYwur2CpiESmI3,AltCluster5,81270,47,0.00166,0.462,194573,0.981,0.00894,D,0.0856,-2.371,Minor,0.127,133.932,04/4,0.547,Alternative
Bad Wolves,Zombie,7E6iObqRWYyzoZdgPOgdvi,AltCluster2,143057,70,0.00756,0.448,254805,0.826,0.0776877,D,0.117,-3.244,Minor,0.0319,77.093,04/4,0.19,Alternative
Deer Tick,Baltimore Blues No. 1,5a42aNZcdsyaMnXsi9qH7o,AltCluster7,173606,45,0.44,0.745,181467,0.546,0.00206,F,0.205,-4.5,Major,0.0321,121.203,04/4,0.425,Alternative
empty_field,Bourbon,0N90pptABhFyr1axONlIEB,AltCluster5,192954,43,0.0186,0.515,279360,0.664,0.0473199,C,0.106,-7.032,Major,0.0647,153.896,04/4,0.501,Alternative
Washed Out,Amor Fati,2CQxx8YJPsWcCJhSs6owkU,AltCluster2,22226,45,0.0762,0.505,247576,0.861,0.0844,A,0.309,-6.864,Major,0.104,100.959,04/4,0.504,Alternative
Rage Against The Machine,Fistful Of Steel,1oNtIPC2XBWpE7A1x9YjQi,AltCluster2,214844,46,0.0191,0.529,330547,0.827,0.195,B,0.0938,-6.413,Minor,0.114,122.049,04/4,0.585,Alternative
empty_field,Femme Fatale,3FU7feiAKAUo5gUlA5CYDq,AltCluster3,206708,52,0.913,0.55,227382,0.145,0.0683191,C,0.118,-15.753,Major,0.0332,103.918,04/4,0.138,Alternative
Run The Jewels,Angel Duster,1Yp50bPPjK0VIAI2mKK5TG,AltCluster5,142023,41,0.00309,0.527,309173,0.825,3.63e-06,F#,0.364,-6.771,Major,0.0861,175.765,05/4,0.192,Alternative
Sabrina Claudio,Numb,0ge07zgN7muT7CY8WPSJWE,AltCluster3,105154,48,0.565,0.503,183039,0.614,0.000104,A,0.12,-5.896,Minor,0.06,82.496,04/4,0.288,Alternative
Catfish and the Bottlemen,Rango,1EckJ5J1pPYfbE05adwGN8,AltCluster5,47283,52,7.95e-05,0.426,191940,0.857,4.61e-05,C#,0.212,-5.108,Major,0.0536,145.956,04/4,0.362,Alternative
Placebo,The Bitter End,4Q7Qu1ZXPOJ5qXUjzqPNTK,AltCluster5,177596,60,4.23e-05,0.328,190573,0.904,0.0591,D#,0.11,-5.063,Minor,0.0455,186.253,04/4,0.518,Alternative
Trivium,Drowning In The Sound,4m5zY9PRJvqPRDhDMJwSel,AltCluster2,41645,58,0.00114,0.478,223200,0.972,0.000122,F#,0.354,-4.157,Major,0.153,100.05,04/4,0.245,Alternative
Alex Ebert,Broken Record,7nAfXgeHfDO50upcOjJOaq,AltCluster3,92132,43,0.24,0.464,225975,0.57,0.00121,C,0.138,-10.274,Major,0.04,170.556,04/4,0.548,Alternative
Matt Redman,Gracefully Broken,3UULkHdmLDqBDPmBYltoRE,AltCluster2,68852,48,0.302,0.322,350480,0.666,0.0650749,A,0.0643,-5.527,Major,0.0466,131.375,04/4,0.156,Alternative
Aesop Rock,Shrunk,11PSzmyeTY9B02XPxmXaFL,AltCluster6,20356,42,0.00429,0.628,188613,0.783,0.0022,F#,0.0955,-5.479,Minor,0.262,81.883,04/4,0.364,Alternative
Red Hot Chili Peppers,Desecration Smile,5rGz11jnv3l4DrpGvjUei3,AltCluster2,184933,57,0.144,0.574,302453,0.799,7.55e-05,D,0.114,-3.614,Major,0.0231,91.656,04/4,0.446,Alternative
Light The Torch,The Safety of Disbelief,2fdcYTuo3Z5HMMEu8n3H3o,AltCluster5,54472,51,2.26e-05,0.389,213227,0.972,0.0121,D,0.501,-4.925,Major,0.138,146.804,04/4,0.19,Alternative
Echo & the Bunnymen,The Killing Moon,0h8t1AnIJJ7EyR2QIl082j,AltCluster7,35447,61,0.132,0.522,346280,0.85,0.0338,G,0.295,-4.769,Major,0.0361,124.216,04/4,0.71,Alternative
Marilyn Manson,This is Halloween - Pop Version,1Td8HN3bFzk4fSqWM5TUxm,AltCluster5,92254,44,0.104,0.483,202333,0.944,5.6e-05,F,0.0936,-6.355,Minor,0.211,168.073,04/4,0.327,Alternative
empty_field,Levitate,6qcb2k28Y5lMnfP5khTZgr,AltCluster2,170789,53,0.0207,0.547,213745,0.937,0.0681317,G,0.216,-2.694,Minor,0.0867,128.059,04/4,0.5,Alternative
311,Dodging Raindrops,15ebbIRQk7LfUQDPtYBesA,AltCluster7,120656,45,0.0363,0.622,207333,0.759,0.0650684,D,0.386,-7.799,Major,0.0479,75.006,04/4,0.532,Alternative
empty_field,Help,5F6rwEF15hN1jnhNk2YQHn,AltCluster2,112071,59,0.00107,0.507,215291,0.918,8.7e-06,D,0.311,-4.684,Major,0.0701,92.006,04/4,0.284,Alternative
Charlotte Day Wilson,Funeral,7DWgF6bsbk9ITB91GfGK6N,AltCluster3,159989,44,0.904,0.334,272473,0.304,0.0328,B,0.121,-10.341,Minor,0.0731,99.848,04/4,0.0628,Alternative
empty_field,It's A Shame About Ray - Remastered,2TtXOUpsedWUF8vjgVmexR,AltCluster7,180176,46,0.00164,0.645,229275,0.792,0.000126,A,0.0799,-8.671,Major,0.0304,131.388,04/4,0.705,Alternative
Hop Along,How Simple,5tQkgG7unCiJxaOFp5yc5O,AltCluster7,107455,48,0.0647,0.633,212140,0.715,0.069619,F#,0.103,-7.244,Major,0.0304,126.935,04/4,0.526,Alternative
Ibeyi,Deathless,2qA6TLMPXzkUNlWwgQ7dp7,AltCluster7,66946,46,0.0397,0.771,217678,0.628,0.125,D,0.0686,-7.155,Major,0.157,148.032,04/4,0.288,Alternative
Slipknot,Psychosocial,3HNNPwscZF2UUiVM5FQFsw,AltCluster2,187916,68,0.00252,0.576,283400,0.989,0.0032,D,0.0243,-1.909,Major,0.112,135.093,04/4,0.352,Alternative
Powerman 5000,Bombshell,7eRuBKMG72VhBhWEZ2SylI,AltCluster5,85005,49,0.00179,0.529,194173,0.976,0.0636307,G#,0.193,-1.571,Minor,0.134,147.821,04/4,0.588,Alternative
Grizfolk,Bob Marley,2IOrEprFPoGaWztzIJjywV,AltCluster7,31947,57,0.0151,0.562,216067,0.695,0.119,F#,0.122,-4.662,Major,0.0332,118.174,04/4,0.446,Alternative
Generationals,Put a Light On,0YYMcChr7JsYqgqW9VTL94,AltCluster7,166616,62,0.056,0.688,239424,0.771,0.000106,C#,0.0561,-4.463,Major,0.0291,100.01,04/4,0.481,Alternative
empty_field,You Want a Battle? (Here's a War),6SrKLkuqWyKxSxzvtRWvX5,AltCluster2,201591,60,3.21e-05,0.295,289464,0.98,0.0685453,D,0.359,-4.075,Minor,0.0854,134.335,04/4,0.283,Alternative
Red Hot Chili Peppers,Universally Speaking,7Kmlz564fEzjWdBnoUFxBm,AltCluster2,85376,57,0.0887,0.558,256960,0.924,0.00326,D,0.263,-2.312,Major,0.0367,117.111,04/4,0.344,Alternative
The Score,Never Going Back,6YRZngBVAy2FgUQWk3lwL1,AltCluster7,202555,56,0.0131,0.545,254753,0.616,0.0673184,F#,0.0523,-6.092,Minor,0.0453,117.774,04/4,0.602,Alternative
The Neighbourhood,Wiped Out!,5o4pgCR3JIeIbzwqBfjmtn,AltCluster2,182793,54,0.0113,0.571,373373,0.737,0.000477,A,0.3,-6.53,Minor,0.027,127.975,04/4,0.0656,Alternative
Hüsker Dü,Don't Want To Know If You Are Lonely,2H1BmB1b6Px9KJXIUpD03u,AltCluster2,103686,52,0.00128,0.305,210867,0.965,0.00124,C,0.317,-5.926,Major,0.0809,90.81,04/4,0.644,Alternative
empty_field,Shameless (feat. Guapdad 4000),0WrrIkbhC2H4WRqxqY1Xot,AltCluster6,172918,46,0.287,0.713,242160,0.677,0.0776877,A,0.304,-6.991,Minor,0.228,143.882,04/4,0.539,Alternative
Meredith Andrews,Faith And Wonder (Live),1npAUoLKDnpqpjyDDHmI1j,AltCluster3,150297,47,0.397,0.29,399267,0.455,2.26e-06,G,0.065,-8.667,Minor,0.0309,143.436,04/4,0.204,Alternative
Doja Cat,Body Language,5O66DFOkyxRFXOUNqssovJ,AltCluster7,131158,45,0.277,0.717,218977,0.468,0.0664925,G#,0.112,-7.077,Major,0.0525,96.47,04/4,0.691,Alternative
James Blake,Life Round Here,3UGNdLrhhsK0SY9gNqe8TT,Alt_Cluster1,207226,49,0.413,0.612,217120,0.659,0.402,A#,0.11,-9.714,Minor,0.0476,144.904,04/4,0.254,Alternative
Danzig,Mother,3ao3OVxHlb3C08vAaApUlm,AltCluster2,196135,63,0.01,0.364,321626,0.755,0.000366,B,0.0856,-9.308,Minor,0.0689,148.83,04/4,0.454,Alternative
Audioslave,Exploder,0b66nv71WCFzW2y3MhalJh,AltCluster7,38545,45,0.00106,0.541,206000,0.889,0.0650684,B,0.294,-4.103,Major,0.0579,82.51,04/4,0.652,Alternative
Ari Lennox,Pedigree,2806jBTs12WAfzFImSxJzL,AltCluster7,26112,51,0.148,0.804,238971,0.664,1.72e-06,F#,0.246,-7.331,Major,0.0913,137.18,04/4,0.83,Alternative
All That Remains,Everything’s Wrong,1T20tqHKrePjszGOdbFOEd,AltCluster2,127744,45,0.000317,0.445,219279,0.971,0.000261,B,0.131,-4.346,Minor,0.0765,127.948,04/4,0.342,Alternative
Jhene Aiko,Never Call Me (feat. YG) - Remix,0GZzqAcZukcKU83p2gGxIL,AltCluster6,84700,64,0.694,0.595,232240,0.419,0.0496815,D,0.12,-8.122,Minor,0.276,120.14,04/4,0.33,Alternative
Destroyer,It's Gonna Take an Airplane,6J59dsBtk4TWB6YXXz1vwf,AltCluster3,57013,48,0.354,0.611,221427,0.384,2.66e-05,B,0.103,-12.721,Minor,0.0292,103.005,04/4,0.551,Alternative
empty_field,Our Loved Ones,7dQeS4ErW1iWvnKdrtKwKr,AltCluster5,98038,42,0.000128,0.442,290547,0.793,0.000305,G,0.227,-5.465,Minor,0.029,149.958,04/4,0.313,Alternative
Sum 41,Never There,6XLikIH5besX4LSXYtHX2Y,AltCluster4,118034,50,0.00287,0.517,260094,0.561,0.0776877,D,0.556,-5.364,Major,0.0351,139.959,04/4,0.149,Alternative
The Exies,Hey You,32T61xmNSIXhGkEszzs0t8,AltCluster2,87457,42,6.57e-05,0.481,218977,0.966,0.00255,G#,0.0458,-3.149,Major,0.0497,100.824,04/4,0.504,Alternative
Five Finger Death Punch,You,58LmFFMDbCMXKpBUwrlA4g,AltCluster2,176958,47,8.93e-05,0.564,182316,0.978,0.0697123,C#,0.143,-4.294,Minor,0.132,118.062,04/4,0.432,Alternative
Joy Division,Transmission - 2010 Remaster,5JqXtvd8bAyyPTjaK6cSDH,Alt_Cluster1,58857,45,0.0355,0.497,243451,0.808,0.437,G,0.0966,-8.088,Major,0.0388,153.561,04/4,0.683,Alternative
Ravyn Lenae,Last Breath - EP Version,3bGWIrId9JXQYZZZzJIa0H,AltCluster2,114010,46,0.0329,0.474,216763,0.556,0.00364,A#,0.165,-6.79,Major,0.0857,79.677,04/4,0.278,Alternative
Majid Jordan,One I Want (feat. PARTYNEXTDOOR),31r9G4vYv3AprvPJM7AsX9,AltCluster6,78328,59,0.257,0.913,162054,0.223,8.78e-05,B,0.0786,-12.421,Minor,0.321,139.968,04/4,0.35,Alternative
Tayla Parx,Homiesexual,21xxz9uthBwcQfdw7AC8AK,AltCluster7,212225,42,0.0101,0.77,167793,0.642,2.53e-06,B,0.0941,-7.092,Major,0.0687,78.5,04/4,0.673,Alternative
Radiohead,I Might Be Wrong,2k3Wyq6QP81TQLzk0fu9WH,Alt_Cluster1,52514,49,0.263,0.601,293773,0.735,0.795,G,0.11,-8.321,Minor,0.0255,102.891,04/4,0.505,Alternative
empty_field,Cowboys from Hell,6xFN7VUcNS9llCRomDoEEz,AltCluster5,65002,67,0.00437,0.415,243533,0.908,0.0345,D,0.082,-9.701,Major,0.0765,157.581,04/4,0.437,Alternative
From Ashes to New,Light it Up,306litzTzjMQqyXlF9HxHd,AltCluster2,90876,40,0.0697,0.545,188058,0.926,0.157808,G#,0.185,-3.974,Major,0.063,75.002,04/4,0.362,Alternative
empty_field,Re-Hash,1EA2KiBWHiH0tz8TBcVaYg,Alt_Cluster1,197045,40,0.0274,0.837,209479,0.79,0.722,G,0.0569,-6.717,Major,0.0933,126.619,04/4,0.782,Alternative
empty_field,Amaryllis,1Wfrvn5cCpjhKuIqRreZ1V,AltCluster5,120661,46,0.000502,0.398,244320,0.907,0.0776877,C#,0.109,-3.607,Major,0.0407,166.005,03/4,0.347,Alternative
Five Finger Death Punch,Walk Away,3nw9J97nUugT84SIJdjhAV,AltCluster5,25901,44,2.27e-05,0.417,222627,0.935,0.000937,E,0.292,-3.505,Major,0.102,135.957,04/4,0.254,Alternative
empty_field,Castaway (feat. Rome & Dirty Heads),0BaH5qI87Zc6pEFc2ngqtv,AltCluster7,68427,41,0.0571,0.622,190600,0.728,0.0636307,F,0.184,-4.88,Major,0.0888,80.003,04/4,0.77,Alternative
Gojira,The Cell,0KD2YOy8MzAcBgFiwUm9b2,AltCluster2,78545,50,4.75e-06,0.224,197907,0.972,0.14,C,0.112,-3.988,Minor,0.0769,113.354,04/4,0.161,Alternative
Modest Mouse,Gravity Rides Everything,5fybOJXJqpthCKOgWUUkdN,AltCluster4,33551,51,0.431,0.395,259840,0.443,0.0352,E,0.504,-7.972,Major,0.0396,103.262,04/4,0.714,Alternative
Toro y Moi,New Beat,2HudfMAHpahXeWpgeZkk3r,Alt_Cluster1,140390,45,0.413,0.747,244547,0.673,0.458,A,0.156,-5.708,Minor,0.0437,115.05,04/4,0.846,Alternative
Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),5qEDMy4lkVZ93et8y1VP99,AltCluster4,132234,54,0.0187,0.51,231384,0.937,0.0681151,C,0.681,-4.979,Major,0.0821,141.975,04/4,0.539,Alternative
Avenged Sevenfold,Hail to the King,23iDR3Zngf6AOGmShKNDEa,AltCluster7,187514,72,0.000376,0.585,304880,0.887,0.0518,D#,0.132,-5.086,Minor,0.0362,118.035,04/4,0.711,Alternative
empty_field,Last to Know,3HtCaD8SkNbjy3TrEcS4Km,AltCluster3,44112,54,0.554,0.465,207467,0.456,0.0650684,E,0.111,-6.603,Minor,0.0282,138.78,04/4,0.293,Alternative
Nickelback,Fight for All the Wrong Reasons,1VCBfWtJOGPV3mtGw8mSlW,AltCluster5,101954,42,4.48e-05,0.454,224280,0.922,0.000664,A#,0.0669,-4.499,Minor,0.0402,169.824,04/4,0.755,Alternative
Parquet Courts,Almost Had to Start a Fight/In and Out of Patience,5n0qhV7RdeQPOemSdlonRp,AltCluster4,74188,49,0.106,0.412,194693,0.938,1.58e-05,C,0.857,-2.77,Major,0.175,92.628,04/4,0.821,Alternative
Dread Mar I,Hoja en Blanco,5t35FJYwzRt9MG3ae2O41L,AltCluster7,129717,66,0.225,0.705,282227,0.75,0.0473199,C,0.466,-3.985,Minor,0.0468,140.037,04/4,0.548,Alternative
7eventh Time Down,Only King Forever,6XEPmHllDGDaO4w84Xjtgi,AltCluster5,177698,43,0.00012,0.523,194090,0.875,0.0636307,C,0.357,-4.517,Major,0.031,137.95,04/4,0.426,Alternative
The Black Keys,Shine A Little Light,39pS70eeDvyCAF3t8NAlVV,AltCluster7,91994,67,0.0217,0.44,218977,0.719,5.09e-06,G#,0.0663,-6.645,Minor,0.0445,111.398,04/4,0.523,Alternative
Rosanne Cash,Seven Year Ache,0TXCRTsqBgwlWnEOG2nijQ,AltCluster7,72590,47,0.475,0.747,194853,0.568,0.000165,A,0.127,-8.651,Minor,0.0319,121.615,04/4,0.684,Alternative
Curren$y,Hustlers,0UYDv0HfSVREUhCmGzuNcG,AltCluster6,96350,49,0.19,0.611,298246,0.622,7.16e-06,B,0.17,-8.54,Major,0.26,144.967,03/4,0.386,Alternative
DaniLeigh,I Do It 4 (feat. Lil Yachty),1rXojdsUqqxGj2WCmJGWHP,AltCluster6,127230,46,0.301,0.857,203557,0.524,0.000622,A,0.0945,-8.486,Major,0.269,152.037,04/4,0.408,Alternative
empty_field,Small Talk,0jfsWEn4tP9oWzsLSNk3Jq,AltCluster5,48360,43,0.00111,0.329,163676,0.978,0.0181612,A#,0.334,-3.078,Major,0.122,164.068,04/4,0.339,Alternative
empty_field,So Hott,41VDk3CQ9viP55n40jCniL,AltCluster7,33778,46,0.000497,0.635,246640,0.926,0.0412,G,0.0994,-3.056,Major,0.0517,112.984,04/4,0.598,Alternative
empty_field,The Struggle,6U2NuJILEOEpW2tVCuqKHb,AltCluster7,100162,45,0.000168,0.553,213360,0.843,0.25,B,0.335,-4.664,Minor,0.0298,122.049,04/4,0.67,Alternative
Joe Goddard,Electric Lines,53XmTzIQf7UVJWd5FWgHrS,AltCluster3,81936,52,0.202,0.735,357401,0.437,0.0655,G#,0.0872,-10.722,Major,0.0304,126.025,04/4,0.196,Alternative
tobi lou,LIKE MY MOM,3xY7S39qKvxMx6q87FUxDL,AltCluster7,101045,45,0.585,0.754,123681,0.559,1.04e-06,B,0.121,-6.389,Minor,0.0647,133.88,04/4,0.609,Alternative
The Raconteurs,Carolina Drama,19P4Mb8PvhgHPYHPnCOpUH,AltCluster2,34619,44,0.285,0.369,355000,0.689,0.0697165,A,0.13,-5.893,Minor,0.088,124.579,04/4,0.401,Alternative
Nothing More,If I Were,6yIaRcvzhIrukxS4VVhil0,AltCluster2,167343,43,0.000575,0.448,212293,0.925,0.0650684,D,0.379,-5.313,Minor,0.103,76.148,04/4,0.404,Alternative
Sleeping Wolf,New Kings,56cb4SqkljInmvYEu5OVO0,AltCluster2,176631,56,0.0147,0.558,234613,0.817,0.000102,E,0.384,-3.619,Major,0.0481,76.004,04/4,0.429,Alternative
Night Riots,Fangs,0vPTmB8zBixr64VMJ5iWxm,AltCluster2,183950,46,0.0062,0.522,215462,0.853,3.21e-05,G,0.11,-3.727,Major,0.0393,116.302,04/4,0.464,Alternative
empty_field,Sell Your Soul,7nCONy10IHp7XD3oYZ0lcx,AltCluster5,82866,43,0.000151,0.602,193973,0.837,0.0636307,F#,0.221,-5.963,Minor,0.0537,140.072,04/4,0.461,Alternative
empty_field,Losing a Whole Year,7uXwbnpGfGRwlB7CWeC6Aw,AltCluster5,55945,48,3.39e-05,0.423,200640,0.848,0.000152,E,0.0775,-6.3,Major,0.0349,175.838,04/4,0.658,Alternative
Coheed and Cambria,Everything Evil,6ekrm0LPiOWF5oVRMUPoFc,AltCluster5,114007,40,0.000167,0.382,350707,0.827,1.23e-06,B,0.0996,-5.406,Minor,0.136,159.333,03/4,0.569,Alternative
empty_field,Change My Life,2TZpa8Psp11V2cttQGQZMr,AltCluster5,114944,37,0.0179,0.34,179453,0.771,0.0697123,F#,0.0804,-4.446,Major,0.0372,174.12,04/4,0.568,Alternative
empty_field,Something Wonderful,7t5CwCl8mzm5geA7bHZhRS,AltCluster7,146773,47,0.00015,0.602,178532,0.907,7.3e-06,C,0.0812,-4.578,Minor,0.0495,116.068,04/4,0.642,Alternative
Sabrina Claudio,Cross Your Mind,77nd7KNRssq71qN7u7rKcx,AltCluster7,205191,56,0.0366,0.765,218040,0.614,0.000269,A#,0.0639,-6.556,Minor,0.0888,97.973,04/4,0.552,Alternative
The Goo Goo Dolls,Miracle Pill,04ckx0538IecRehEo1myDh,AltCluster5,187476,29,0.0487,0.503,197968,0.727,0.049626,C,0.128,-3.256,Major,0.0257,160.043,04/4,0.717,Alternative
Jordan Rakei,Signs,5XBqGcLYOZi8CEW83Ug7Fs,AltCluster7,41001,52,0.179,0.764,179694,0.506,0.000599,F,0.0829,-8.754,Major,0.0307,93.983,04/4,0.59,Alternative
empty_field,Leap Of Faith,0aBwRM3sW0Y08uRVBNPwBY,AltCluster5,31600,52,0.00411,0.419,199266,0.925,0.028245,E,0.306,-6.055,Major,0.0931,142.517,04/4,0.245,Alternative
Alice In Chains,Rotten Apple,7nLAsaYQ1heN88bwVUdrtr,AltCluster2,73710,52,0.214,0.311,418467,0.637,0.112,D#,0.0619,-8.595,Minor,0.0369,147.627,04/4,0.423,Alternative
Soda Stereo,Persiana Americana - Remasterizado 2007,4Mhnef8QspzKg6C6ya0pMO,AltCluster2,205426,65,0.0123,0.602,292267,0.916,0.00134,E,0.133,-5.418,Minor,0.0399,101.212,04/4,0.549,Alternative
Three Days Grace,Fallen Angel,0y6EUHrKgUIEc0yqGg4acO,AltCluster2,98475,60,0.00554,0.453,258041,0.911,0.0695818,D,0.0627,-3.775,Minor,0.0382,137.011,04/4,0.218,Alternative
empty_field,Enemies,0qVmnY53N0Qkb9YdOy4owI,AltCluster2,196132,61,0.00159,0.507,188093,0.966,0.157808,C#,0.336,-2.635,Major,0.046,117.808,04/4,0.502,Alternative
Living Colour,Cult of Personality,08XBLK5BlN5ZBLukMO49jy,AltCluster4,127281,59,0.00164,0.504,294827,0.918,2.12e-05,C,0.78,-3.463,Major,0.0517,92.031,04/4,0.539,Alternative
Alina Baraz,Feels Right,3N4OzMI84d1hqcobgue6uT,AltCluster3,115525,52,0.253,0.674,180984,0.592,1.2e-06,F,0.117,-9.94,Major,0.0496,133.927,04/4,0.152,Alternative
Alice In Chains,Dam That River,0vnCEYbnzh4g8peFJ6ZqKm,AltCluster4,188229,50,0.00647,0.427,231993,0.913,0.0681317,F#,0.471,-5.545,Minor,0.0806,124.421,04/4,0.47,Alternative
Linkin Park,Heavy (feat. Kiiara),4wXvqEHxo3HwLs6mcqU4bb,AltCluster7,106805,67,0.0484,0.59,169801,0.671,0.0176106,A,0.0604,-6.098,Major,0.0706,149.982,04/4,0.438,Alternative
empty_field,Bulletproof,2MQnCUzdidi7LNSLup0Afu,AltCluster5,128363,58,0.000198,0.39,177048,0.91,0.0697123,F,0.156,-3.268,Minor,0.133,162.253,04/4,0.644,Alternative
Planetshakers,Turn It Up - Live,6iRkrVOhCjgKFB2cBWnx4M,AltCluster2,181093,51,0.000868,0.548,224653,0.989,0.0650684,E,0.444,-2.973,Major,0.103,123.988,04/4,0.277,Alternative
The Menzingers,Anna,5hxs6EoZpZ11IvZsvgWetY,AltCluster2,63560,48,0.000745,0.386,209748,0.931,6.74e-05,C#,0.0733,-3.522,Major,0.0431,75.985,04/4,0.495,Alternative
empty_field,Revolver,3EV48AJECeiHSvnq34Ggny,AltCluster2,53506,49,0.00876,0.35,306448,0.792,0.0249,G,0.0661,-8.214,Major,0.0951,138.38,04/4,0.156,Alternative
Alice In Chains,It Ain't Like That,2xO3PQAgN8EoCa5v6ArSDD,AltCluster2,141990,45,0.0274,0.432,276827,0.811,2.7e-05,G#,0.144,-8.578,Minor,0.0409,103.41,04/4,0.669,Alternative
Disturbed,Hold On to Memories,75OZLfMsrI9RQwDGaVEmMH,AltCluster2,213028,54,0.00828,0.547,303613,0.637,0.0936826,A#,0.0702,-5.433,Major,0.025,149.979,03/4,0.469,Alternative
Stone Sour,Through Glass,0PFBp0bWwWmdCUmqBIQ1Qh,AltCluster2,28121,68,0.0417,0.545,282947,0.753,0.328528,D#,0.389,-4.618,Minor,0.036,105.754,04/4,0.434,Alternative
for KING & COUNTRY,Burn The Ships,1c719qmGcWhS1QRhGo1Wih,AltCluster2,64337,54,0.16,0.497,276400,0.542,1.4e-05,F,0.084,-7.398,Major,0.0315,93.57,04/4,0.0707,Alternative
Poolside,Harvest Moon,51d4dfkP8umQRkHz49Y4aJ,Alt_Cluster1,90893,63,0.288,0.782,368784,0.622,0.53,D,0.58,-5.832,Major,0.0411,98.9384,04/4,0.921,Alternative
Linkin Park,No More Sorrow,2y0UthNLIfqYAuOjxiGvl7,AltCluster2,187029,60,0.00316,0.571,221720,0.934,6.21e-06,D#,0.197,-4.22,Minor,0.0531,132.594,04/4,0.409,Alternative
Poolside,Hot In The Shade,4i0DAkrIeDcml1dC300xNw,Alt_Cluster1,98246,45,0.219,0.791,233196,0.511,0.945,E,0.0859,-10.66,Major,0.0388,102.038,03/4,0.358,Alternative
The Story So Far,Empty Space,66nSE1BLJpNutxTd2zwW3R,AltCluster7,56025,50,5.27e-05,0.493,149937,0.931,0.0622056,A#,0.272,-3.651,Minor,0.0478,104.52,04/4,0.593,Alternative
empty_field,"The Ground Walks, with Time in a Box",6wxDu7ISgm5nppPMea4W7D,AltCluster7,169868,46,0.0102,0.65,370387,0.957,0.0125,A,0.193,-3.4,Minor,0.0439,128.009,04/4,0.877,Alternative
Counting Crows,Round Here,5Ga3CEWbxx7d5DowD2HUHD,AltCluster3,82534,58,0.165,0.537,220033,0.487,1.66e-05,G,0.0817,-9.183,Major,0.0297,94.094,04/4,0.207,Alternative
Alanis Morissette,You Learn - Live / Unplugged,4nYMuL0UGQJRxcJFnWSbtY,AltCluster4,179850,60,0.0639,0.308,217400,0.781,1.16e-05,C,0.978,-7.052,Major,0.0746,166.931,04/4,0.283,Alternative
Night Riots,Contagious,6aGwF9D2BqmcSzF0JpfzJu,AltCluster2,117292,49,0.000457,0.526,216077,0.778,0.0971,C#,0.136,-4.293,Major,0.0293,122.049,04/4,0.351,Alternative
From Ashes to New,An Ocean of Its Own,5VHWHsDFJRnuT0Sa3Gfp5w,AltCluster5,165010,45,0.0192,0.572,211966,0.967,1.8e-06,F#,0.157,-5.586,Major,0.0535,134.982,04/4,0.507,Alternative
Phoenix,Too Young,6CDQBADsdzJwc3qZ3OPDHH,AltCluster7,45751,56,0.0625,0.622,197973,0.75,0.000133,A,0.127,-6.367,Minor,0.0445,141.324,04/4,0.905,Alternative
empty_field,Dean's Dream,04oG24PjVs59q72Id8wXFK,AltCluster7,206592,41,0.00647,0.4,212140,0.696,0.000192,F#,0.2,-14.939,Minor,0.0352,110.651,04/4,0.888,Alternative
New Order,Ceremony - Version 1; 2016 Remaster,6VhL80qui76kmcU1rQ9hDE,AltCluster2,32187,52,6.44e-05,0.306,278760,0.555,0.0917,C,0.12,-9.958,Major,0.0312,134.815,04/4,0.377,Alternative
Ab-Soul,Terrorist Threats (feat. Danny Brown & Jhene Aiko),3aauaXWRgwCMoykMbI0Jq1,AltCluster6,201099,48,0.288,0.775,264284,0.565,0.0776877,D,0.352,-8.394,Major,0.179,119.991,04/4,0.477,Alternative
