artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
Alan Saldaña,Como Te Defiendes De Un Fantasma - Ao Vivo,5DcxD0V1ml6ONwL5XHBkln,29716,22,0.925,0.494,178104,0.707,0.000908241,C#,0.726,-9.292,Major,0.956,75.1967,04-Apr,0.582,Comedy,C2
Andy Hendrickson,"Potato Baby, Instant Baby, Giant Baby",35V4QJdekZgtwEmG9wN6Bd,213131,11,0.918,0.553,166880,0.728,1.28e-06,G,0.704,-11.351,Major,0.946,107.557,04-Apr,0.3,Comedy,C2
empty_field,Connoisseur,7gN24J8E0pR3G2nsbhkcjw,67258,11,0.954,0.548,220317,0.419,0.000191422,C#,0.802,-18.033,Minor,0.817,90.37,03-Apr,0.498,Comedy,C3
Lewis Black,Democrats & Republicans,1nQZC5d0lR56oKRbNLyP8v,48271,37,0.83,0.59,206627,0.727,0.00120166,E,0.669,-6.196,Major,0.941,82.699,03-Apr,0.124,Comedy,C2
Maria Bamford,Crazy Cult,475jSz0H6U3duJyNiDS0tT,63930,18,0.692,0.643,154613,0.738,0.000482461,F,0.867,-9.316,Major,0.955,65.634,04-Apr,0.529,Comedy,C3
Jeff Dye,Dating Stinks - Live,25eDZvKf0pS5UCTX6XL86h,88878,10,0.77,0.441,235685,0.958,0.00155409,C#,0.961,-4.837,Minor,0.925,85.063,04-Apr,0.279,Comedy,C2
John Mulaney,Old Gay Man,5Baz9llft9fz8cmCzj357O,105677,45,0.836,0.534,163453,0.913,0.00206725,C,0.679,-5.958,Major,0.933,84.042,05-Apr,0.37,Comedy,C2
empty_field,My Favorite Boxer,2zg6DAXiwaKqxMF9Ab8Sq1,91978,18,0.686,0.509,239560,0.381,0.00155152,E,0.984,-22.709,Minor,0.955,78.082,04-Apr,0.253,Comedy,C5
Matt Braunger,Cheese Babies And A Hot Boy,0viHtyuhVNnkIACRjh08N4,75059,22,0.813,0.536,294267,0.854,0.00104433,F,0.906,-5.464,Minor,0.929,166.894,04-Apr,0.407,Comedy,C2
Dara O Briain,Chair Problem,0MCpnt93igyeYpvQeSxpk8,159355,25,0.821,0.554,159920,0.684,0.000539045,B,0.764,-17.301,Minor,0.929,104.993,03-Apr,0.531,Comedy,C3
empty_field,Adderall and Oprah,6zQq3TrWnilO8SR1fgvTeD,56346,23,0.848,0.571,341715,0.84,0.00115178,A,0.728,-5.908,Major,0.942,87.931,04-Apr,0.443,Comedy,C2
empty_field,Almost Heaven,0JoNMwglQorgs5Rz2xYK6b,142291,35,0.814,0.552,307333,0.826,0.00124499,D,0.772,-9.098,Major,0.954,94.5601,04-Apr,0.235,Comedy,C2
Todd Barry,San Francisco,23GSOAanu6vnNZnUXpAUy5,164883,18,0.861,0.417,437665,0.483,0.000101,C#,0.284,-18.818,Minor,0.938,56.781,04-Apr,0.235,Comedy,C5
Tim Wilson,Uncle B.S. 1941,7zAw94JGdYr6TyG9FN8xYm,48980,11,0.814,0.675,55467,0.83,0.000373238,A#,0.858,-9.763,Major,0.898,50.662,04-Apr,0.53,Comedy,C3
The Guy Who Sings Your Name Over and Over,The Poop Face Song,6mDoM5FGbr1Or5nY9pTnLy,117820,13,0.304,0.784,76000,0.316,0.000202,C,0.157,-12.038,Major,0.0421,91.57,04-Apr,0.784,Comedy,C1
Ali LeRoi,Real People Of Ignorance (Tattoo),2JtC5mhcW0RoTJGoVkfgB7,201736,20,0.63,0.501,63160,0.723,0.0013448,E,0.681,-7.474,Major,0.0586,74.289,04-Apr,0.807,Comedy,C1
Steven Wright,Babies And Skiing,5xl3kGoK3namYGZX46Vt0S,192951,23,0.812,0.458,142293,0.855,2.69e-06,F,0.95,-11.578,Major,0.908,83.292,03-Apr,0.0658,Comedy,C2
Matt Kirshen,The Ketchup Story,5guuPCYrUa19U3y5JI8JKg,91097,43,0.794,0.519,341280,0.837,0.00115178,B,0.88,-6.17,Major,0.899,52.884,04-Apr,0.595,Comedy,C2
empty_field,No Leashes on Kids,1RPNdCCuT2MDNeDRhiHyyZ,85418,23,0.842,0.636,117107,0.955,0.00102837,A,0.898,-9.925,Major,0.943,78.588,03-Apr,0.412,Comedy,C2
Doug Benson,Bag Lover,13TaZGtnZtEQfGH9Twuphn,203505,17,0.864,0.464,93867,0.982,0.00102837,D#,0.921,-5.749,Minor,0.924,52.124,04-Apr,0.194,Comedy,C2
Patton Oswalt,The Winning Team,0T2AYQdV9KRC8y8FC1jKq4,37373,26,0.823,0.676,128333,0.597,0.00102837,B,0.72,-11.408,Major,0.95,105.12,01-Apr,0.699,Comedy,C3
Al Madrigal,Why? - Live,75eMRJySnjKqfwkSU93Oy9,164802,14,0.85,0.64,140354,0.547,0.00117622,C#,0.576,-11.689,Major,0.851,59.875,03-Apr,0.55,Comedy,C3
Bill Burr,Make My Sandwich,5fyCT0lEtT7A3ub7EFTWDW,33310,50,0.914,0.504,186333,0.808,7.67e-06,F#,0.642,-11.967,Minor,0.944,75.849,03-Apr,0.396,Comedy,C2
Robin Williams,"Sarah Palin, The Clintons, And Jack - Explicit Audio",5CH9s4PEBVryCJHOk4eT6X,154679,35,0.867,0.503,324760,0.966,0.00125464,C#,0.714,-7.737,Major,0.955,57.037,03-Apr,0.221,Comedy,C2
empty_field,Single Mother,4IYxcqhcFFJ025qfWJeulF,151534,15,0.875,0.534,145947,0.942,0.00102837,A#,0.781,-9.017,Major,0.95,64.771,04-Apr,0.0904,Comedy,C2
empty_field,Victoria's Secret - Remastered,0B7bpFqnx15JQucGgqVnVI,187103,23,0.943,0.539,148160,0.794,0.000374291,F,0.898,-8.839,Major,0.937,131.918,03-Apr,0.257,Comedy,C2
Patrice O'Neal,Pussy Threats,0vZ97gHhemKm6c64hTfJNA,32677,22,0.967,0.466,311553,0.837,0.000163,F#,0.399,-7.374,Major,0.906,81.322,03-Apr,0.677,Comedy,C2
Jeff Foxworthy,"Outsourcing, UFO's and Cats",3W5Hyy46oXDZQtRnTv6Lsh,141639,13,0.704,0.537,343987,0.937,0.00113848,F,0.966,-5.578,Major,0.959,81.8034,03-Apr,0.195,Comedy,C2
empty_field,Salad & Vegetables,4wN8Ov3kPZdkJ8XcYxYUGz,208374,27,0.786,0.449,242849,0.755,0.0010665,B,0.893,-20.444,Minor,0.942,86.259,04-Apr,0.069,Comedy,C5
empty_field,Our First Date,5gN2YGb1DOT5etfqwP66I3,150482,23,0.785,0.601,202787,0.774,0.00120166,E,0.707,-11.247,Major,0.952,105.731,05-Apr,0.265,Comedy,C2
Maria Bamford,Mental Makeup,0Q0IVlqMV64kNLlwjPj0Hl,170398,31,0.785,0.488,135560,0.922,1e-06,D,0.721,-8.373,Major,0.908,103.219,04-Apr,0.406,Comedy,C2
empty_field,I Still Don't Know...,6MaoE5ZqkQTVPtpdQRc9Ap,56136,22,0.763,0.495,240449,0.78,0.0010665,F#,0.673,-19.736,Major,0.931,105.91,03-Apr,0.0849,Comedy,C5
Monty Python,The Wise Men At The Manger - Life Of Brian / Soundtrack Version,0rj3snMN7CFiYaLIVSegml,136493,16,0.982,0.723,89267,0.177,2.45e-06,G#,0.288,-15.319,Major,0.913,118.472,04-Apr,0.552,Comedy,C3
empty_field,Keynesian Economic Theory As Applied To Private Sector Independent Contracting,5FIb3CWPjub8C5Yu2IxzTj,94062,27,0.845,0.614,252453,0.671,0.00104433,D#,0.698,-16.378,Major,0.916,120.648,04-Apr,0.541,Comedy,C3
empty_field,No Carb Diet,46Vogr8UvzcVPAgDvBpDIr,160738,29,0.821,0.544,361627,0.718,0.000519852,F#,0.914,-19.66,Major,0.927,111.751,01-Apr,0.126,Comedy,C5
Monty Python,Travel Agent,2FgwvxCBIqntcFryiWp4j1,176826,19,0.641,0.704,170255,0.356,0.00106901,G#,0.21,-13.551,Major,0.949,133.542,03-Apr,0.763,Comedy,C3
Chris Rock,I Loved The Show,34MRi5GRWHFUa731JBxFEl,66525,17,0.843,0.507,236123,0.865,0.0010665,G,0.727,-11.508,Major,0.918,134.866,03-Apr,0.334,Comedy,C2
Todd Glass,Bottled Hose Water,534JzW2NRdP3V9kuRGgeXg,77564,18,0.81,0.606,281507,0.929,0.00104433,F#,0.917,-2.221,Minor,0.832,115.159,04-Apr,0.593,Comedy,C2
Brad Williams,When You Get Offended on Behalf of Another Group,2db8wgrYwXl09iDI5BWYpy,137781,23,0.787,0.74,155864,0.419,0.000826307,A,0.45,-23.249,Major,0.95,105.885,04-Apr,0.487,Comedy,C3
empty_field,Commander in Chief,6XjUtUVauENSO2GLMvR5Kn,138044,16,0.799,0.517,403679,0.931,2.15e-06,D,0.768,-5.781,Major,0.953,89.782,04-Apr,0.117,Comedy,C2
Rodney Carrington,Massage - Live At The Majestic Theater/2007,44Z3p2b8sstJY6VoC9WEAk,67982,27,0.852,0.565,167648,0.902,2.16e-05,B,0.914,-9.898,Major,0.913,70.455,04-Apr,0.508,Comedy,C2
D.L. Hughley,Family,2bXI4Rbw1D7aVeHWLjn1Lb,140041,19,0.369,0.653,120187,0.456,0.00102837,C,0.755,-17.894,Major,0.958,136.519,04-Apr,0.537,Comedy,C3
Dana Gould,The Moon / Lazy Advertising,225OOL4zmhsbKhQr7VgRi2,167106,14,0.773,0.655,191333,0.513,0.000908241,C,0.633,-13.772,Major,0.919,86.8428,04-Apr,0.72,Comedy,C3
empty_field,Not On My Bucket List,0jgxEY9bB37aG7GlypcWXw,36355,14,0.852,0.64,533013,0.96,0.000915612,F#,0.97,-5.543,Minor,0.938,100.748,04-Apr,0.12,Comedy,C2
Andrew Dice Clay,When I Was Young,0QGrYHyHy7qxUuCQAURDea,160269,13,0.644,0.566,129173,0.457,0.00102837,C,0.685,-17.762,Major,0.917,97.958,04-Apr,0.38,Comedy,C3
Joe Zimmerman,The Weather,0hm2Nfi1bhG4TKvSYhKt81,214687,11,0.909,0.452,361170,0.638,0.0010665,D,0.443,-12.844,Minor,0.937,75.664,03-Apr,0.5,Comedy,C5
Hasan Minhaj,No One Is Here,4EcJBIXjI5y9TA6CBfIljo,200026,17,0.759,0.688,218563,0.503,0.00152782,A,0.816,-9.395,Major,0.933,125.322,03-Apr,0.578,Comedy,C3
Bill Engvall,Buying Stuff - Remastered,3IIwxzQGZqRcWtgPoL8nVJ,132644,19,0.841,0.558,197093,0.889,0.00100819,F#,0.684,-9.826,Major,0.956,85.4545,01-Apr,0.0835,Comedy,C2
Comedian Bob Marley,Dude...I popped a Boner,01PW4iTCvh9cUHPF0eV7H3,161297,15,0.829,0.512,127600,0.932,0.000107,D,0.919,-6.867,Minor,0.769,97.6733,03-Apr,0.338,Comedy,C2
Richard Pryor,One Night Stands - Remastered,7yYd3b89s9Hsmty6zVlQIS,174982,21,0.78,0.54,173493,0.836,0.00101917,A,0.952,-13.938,Minor,0.936,107.932,05-Apr,0.117,Comedy,C2
Jackie Kashian,LA Jobs,7kAzkQJvYvLQMZS77an8Bk,162120,12,0.678,0.618,148827,0.7,0.000105715,A,0.675,-7.734,Minor,0.847,119.045,04-Apr,0.715,Comedy,C3
Dave Attell,Dave Attell,2yviTkPvbEbKmFQmscPG74,54007,15,0.841,0.532,309773,0.375,0.00125464,G,0.932,-19.041,Major,0.96,69.162,03-Apr,0.449,Comedy,C5
Pete Holmes,Green Eggs and Ham,5xpmdbQcfIOsE1hACcC3UK,59365,29,0.888,0.329,345717,0.974,0.00115178,D,0.861,-8.886,Major,0.707,94.413,04-Apr,0.154,Comedy,C2
Andy Woodhull,A Joke For A Perfect Marriage,4suKfIeraYcHeREkyQUPAN,32765,11,0.846,0.601,165608,0.8,0.0010665,D#,0.695,-8.127,Major,0.888,54.054,04-Apr,0.589,Comedy,C3
Brad Williams,People Get Excited When They See a Little Person,3ns1Hn52RB28zGVHiFvz7W,122952,27,0.837,0.609,129713,0.569,0.00102837,G#,0.976,-20.045,Major,0.929,129.365,04-Apr,0.484,Comedy,C3
George Carlin,God,0T6mLkWcAwuq4PtQs9FES2,195371,11,0.853,0.467,403667,0.56,0.00113195,F,0.284,-16.762,Major,0.951,79.372,04-Apr,0.164,Comedy,C5
empty_field,Niggers vs. The Police - Remastered Version,2imkodSyg1hOZwZuE2fJdU,189567,22,0.83,0.545,101627,0.667,0.00102837,E,0.782,-12.837,Major,0.957,77.909,03-Apr,0.42,Comedy,C2
empty_field,I Miss Working In An Office,7EOEdgx7Gv98yNCIGlpVKq,210621,29,0.788,0.524,487293,0.709,0.0010279,B,0.892,-8.904,Minor,0.952,80.519,04-Apr,0.597,Comedy,C2
empty_field,Family,4D41idYLHmXYGaHZeRWtPT,167550,21,0.845,0.64,247495,0.607,0.00117622,G,0.883,-10.535,Major,0.915,109.325,04-Apr,0.563,Comedy,C3
Polo Polo,El Hipodromo,371ZK2KKwsaMYI2QkpgxIY,96302,29,0.857,0.602,411692,0.455,0.00113195,B,0.833,-17.417,Major,0.723,86.144,04-Apr,0.552,Comedy,C5
empty_field,Critics - Live at Dangerfield's/1993,0zxG0MKqXBEbwU09H7gEIs,185236,9,0.402,0.718,202040,0.474,0.00120166,A#,0.379,-10.946,Major,0.728,88.91,04-Apr,0.631,Comedy,C1
Russell Peters,Speaking English,3WyH1i3LoTWx8l80sllu3q,212320,28,0.835,0.603,290333,0.768,0.00104433,C#,0.699,-12.146,Major,0.953,77.471,04-Apr,0.129,Comedy,C2
empty_field,I Wanted to Be,4MxQUIX2RwrJ1ktT3Y3Esi,155562,12,0.957,0.358,211685,0.889,1.18e-06,C,0.6,-9.547,Major,0.898,87.843,03-Apr,0.282,Comedy,C2
Jeff Foxworthy,I Believe (feat. Larry the Cable Guy),446imtjItCGwAmXySZG2FS,96079,29,0.886,0.353,815720,0.596,0.00234033,D,0.827,-17.204,Major,0.901,73.914,04-Apr,0.103,Comedy,C5
Robert Kelly,You're a Good Man Bobby,7tHQJh77sGnmJPHqQXip1R,40137,11,0.9,0.551,370118,0.601,0.00113195,C,0.799,-9.626,Minor,0.936,73.664,04-Apr,0.569,Comedy,C3
Brian Regan,Flying,1oATYYb2ep2SXOpq8YgQE9,31635,39,0.88,0.45,390163,0.934,0.00113195,D,0.84,-8.865,Major,0.94,56.383,04-Apr,0.0798,Comedy,C2
Katt Williams,Conrad Murray,2Ow4Pmi0VOOLvbmJ8V70qo,59523,23,0.851,0.357,257286,0.976,4.59e-06,F#,0.982,-7.132,Minor,0.918,167.778,05-Apr,0.0381,Comedy,C2
Christian Finnegan,Know Your Limits,1zKZi4LSGw1qUR03f06Eja,51725,23,0.898,0.519,210293,0.826,0.000691882,F#,0.663,-10.989,Major,0.93,125.256,03-Apr,0.237,Comedy,C2
empty_field,Currency,5GBlcpFo3mCW5TVVE393Bd,63991,39,0.842,0.579,342293,0.954,0.00113848,F,0.586,-5.286,Minor,0.924,82.4697,04-Apr,0.256,Comedy,C2
empty_field,Better Generation,1SeHrQz1Vs7M0RZcC1ua3g,185494,20,0.643,0.709,95606,0.656,0.00102837,E,0.621,-14.078,Major,0.949,36.219,03-Apr,0.409,Comedy,C3
Adam Sandler,The Beating of a High School Science Teacher,4tAru66VGVLWYjg90UV4vJ,124255,18,0.311,0.643,50840,0.401,0.000763723,C#,0.357,-11.046,Major,0.804,81.587,04-Apr,0.426,Comedy,C1
Kevin Hart,What Now,1RXoCep9hxApPfx8UFsGZk,93273,20,0.575,0.506,278232,0.719,0.00104433,G,0.133,-5.896,Major,0.101,85.868,04-Apr,0.686,Comedy,C1
Iliza Shlesinger,Guys,1sLkVXRtR6VJCFrjSYusqC,126818,25,0.847,0.525,167699,0.94,0.00101917,D#,0.976,-5.496,Minor,0.943,81.375,04-Apr,0.197,Comedy,C2
empty_field,Belt,1CYyIsAaTrnmJ8MO2rec5f,74355,33,0.902,0.478,210000,0.953,2.02e-06,D,0.856,-8.597,Major,0.925,119.443,03-Apr,0.0779,Comedy,C2
Bobcat Goldthwait,Dry Humping Michael Bolton,5rUo1QwNwPrnVloZlQr1H2,68611,16,0.802,0.573,235998,0.856,0.00106616,F#,0.814,-6.622,Minor,0.93,99.1333,03-Apr,0.454,Comedy,C2
Jeffrey Ross,Where The F*** Are My Keys?,1z4KMMo5Etr8Q5qh8Wt5bZ,37635,11,0.78,0.572,126747,0.454,9.53e-05,C,0.232,-11.983,Minor,0.844,117.579,04-Apr,0.171,Comedy,C3
empty_field,In Her Day - Live,1P9DjMDiHwutu9RR7YiGEC,26059,26,0.874,0.413,73227,0.337,0.0013448,D,0.639,-12.322,Major,0.0318,147.944,04-Apr,0.773,Comedy,C1
Rodney Carrington,Good Woman (Lucky),5LBXnPWI6OCkG1gYYxMEPr,210606,25,0.556,0.46,55267,0.822,0.000373238,F,0.811,-15.421,Minor,0.941,73.417,03-Apr,0.155,Comedy,C2
Margaret Cho,Martha/Arnold,4BUaH8RQ7Gn0w5UCrUP1Kd,41979,17,0.758,0.517,279360,0.904,0.00104433,E,0.714,-11.059,Major,0.936,81.525,04-Apr,0.0568,Comedy,C2
empty_field,I Love Golf,0V5b2pTxulwbWygiF1NjDL,176581,30,0.784,0.66,189653,0.771,0.000911604,C#,0.75,-8.974,Major,0.944,102.199,03-Apr,0.305,Comedy,C2
Andy Hendrickson,Crosses & Bed Bugs,1b3HrBcgFxSzYLXL7Wt2js,116786,12,0.89,0.602,235314,0.584,0.0010665,G#,0.771,-15.542,Major,0.936,101.23,04-Apr,0.324,Comedy,C5
Mitch Hedberg,Frogs And Bears,63w0QA1wiV7QhF9jeiHETF,210855,31,0.49,0.406,180000,0.391,0.000277,C#,0.469,-14.742,Major,0.874,127.51,04-Apr,0.66,Comedy,C1
Kurt Metzger,"Steve, Get Out of My Way!",2LD2gT7gwAurzdQDQtILds,109017,22,0.772,0.431,188735,0.893,0.000911604,C#,0.791,-7.865,Minor,0.93,89.741,03-Apr,0.391,Comedy,C2
Tom Papa,Giant Roulette Wheel of Death,00PrNH1lYcVZSqq4bV6TCB,143822,21,0.874,0.57,164663,0.93,0.00206725,D,0.906,-4.288,Major,0.922,58.384,04-Apr,0.405,Comedy,C2
Matt Braunger,Acid Navy,14wbIkgXXTHK9ZN7GrPDWc,129185,23,0.715,0.678,239423,0.525,0.00106901,F#,0.887,-13.076,Minor,0.947,84.543,04-Apr,0.456,Comedy,C3
empty_field,Duck Dynasty,0oz3KxpWaRBWyc0vG6kIgy,56175,46,0.854,0.518,379225,0.877,0.00113195,A#,0.906,-3.562,Major,0.925,67.185,04-Apr,0.442,Comedy,C2
Jim Breuer,Breuer Look,1kEINOBYcSCQ5RwkP65g2A,114261,20,0.855,0.447,187521,0.468,0.000911604,D#,0.69,-16.572,Major,0.947,44.27,04-Apr,0.352,Comedy,C5
George Lopez,The Bike,05iURKvut2OWEzPHQUhDT5,55000,16,0.867,0.506,321093,0.617,0.00125464,C#,0.771,-15.603,Minor,0.927,42.926,04-Apr,0.315,Comedy,C5
Joe Derosa,I Didn't Quit Smoking,6LUGAFpbYVek4rRY0G9dV0,154435,11,0.842,0.693,113253,0.724,0.00102837,C,0.714,-7.074,Minor,0.944,69.955,05-Apr,0.483,Comedy,C3
Steve Martin,On The Water,3GVWyqBAXKaqKJzDccmYnO,155714,33,0.299,0.634,153107,0.352,0.00371,F#,0.0949,-12.042,Minor,0.0364,100.025,04-Apr,0.382,Comedy,C1
Jay Mohr,Mr. Mohr Jesse Peed on Us (Live),5wL5AFeuzeoTtkUiJ5SVdD,203212,11,0.869,0.617,277444,0.493,0.00104433,D,0.785,-20.777,Major,0.941,87.852,04-Apr,0.198,Comedy,C5
Felipe Esparza,Breakfast Burrito,7t2bFihaDvhIrd2gn2CWJO,132772,22,0.83,0.612,240299,0.477,0.00107438,C#,0.948,-21.105,Minor,0.92,99.7277,03-Apr,0.129,Comedy,C5
empty_field,Jesus and the Dinosaurs,070zy0czmO8UahOkPlXtIX,92587,14,0.952,0.468,237470,0.732,0.00338005,C#,0.715,-13.563,Major,0.962,67.552,03-Apr,0.133,Comedy,C5
Joe Rogan,Aliens and Kim Kardashian,0k23rRi1B8ZHrKtzECGoyk,172835,45,0.85,0.57,311831,0.86,0.00124499,C,0.676,-4.481,Minor,0.872,102.716,03-Apr,0.638,Comedy,C2
Paul F. Tompkins,Sesame Street,2gNRPDHT9jw2fIKLRpLgT9,121737,17,0.835,0.602,113920,0.537,0.00102837,D,0.91,-9.496,Major,0.936,103.651,04-Apr,0.73,Comedy,C3
Gabriel Iglesias,Breaking The Mold,4cveQqVIfVu4TRpvJNCGWV,174712,37,0.909,0.61,216487,0.78,0.0010665,C#,0.841,-6.665,Minor,0.93,87.661,03-Apr,0.551,Comedy,C2
empty_field,Dead Parents Helping,5ome5OZg1JFNGXKEU9HGRO,56451,29,0.778,0.74,124867,0.666,0.00338005,F#,0.697,-10.657,Minor,0.962,66.503,04-Apr,0.536,Comedy,C3
empty_field,My Mom Wants To Be Ethnic,4b2BXZ3GHz08xmt0kP3PVA,136938,12,0.668,0.499,375320,0.913,0.00113195,C#,0.406,-9.693,Major,0.949,75.008,04-Apr,0.194,Comedy,C2
Paula Poundstone,Aging Process,28tgHkgZoBWHsmbzmI41Yt,191818,11,0.884,0.723,138400,0.546,0.00102837,B,0.866,-9.474,Major,0.951,76.316,03-Apr,0.441,Comedy,C3
Natasha Leggero,Never be pregnant,3Gym3Rtm6FHpTrLlJTcz3j,66877,24,0.858,0.623,297579,0.841,0.00104433,A#,0.898,-5.722,Minor,0.936,107.77,04-Apr,0.454,Comedy,C2
Tim Wilson,"Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson, Jr.",2p4FOWHHd2A6TBmTkdt1G0,24576,21,0.122,0.47,127467,0.722,0.00102837,G,0.214,-8.492,Major,0.229,157.157,04-Apr,0.855,Comedy,C1
Ron White,Topless Bar - Remastered,1mWNFHid63z3NdzA6vWa5l,129647,20,0.961,0.553,44413,0.872,0.000763723,A#,0.896,-12.938,Minor,0.949,55.422,03-Apr,0.159,Comedy,C2
empty_field,Public Engagement,6f3jyXEhz9xn8jfYFsKl2H,99399,22,0.816,0.659,120573,0.59,0.00102837,F,0.655,-18.146,Minor,0.911,103.594,03-Apr,0.0555,Comedy,C5
Andrew Dice Clay,A History Lesson - Live At Dangerfield's/1989,2xI3vq0WsAEs4tET6gthuw,128230,12,0.727,0.616,119867,0.254,0.00102837,C,0.444,-19.719,Major,0.875,81.608,04-Apr,0.637,Comedy,C3
Ryan Sickler,A Humiliating Education,6oTZw8UamunnVMLQ3O9Kar,88316,17,0.848,0.591,140933,0.789,0.00102837,G,0.873,-8.25,Major,0.914,100.411,04-Apr,0.283,Comedy,C2
Paul F. Tompkins,Apologize for Your Dog,78OYa0mUQOGnJSAIBmOV2k,198500,16,0.823,0.634,358147,0.521,0.000519852,B,0.699,-11.392,Major,0.933,102.734,04-Apr,0.375,Comedy,C5
empty_field,Swearing on the Muppets (Jfl 2017),3hXaxu5g2zWhwkXaku0hzQ,35778,12,0.88,0.676,358516,0.661,0.000519852,G,0.706,-9.94,Major,0.918,111.077,04-Apr,0.388,Comedy,C3
Christopher Titus,Insanity Genetic,40b7f9uWyQq8fqo8rBHFvf,115763,23,0.771,0.521,241994,0.547,0.00148781,C,0.671,-16.045,Major,0.953,68.014,03-Apr,0.392,Comedy,C5
Baron Vaughn,Vegas,2CI2yyRfxB0HhEnXso3yLB,83725,11,0.832,0.636,170947,0.653,0.00100914,A,0.663,-8.661,Major,0.934,91.6581,04-Apr,0.682,Comedy,C3
Sarah Millican,Acting Skills,7c4YhwllN5PBgAo5OEQrw3,141339,23,0.853,0.608,203800,0.723,0.00118696,G#,0.8,-17.185,Major,0.901,100.124,04-Apr,0.105,Comedy,C5
Tom Segura,80's Porn,5pajrflzRSu55mgXcEKLUG,77868,34,0.891,0.52,179357,0.802,0.000283,A#,0.924,-9.837,Minor,0.919,103.724,03-Apr,0.505,Comedy,C2
Natasha Leggero,Crackheads,4tU1GfEahdy2NKGviJJuM4,21407,24,0.827,0.602,169747,0.718,0.00108968,G#,0.824,-5.735,Major,0.862,97.0498,04-Apr,0.562,Comedy,C2
Jeff Foxworthy,Protect Our Stuff,3u2R3fpfSNwvEWDzSVcXVS,69722,27,0.725,0.476,323907,0.676,0.00124499,F#,0.717,-19.579,Major,0.946,110.902,04-Apr,0.186,Comedy,C5
empty_field,"Nature - Live at The John F. Kennedy Center For The Performing Arts, Washington, DC, 9/3/78 (Remastered Version)",2O7ptQ4HzlpMYn0GvvBvpc,174020,14,0.825,0.487,236518,0.883,0.00107472,B,0.957,-11.822,Minor,0.92,132.676,01-Apr,0.0607,Comedy,C2
Moshe Kasher,Shabnazz,1DQj0jRiB6akwyxfPS8xPz,96124,11,0.862,0.719,93231,0.603,0.00102837,A,0.58,-12.762,Major,0.94,111.583,04-Apr,0.847,Comedy,C3
Jeff Foxworthy,Women Want To Talk,6xqbec9MHRmW7qtEINAlRx,81696,23,0.695,0.538,377733,0.788,0.00299465,F,0.703,-14.708,Major,0.962,69.0601,04-Apr,0.287,Comedy,C5
Carlos Mencia,My 4 ½-Year-Old Son Gets It,7vlNJsXwdCNXpSCvC58jFa,36605,21,0.936,0.577,99853,0.682,0.00102837,D,0.922,-11.204,Major,0.953,75.308,04-Apr,0.717,Comedy,C3
Kurt Metzger,Kurt explains evolution to young people and why God is a woman.,1B75hgRqe7A4fwee3g3Wmu,105001,18,0.925,0.498,166547,0.847,0.00015036,G,0.406,-6.916,Major,0.933,98.4731,04-Apr,0.424,Comedy,C2
empty_field,"A Butcher, A Vegan, And the Internet (Bonus Track)",0TmNg4Da4QOZLzQI78DQZF,26353,15,0.747,0.681,119150,0.529,0.00106901,F,0.912,-15.059,Major,0.935,80.132,04-Apr,0.658,Comedy,C3
Todd Barry,Working With Me,3aByRUC2BVL6Fs1zI723sd,76278,21,0.897,0.534,140173,0.883,6.13e-05,F#,0.703,-11.434,Major,0.942,64.435,04-Apr,0.238,Comedy,C2
Polo Polo,La Avioneta - En Vivo,5xQ9OZ2vKkXio0rJrrMzNh,34592,30,0.643,0.597,238987,0.276,0.0010665,F,0.745,-22.54,Major,0.926,77.884,03-Apr,0.394,Comedy,C5
Jim Jefferies,Bill Cosby,3cx88zC553k6hQCnKbWX1b,123070,34,0.9,0.52,233963,0.854,0.00107438,C,0.931,-8.952,Major,0.819,97.6842,03-Apr,0.25,Comedy,C2
Larry The Cable Guy,"Vasectomies, Fat Girls and Monopoly Money",3Ipbdxvf2tghb5qum0jowt,58788,25,0.984,0.583,240078,0.674,0.0010665,F#,0.834,-11.093,Minor,0.938,118.302,03-Apr,0.35,Comedy,C2
Chris Rock,Clermont Lounge #2,6d8JuuGDpDIeVNS0n0aDvw,28503,23,0.894,0.592,58440,0.434,0.000611767,G#,0.432,-14.152,Minor,0.503,90.551,03-Apr,0.802,Comedy,C3
Felipe Esparza,Car Accident,2L3nFptzwy0jlVKSzXHjnL,216387,18,0.869,0.489,167868,0.332,1.21e-06,B,0.945,-22.345,Major,0.911,66.682,05-Apr,0.319,Comedy,C5
Aziz Ansari,Harris's College Essay,5g9T2ICuS523myE4rYfoUy,47621,32,0.752,0.568,420040,0.833,0.00113195,C#,0.819,-5.081,Major,0.951,76.595,04-Apr,0.346,Comedy,C2
George Lopez,Crazy Aunt,6Zisja44KqMZj4GM4UY6Yv,45999,14,0.884,0.473,266160,0.548,0.00104433,E,0.79,-16.239,Major,0.908,106.903,03-Apr,0.548,Comedy,C5
Tim Wilson,The Bossman - Live,0UiQwA5rEb58YwiwxlP2kC,151157,11,0.609,0.555,88040,0.659,0.0060431,B,0.799,-3.103,Major,0.0946,77.469,03-Apr,0.583,Comedy,C1
