artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
The Foundations,Build Me Up Buttercup - Rerecorded,3MZwaRLlfyvPSIP7qHpBO8,93424,51,0.158,0.707,185480,0.814,2.72e-06,C,0.106,-7.364,Major,0.0367,132.062,04-Apr,0.922,Folk,F6
Michelle Branch,Goodbye to You,7nIpGpMm3gSnL3QTrMisH7,116519,55,0.288,0.504,251200,0.556,0.000246,G#,0.173,-6.19,Major,0.0263,81.008,04-Apr,0.276,Folk,F1
Leonard Cohen,Nevermind,2XlHu0HcujBCkWMdIAvrqt,85896,51,0.621,0.835,279933,0.428,0.0953238,B,0.13,-13.97,Minor,0.37,95.1111,04-Apr,0.61,Folk,F5
First Aid Kit,Wolf (Bonus Track),1qYnUcEXUrnqByOoywA8u8,48172,55,0.0594,0.522,220333,0.746,0.00103,G#,0.257,-6.999,Major,0.0422,102.093,04-Apr,0.404,Folk,F1
Lucius,Million Dollar Secret,0k7kfdefyPCDVHtHzgaq6t,177167,45,0.956,0.319,145758,0.413,7.2e-06,A,0.105,-7.164,Major,0.0444,74.805,05-Apr,0.283,Folk,F3
empty_field,Ocean Breathes Salty,2oLwDI8tZUOh6SmTMRRfKs,25658,56,0.0407,0.646,224333,0.964,3.65e-06,G,0.293,-3.177,Major,0.0369,116.459,04-Apr,0.747,Folk,F6
Ben Howard,Under The Same Sun,56JMDOw54OkRI9TpKEebcP,163562,52,0.171,0.526,286280,0.567,0.302,A,0.0874,-12.174,Minor,0.0487,148.465,04-Apr,0.183,Folk,F1
The Hunna,"Babe, Can I Call?",782pEsyaiw9G3ZHusbtUpp,85992,45,0.000435,0.553,250787,0.631,0.0028,F#,0.0666,-6.734,Major,0.0345,123.087,04-Apr,0.208,Folk,F1
Vancouver Sleep Clinic,405,3ZETUTFrHZthNuzHq9a2gx,21915,49,0.578,0.469,265457,0.344,0.0043,D#,0.172,-10.102,Major,0.0441,143.936,04-Apr,0.113,Folk,F3
empty_field,When It Don't Come Easy,72P1vnJHb7e4hzaaur1her,52698,45,0.754,0.525,292773,0.329,0.0106,C#,0.156,-8.806,Major,0.0279,98.065,04-Apr,0.0786,Folk,F3
empty_field,...Familiar Place,6VMOumSkSr8XbhK6ffCsfB,30488,62,0.0128,0.214,175778,0.148,0.058,G,0.113,-17.775,Major,0.037,46.591,04-Apr,0.0277,Folk,F3
empty_field,You're Too Weird,6oOptZL9t4WIbFBUQbWPW4,180460,44,0.0421,0.682,226120,0.837,0.313,G,0.322,-7.902,Major,0.0374,79.598,04-Apr,0.886,Folk,F6
Traveling Wilburys,End Of The Line,6c1e5UUXX6NbqI20vyNlZ3,27358,69,0.163,0.578,209520,0.836,1.36e-06,D,0.0583,-6.607,Major,0.0512,156.172,04-Apr,0.932,Folk,F6
empty_field,Peggy Sue,5iogKheqFC4DTFCy8i1LXh,92439,55,0.86,0.677,219405,0.277,2.04e-06,A,0.124,-14.112,Major,0.0342,148.116,04-Apr,0.591,Folk,F3
Grouplove,Itchin' On A Photograph,3GpuXxC9p71V2TZanj3KmG,136730,54,0.137,0.501,259507,0.877,0.0958799,F#,0.309,-6.369,Major,0.0484,96.993,04-Apr,0.268,Folk,F1
empty_field,Bella Donna,5ZyJMGUzLhY2wQuTeZVyse,159593,43,0.916,0.464,183253,0.129,0.00151,A,0.254,-15.068,Major,0.0336,107.208,04-Apr,0.2,Folk,F3
Sarah Jarosz,When Doves Cry - Recorded At Spotify Studios NYC,4iCAO5YnVwnKmBJ1TfNYiJ,98144,62,0.638,0.776,280828,0.335,0.000126,A,0.15,-10.152,Major,0.0614,127.754,04-Apr,0.54,Folk,F6
The Decemberists,The Mariner's Revenge Song,0EA2RhRHL4KWeNa7JfD1Yw,178185,49,0.25,0.391,525933,0.581,0.0899335,A,0.0861,-5.481,Minor,0.0901,122.379,04-Apr,0.459,Folk,F1
empty_field,Crime,0PGVmGVnLNF58JFieI3p14,123200,49,0.122,0.585,195960,0.868,0.446,D,0.356,-6.345,Major,0.0279,120.697,03-Apr,0.739,Folk,F6
RY X,Lean,0eneujAc4PxkdjP25Gsue1,198580,39,0.57,0.51,449809,0.343,0.834,E,0.0955,-12.177,Minor,0.0328,119.047,04-Apr,0.0397,Folk,F4
Steve Goodman,Go Cubs Go,0NwqyZtYshJleEmcH8LXsj,106884,38,0.252,0.695,171293,0.601,0.0842198,C,0.502,-9.902,Major,0.0375,99.75,04-Apr,0.903,Folk,F2
Don Henley,The Heart Of The Matter,3imzvfn1FHeaQ8rMYSRtr0,162712,55,0.201,0.579,243124,0.529,0.0867869,D,0.231,-11.548,Major,0.025,108.064,04-Apr,0.38,Folk,F1
Sharon Shannon,The Galway Girl,4OxrWdEqOWJKCM845iC01T,93895,40,0.308,0.537,181813,0.816,0.0900679,D,0.173,-4.883,Major,0.0339,84.409,04-Apr,0.913,Folk,F6
Melanie,Brand New Key,0naheLc5o40oqBjxi1v4EI,149706,53,0.817,0.667,144867,0.412,0.0437345,C#,0.107,-7.544,Major,0.0353,83.816,04-Apr,0.82,Folk,F6
Ciaran Lavery,Shame,68ds2Vt1lw0enefRArAadJ,202795,61,0.846,0.619,251960,0.299,4.99e-05,D,0.243,-7.744,Major,0.0279,115.405,04-Apr,0.31,Folk,F3
Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,0Jp0PfRf77urCvUZPmIEgq,84957,68,0.056,0.398,304213,0.57,0.00125,E,0.0606,-7.068,Major,0.034,140.974,04-Apr,0.234,Folk,F1
Vancouver Sleep Clinic,Ayahuasca,0tpUSqnOkcuMz2rwrSKKf1,186607,51,0.734,0.463,314977,0.228,0.11,E,0.0691,-15.717,Minor,0.0338,148.003,04-Apr,0.0528,Folk,F3
Hozier,No Plan,5HOSYQ7p6B5G90NfgCzu5v,86628,67,0.115,0.456,331013,0.75,1.69e-05,A,0.114,-4.609,Minor,0.0444,80.019,04-Apr,0.564,Folk,F1
The National,Anyone’s Ghost,0IfQ3quSR1gDREyXure6Yx,200722,46,0.281,0.745,174173,0.789,0.776,F#,0.108,-7.133,Major,0.0915,120.064,04-Apr,0.745,Folk,F4
The Guess Who,No Time,2nT2cHm13ECJpqtksrwnSh,43471,47,0.0795,0.484,219427,0.477,5.09e-06,C,0.0548,-13.849,Major,0.0598,128.265,04-Apr,0.122,Folk,F1
The Postal Service,Natural Anthem - Remastered,4MZQ3lHA1TYO6yyedtmBYg,151937,41,0.000378,0.46,307720,0.784,0.734,C#,0.157,-6.836,Minor,0.0709,170.054,04-Apr,0.145,Folk,F4
empty_field,Feel Like Makin' Love - 2015 Remastered Version,7qdoRKLqMk9puxijyDnbCh,131966,68,0.326,0.543,318922,0.529,0.00269,G,0.709,-9.717,Major,0.0301,85.126,04-Apr,0.746,Folk,F2
Imaginary Future,Brown Eyed Girl,4HXOBjwv2RnLpGG4xWOO6N,210344,53,0.841,0.636,214805,0.165,0.0900679,B,0.163,-12.508,Major,0.0314,127.839,04-Apr,0.408,Folk,F3
The National,Green Gloves,5msFXipAG1CsK92OakSAbS,37381,41,0.682,0.535,252901,0.408,0.893,D,0.133,-10.448,Major,0.0311,153.989,04-Apr,0.399,Folk,F4
My Bloody Valentine,Only Shallow,1DRDbHD6b4hWV4NEAzxRnY,97823,53,0.000377,0.138,257520,0.691,0.786,C,0.0895,-7.976,Major,0.0443,170.342,04-Apr,0.36,Folk,F4
Ryan Adams & The Cardinals,Magnolia Mountain,6aWWF20lTBd9KgNc9IRIM2,31748,43,0.0825,0.415,351533,0.592,0.000801,A,0.172,-6.035,Major,0.0339,123.631,04-Apr,0.453,Folk,F1
Rasta,Limun,2OaPyH3JLuft6iuNFHFJl0,42454,53,0.154,0.761,153000,0.742,0.0436784,G#,0.126,-6.334,Minor,0.0556,98.014,04-Apr,0.233,Folk,F6
The Avett Brothers,If It's The Beaches,6YFewEWHZB04bJfGYgbYCC,204984,52,0.814,0.519,237120,0.215,0.0068,F,0.0979,-11.627,Major,0.0334,88.334,04-Apr,0.11,Folk,F3
Joni Mitchell,Cactus Tree,5NbrO6RKEaMzKHNzzU75aM,72202,50,0.951,0.322,278533,0.227,2.61e-06,F#,0.114,-11.188,Major,0.0384,90.4469,04-Apr,0.218,Folk,F3
empty_field,Giving Up The Gun,2IPWIK1PH9ArgXTaKmk7Ly,133310,53,0.00124,0.637,286160,0.88,0.000164,A,0.0586,-5.202,Major,0.0512,134.035,04-Apr,0.746,Folk,F6
Horse Feathers,Curs in the Weeds,587qpoPHuXkSRSykLM4EBp,86493,41,0.886,0.289,257226,0.0819,0.0114,A,0.194,-13.378,Major,0.0354,74.689,03-Apr,0.123,Folk,F3
empty_field,I'm Always In Love,5QArbhcHhpW48U4cK3Joj9,96574,40,0.919,0.715,211880,0.121,0.0185,G,0.15,-15.634,Major,0.0412,116.02,04-Apr,0.504,Folk,F3
Toro y Moi,50-50 (feat. Instupendo),4wLQr28uORriOx5rNM8by7,114203,57,0.0149,0.623,206912,0.461,0.00349,G#,0.346,-8.223,Major,0.033,130.02,04-Apr,0.376,Folk,F1
Simon & Garfunkel,The Dangling Conversation,6gCXdSruNlJtm3guzzlaET,66524,48,0.683,0.437,234424,0.284,1.42e-06,A#,0.115,-13.116,Major,0.0316,91.719,04-Apr,0.322,Folk,F3
empty_field,Dream a Little Dream of Me,44ktOgpXT84F9XUJRWraO7,38362,42,0.923,0.546,125107,0.0947,0.0697096,C,0.274,-15.3,Major,0.0322,78.583,01-Apr,0.411,Folk,F3
Anderson East,"Other Side of Love (From the Motion Picture ""Second Act"")",22ykS8KWpd2r4zcRZ0XMK5,173780,42,0.487,0.325,296506,0.551,0.000334,G,0.128,-7.591,Major,0.0325,74.895,04-Apr,0.36,Folk,F1
Broken Social Scene,7/4 (Shoreline),1u4Bnc67o5OAqJ62GzTUQs,34426,42,0.00431,0.463,293840,0.933,0.637,A,0.316,-5.541,Major,0.141,121.399,01-Apr,0.53,Folk,F4
empty_field,"O' Sister - Live In Vernon, BC April 13th, 2017",0brRrVCLBril7iGitAIUEr,214227,33,0.938,0.392,259776,0.176,0.00571,B,0.714,-12.187,Minor,0.0364,75.803,04-Apr,0.316,Folk,F2
Beirut,Goshen,44qKSCnfLOYTP0op4uQ530,121691,48,0.831,0.287,208090,0.264,0.00726,B,0.0968,-9.857,Major,0.0267,99.283,04-Apr,0.0952,Folk,F3
Gerry Rafferty,Right Down the Line,4HJ4L8hpX9YjTwipKTYwaW,188911,66,0.213,0.783,232131,0.322,0.00243,C,0.114,-15.091,Major,0.0343,128.226,04-Apr,0.77,Folk,F6
Alanis Morissette,Head over Feet,2kfNXuGSmdndkOO6L1Gx63,211761,49,0.0678,0.531,264400,0.859,0.0958799,C,0.101,-4.866,Major,0.0639,80.309,04-Apr,0.443,Folk,F1
Julien Baker,Go Home,6nLr0oez3GNbW1O7E4TnOx,56086,43,0.986,0.374,304645,0.0952,0.000272,E,0.131,-11.863,Major,0.0352,87.202,04-Apr,0.167,Folk,F3
Grateful Dead,Ripple - 2001 Remaster,6p7QbUFib44TxOhhGzaWi3,157841,44,0.321,0.608,250400,0.483,6.44e-05,G,0.556,-11.395,Major,0.0328,126.648,04-Apr,0.717,Folk,F2
The National,You Had Your Soul with You,3kVIFDE3G89I2RPVkiRaRj,103949,64,0.0194,0.521,283548,0.777,0.0958,F,0.0866,-5.824,Major,0.0878,154.007,04-Apr,0.276,Folk,F1
empty_field,You're My Home,7GyDcM22nxCJHcQa11fbYk,173165,47,0.164,0.567,191533,0.512,1.64e-05,F,0.183,-12.641,Major,0.0283,93.114,04-Apr,0.612,Folk,F6
Buffalo Springfield,Mr. Soul,5ZeNaVEmDq5fzqiMlIiOPO,173898,49,0.105,0.675,203146,0.549,7.18e-05,A,0.0533,-13.02,Major,0.0335,134.771,04-Apr,0.965,Folk,F6
James Morrison,Don't Wanna Lose You Now,7mVsQRR27CMObKAtqBfJa2,113460,39,0.0713,0.675,249920,0.65,0.0222247,D,0.108,-6.387,Major,0.0363,140.088,04-Apr,0.664,Folk,F6
Simon & Garfunkel,The Sounds of Silence - Acoustic Version,4OciRObYGzPzlU40U7YRc8,68433,68,0.837,0.525,185413,0.216,0.0900679,F#,0.107,-13.551,Major,0.0301,106.761,04-Apr,0.328,Folk,F3
empty_field,Once I Was,03RruqL6P3illbLLitAKnB,34927,49,0.11,0.34,260902,0.427,0.615,C#,0.122,-10.042,Major,0.0312,120.646,03-Apr,0.404,Folk,F4
George Harrison,Give Me Love (Give Me Peace On Earth),0EGuSSpuu9wmHCtvb4PdLO,208331,61,0.485,0.388,270094,0.564,0.00989,F,0.127,-11.531,Major,0.0484,79.294,04-Apr,0.6,Folk,F1
empty_field,Silhouettes - From “The Hunger Games: Catching Fire” Soundtrack,12eDbBdDisxUWkZa3gOUf2,74494,52,0.00164,0.491,271307,0.589,0.398,B,0.198,-9.058,Minor,0.0356,116.74,04-Apr,0.134,Folk,F1
Sufjan Stevens,The Greatest Gift,6vzR3sLeGKyEILZq5Top3r,185952,46,0.995,0.498,111717,0.266,0.862,G,0.0996,-16.635,Major,0.0393,157.92,04-Apr,0.697,Folk,F4
Traveling Wilburys,Handle With Care,3EPTWI67jWo3ZxqlCc08wt,105331,64,0.109,0.676,199587,0.771,0.0900679,G,0.247,-5.981,Major,0.0283,115.073,04-Apr,0.708,Folk,F6
Matt Corby,Get With the Times,6SzufaQmHynUYtdWtahjmc,155970,36,0.318,0.528,194625,0.72,1.04e-05,D,0.173,-7.416,Minor,0.0937,87.031,04-Apr,0.362,Folk,F1
America,All My Life,0S8BXBLzaRPZqOVYgkO393,60310,55,0.229,0.443,183827,0.337,2.71e-05,A,0.359,-13.017,Major,0.0259,86.54,04-Apr,0.267,Folk,F3
Joni Mitchell,Little Green,3hPHUpKVB4xo9efj2y29W9,163229,54,0.975,0.636,207507,0.121,4.29e-05,B,0.14,-14.187,Major,0.0336,111.469,04-Apr,0.304,Folk,F3
empty_field,Rest of My Life,1e58dwIR9Jta6ZJLIoyH48,52790,41,0.597,0.699,219707,0.258,0.0900679,G#,0.0944,-10.267,Major,0.0402,111.869,03-Apr,0.38,Folk,F3
The Velvet Underground,Oh! Sweet Nuthin' - 2015 Remastered,1Mz0LuiIL1OgHhUvYtv73S,53734,64,0.303,0.399,445187,0.467,0.0186,F,0.124,-11.763,Major,0.0284,104.409,04-Apr,0.525,Folk,F1
Moses Sumney,Make Out in My Car - Sufjan Stevens Version,4bbAv8sjSZyRYtcsjXmP87,170959,56,0.973,0.547,189635,0.379,0.0155,F,0.123,-11.655,Major,0.0308,149.853,04-Apr,0.654,Folk,F3
Lily Allen,Not Fair,1AyddHR576lXdcSPPhJFDn,209599,44,0.052,0.718,202547,0.806,0.0137,F,0.0932,-9.191,Major,0.0376,121.488,04-Apr,0.929,Folk,F6
Panda Bear,Token,2ZUzRgxd0YjdhjRpiM7xNd,73985,49,0.019,0.526,217147,0.537,1.97e-05,G#,0.102,-7.103,Major,0.0348,95.682,04-Apr,0.305,Folk,F1
The Dubliners,The Rocky Road to Dublin - Live,2MhppPQbaj2EqJUjIWZurg,157339,56,0.867,0.625,154987,0.836,0.00218,B,0.684,-6.416,Minor,0.383,142.749,03-Apr,0.92,Folk,F5
Gregory Alan Isakov,Southern Star,2bSF5Qs8IQE9RRaZIef7mO,79076,54,0.746,0.559,139240,0.343,0.00236,C,0.101,-10.623,Major,0.031,132.659,03-Apr,0.228,Folk,F3
Ben Howard,Small Things,6aKFAhG7hCy71wLDMKjP5G,119479,61,0.79,0.393,343787,0.595,0.297,G,0.115,-9.825,Minor,0.0405,135.797,04-Apr,0.165,Folk,F1
The Head and the Heart,Oh My Dear,1XC0fXmTsNWYVfYpzcmupB,146975,43,0.959,0.236,146333,0.244,0.00188,D#,0.105,-11.879,Major,0.0325,97.8369,03-Apr,0.158,Folk,F3
The Oh Hellos,I Have Made Mistakes,1CrQQeoM0jShFywsVmeWXe,123756,46,0.845,0.334,289500,0.235,4.4e-05,F#,0.342,-15.555,Major,0.0372,79.58,03-Apr,0.0652,Folk,F3
Paul McCartney,Get Enough,5j5nVbVjOUVM7xdO2VWmK8,75613,52,0.118,0.359,177383,0.435,0.0390897,F,0.274,-7.672,Major,0.0358,113.196,04-Apr,0.17,Folk,F1
Sea Wolf,The Violet Hour,1cWD3SRnt48gFWzqTC3pWM,73913,45,0.00126,0.431,212733,0.653,0.000406,D,0.0583,-6.211,Major,0.029,139.762,04-Apr,0.695,Folk,F1
Zager & Evans,In the Year 2525 (Exordium & Terminus),0PrW6YZOBGeukTkvJsSIV3,119346,49,0.145,0.451,314977,0.62,0.0239,G#,0.0677,-5.609,Minor,0.0361,123.487,04-Apr,0.5,Folk,F1
Elvis Costello,Alison,5oTzlrZ8WTDIHeTsz4Jw3z,82799,54,0.719,0.738,204533,0.316,9.44e-06,C#,0.145,-10.763,Minor,0.0357,88.172,04-Apr,0.377,Folk,F3
Lord Huron,Hurricane (Johnnie's Theme),4qGEjCAvEPHAYHt42dzcjN,216141,48,0.815,0.588,166373,0.806,0.0307,G,0.248,-5.008,Major,0.0287,144.04,04-Apr,0.75,Folk,F6
Billy Bragg,Way Over Yonder In The Minor Key,0HaDqyNg9LoZZ7Zli1uhzL,126882,47,0.501,0.3,232567,0.476,0.0851229,B,0.112,-9.712,Major,0.0379,170.928,04-Apr,0.222,Folk,F1
I'm With Her,Game To Lose,6C0rKh1ou1Ee8Ib0jdFnbe,122681,46,0.963,0.568,225893,0.0626,0.000139,C#,0.0575,-13.728,Minor,0.0435,131.604,04-Apr,0.452,Folk,F3
The Antlers,Bear,5PXyH5bb5fbVfO8LjByhBb,66288,42,0.418,0.253,233933,0.524,1.7e-06,E,0.567,-9.296,Minor,0.0706,80.769,04-Apr,0.351,Folk,F2
empty_field,Laughing With A Mouth Of Blood,4Zk1U4dvGfOdjnp4N8VSG8,27078,39,0.0042,0.658,181733,0.686,0.539,A#,0.126,-8.785,Minor,0.0288,110.466,04-Apr,0.66,Folk,F6
empty_field,Glorious,43yE6BbnaastXfc0BFyx0a,78987,38,0.0844,0.421,204053,0.702,0.0900679,F,0.0887,-6.195,Minor,0.04,76.016,04-Apr,0.356,Folk,F1
John Mellencamp,I Need A Lover,62wI63Ui9LKNail916PbOq,134656,45,0.00472,0.412,336067,0.856,0.00447,F#,0.371,-5.337,Major,0.0615,126.011,04-Apr,0.851,Folk,F1
Lesley Gore,It's My Party,5JYc0PhZOvSU6VavFyT9iF,141219,56,0.346,0.692,140000,0.494,0.0821508,A,0.0446,-11.662,Major,0.0635,116.723,04-Apr,0.961,Folk,F6
The Avett Brothers,And It Spread,7kjKWcXg6kqadEN0FLQRre,53507,41,0.0272,0.493,245017,0.51,0.000508,A,0.0974,-6.132,Major,0.0288,109.782,04-Apr,0.29,Folk,F1
Talking Heads,This Must Be the Place (Naive Melody) - Live,2z1zvBhMn0CDpPBhd5A3LX,78177,54,0.394,0.769,297227,0.583,0.00103,G,0.705,-10.191,Major,0.0329,110.217,04-Apr,0.923,Folk,F2
empty_field,Gone for Good,5vUmRUVasfuWK6OosNjt3e,130845,49,0.0063,0.623,193507,0.691,0.0900679,C,0.0751,-3.744,Major,0.0261,114.06,04-Apr,0.488,Folk,F6
Shovels & Rope,Unknown Legend,2oyggNvIqQSTFOrD2Ro2JK,169365,58,0.12,0.587,268667,0.731,5.78e-06,G,0.132,-5.632,Major,0.0398,110.936,04-Apr,0.539,Folk,F1
Red City Radio,Two Notes Shy of an Octave,70yzaidsP0oK4amc9erLP6,159575,45,0.000224,0.504,183504,0.942,0.019,C#,0.0601,-3.691,Major,0.0558,101.954,04-Apr,0.373,Folk,F1
empty_field,Blackbird,39aUndmEXLVPPyme6y2ivJ,132011,55,0.871,0.44,141200,0.352,0.00222,A,0.103,-8.547,Major,0.0321,127.186,04-Apr,0.442,Folk,F3
Kikagaku Moyo,Cardigan Song,2wlSe5jSsCRm7523gTzkNf,178595,44,0.994,0.471,289000,0.0791,0.917,G,0.111,-25.623,Major,0.0414,92.317,04-Apr,0.0607,Folk,F4
George Harrison,Run Of The Mill,2VSnwBXZLxPJoAHyDRyxrW,90865,49,0.0303,0.542,171693,0.643,0.00707,B,0.105,-7.864,Minor,0.0296,136.674,04-Apr,0.788,Folk,F6
empty_field,What Now,6lvb3oPln3XaKu2pqv2tTG,115925,25,0.592,0.473,292302,0.189,2.84e-06,D,0.101,-12.668,Major,0.0284,107.289,03-Apr,0.0736,Folk,F3
Grizzly Bear,Knife,4sgRbJz6g1uoOtRO85er5T,39351,49,0.806,0.226,314413,0.4,0.747,B,0.108,-10.256,Major,0.0298,88.673,04-Apr,0.101,Folk,F4
Brandi Carlile,Hallelujah - Recorded at Spotify Studios NYC,36SQrVxIeTBayrrFFyFTaB,70025,50,0.905,0.288,346397,0.18,0.00879108,G,0.159,-10.987,Major,0.0403,88.054,03-Apr,0.202,Folk,F3
Sleeping At Last,Atlas: Life,7e7kLujXF3G5IcHoskemSI,212626,49,0.706,0.294,268929,0.379,0.426,F#,0.104,-10.789,Major,0.0304,82.093,03-Apr,0.241,Folk,F4
empty_field,Night Moves,6g7tKsyhAg230I3qzKjhjJ,72693,71,0.432,0.705,324423,0.743,0.0133,C#,0.103,-6.631,Major,0.042,118.552,04-Apr,0.374,Folk,F1
City and Colour,Rain,3yGy1JYz3zQKlxSgjgpQqX,159256,37,0.84,0.547,196863,0.461,2.31e-05,F#,0.104,-6.923,Major,0.0318,120.122,04-Apr,0.273,Folk,F3
Kina Grannis,All My Life,2fjT5HTYHOL81Y7Iz1Q8e9,31923,49,0.971,0.562,159000,0.175,0.0436784,D#,0.108,-10.252,Major,0.0353,113.007,04-Apr,0.5,Folk,F3
The Velvet Underground,I Found A Reason - 2015 Remastered,6U0D8PIh75fnX6T6TWJLxl,84222,51,0.0619,0.424,255680,0.289,0.000444,F,0.104,-12.063,Major,0.0271,77.941,03-Apr,0.335,Folk,F3
Tegan and Sara,I Was a Fool,4eltwYKf5ebJZDPesSMIlZ,87334,49,0.104,0.472,279125,0.67,1.77e-05,C#,0.0843,-7.26,Major,0.0266,176.045,04-Apr,0.606,Folk,F1
Frankie Cosmos,Fool,0uOpmpOn1fOQmaoGmHE8mx,184015,59,0.301,0.511,124022,0.436,7.12e-05,A,0.255,-10.254,Major,0.0409,120.207,04-Apr,0.342,Folk,F6
empty_field,95,6Cwj83JPEgIMhdzed0idpn,212078,50,0.688,0.663,234800,0.553,0.0900679,C#,0.176,-6.451,Major,0.028,128.988,04-Apr,0.344,Folk,F6
Perfume Genius,Otherside,5aMxsjoJpmN2evQqJ2RBFD,209097,57,0.906,0.277,160169,0.137,0.000494,G#,0.223,-11.45,Major,0.0382,143.277,03-Apr,0.204,Folk,F3
Jack Vallier,Change Your Mind - Stripped,7EKunMbgKeI0V2mRUg0M8k,176202,48,0.865,0.744,179783,0.314,0.0900679,D,0.117,-6.095,Major,0.0384,119.848,04-Apr,0.43,Folk,F3
Joni Mitchell,You Turn Me On I'm A Radio,7DfwPDwnkllMCFTf5cvxv0,158072,48,0.783,0.672,159947,0.444,0.0436784,G#,0.103,-9.805,Major,0.0299,112.589,04-Apr,0.651,Folk,F6
Spoon,The Way We Get By,2ktHnXpqkV6hWdytBaQa6I,47288,50,0.341,0.723,204789,0.667,6.05e-06,A,0.135,-5.793,Minor,0.0313,75.029,04-Apr,0.618,Folk,F6
Shovels & Rope,I Know,4WWa4Po5YCEN23DbFzML6M,42305,51,0.115,0.545,218778,0.908,0.0900679,C,0.0877,-6.548,Major,0.0512,120.155,04-Apr,0.391,Folk,F1
Pond,The Boys Are Killing Me,35Rbqn962gEydsN1VKOC3T,148926,47,0.0386,0.635,226387,0.718,0.0900679,D,0.25,-4.937,Major,0.0454,107.998,04-Apr,0.507,Folk,F6
Traffic,Feelin' Alright,313P2oFum86ikac8z3yN2s,30098,62,0.448,0.504,258173,0.501,0.0990712,F,0.19,-11.899,Major,0.0385,144.612,04-Apr,0.731,Folk,F6
empty_field,Son Of Sam,4W7f4EzaVPJfLvmYwls6l6,94431,53,0.0102,0.517,184333,0.775,0.000629,G,0.314,-6.265,Major,0.026,95.93,04-Apr,0.309,Folk,F1
Bonnie Raitt,(I Could Have Been Your) Best Old Friend,3fe6pdC4PQkhFOvuiHYxCt,84944,46.6879,0.548,0.698,172040,0.471,1.96e-05,G#,0.0864,-8.321,Minor,0.0496,76.975,04-Apr,0.696,Folk,F6
empty_field,Southern Nights,3Gda1sTo2ZjbztjjsnAsP3,139686,69,0.0989,0.697,180027,0.813,0.0232,B,0.583,-8.89,Minor,0.0315,95.301,04-Apr,0.85,Folk,F2
Guy Clark,"Anyhow, I Love You",0wDd6J3mQ3vApoSKM1Iu2m,58633,39,0.601,0.676,234507,0.324,1.01e-05,D,0.123,-10.487,Major,0.0371,117.051,03-Apr,0.32,Folk,F3
empty_field,gun-shy,0KfuNfBCVtzIWdoCmsZoJ8,178999,45,0.301,0.753,270666,0.582,0.000134,F#,0.0776,-8.482,Minor,0.0395,117.047,04-Apr,0.595,Folk,F6
Jim Croce,Hey Tomorrow,4Mn8pKcW9WPAQ28Gc2QRZp,126793,40,0.598,0.609,164827,0.656,5.88e-06,C,0.0821,-7.865,Major,0.0282,110.145,04-Apr,0.827,Folk,F6
Pavement,Range Life (Remastered),1HB5u8d2mA8V1ZMZswSSbs,211024,51,0.05,0.548,296000,0.802,1.76e-05,A,0.189,-7.092,Major,0.0292,112.835,04-Apr,0.705,Folk,F1
Old Crow Medicine Show,Sweet Amarillo,2th35w4wFe73QqUEsrHGUA,34553,41,0.157,0.475,217334,0.714,0.0864285,G,0.349,-5.714,Major,0.0271,112.805,03-Apr,0.763,Folk,F6
empty_field,The Luckiest,6JJivd7GHDu8F0S1sTWHaE,44817,50,0.89,0.374,265293,0.185,0.000746,D,0.105,-11.846,Major,0.0366,120.519,04-Apr,0.226,Folk,F3
Tom Waits,Step Right Up,0lUO60zSnd20AlKB5Wg0qS,26767,43,0.569,0.695,176804,0.433,0.0851281,F,0.0919,-11.712,Minor,0.134,117.371,04-Apr,0.654,Folk,F6
empty_field,Hit 'Em up Style,0zRzEkNEBpYls87sEnbBWG,165348,48,0.778,0.577,236600,0.806,0.0900679,C,0.371,-6.521,Major,0.0661,95.49,04-Apr,0.893,Folk,F6
empty_field,Hurt for Me,0AphwbfFSlGgGDlXGeiEpu,82547,54,0.968,0.568,219480,0.046,0.000155,B,0.1,-17.929,Minor,0.0603,73.331,03-Apr,0.177,Folk,F3
Townes Van Zandt,Poncho & Lefty,7pUGsoBBD2RChR61scTfQx,213299,54,0.753,0.637,170864,0.279,0.0833492,C#,0.256,-14.22,Major,0.031,133.369,04-Apr,0.715,Folk,F3
empty_field,Dream State...,5pUFt7Naaolk6dM0SwmHPv,81287,48,0.113,0.295,251620,0.278,0.469,G,0.127,-9.867,Major,0.0288,108.974,04-Apr,0.109,Folk,F4
Christian Hudson,Four Leaf Clover,3rjM7GhxdVq1YySsHBs21i,107552,48,0.606,0.796,195000,0.41,0.0900679,C,0.146,-8.62,Major,0.0451,116.304,04-Apr,0.445,Folk,F6
Beirut,So Allowed,11lsAp77IGBuiBNiZXxG5K,119757,45,0.293,0.702,219707,0.428,0.0338,F#,0.0945,-8.497,Minor,0.0272,111.238,03-Apr,0.709,Folk,F6
empty_field,You Matter To Me,33yI8w64Wofm36f68cW8Mp,41714,54,0.912,0.246,250973,0.258,2.07e-05,F,0.105,-11.691,Major,0.0307,84.7017,03-Apr,0.295,Folk,F3
