instance_id,artist_name,genre
3180,Nio Garcia,Hip-Hop
3185,BAYNK,Alternative
3186,Giuseppe Verdi,Opera
3189,Phish,Blues
3191,Shovels & Rope,Blues
3192,Fort Minor,Pop
3194,Gucci Mane,Hip-Hop
3199,Charli XCX,R&B
3200,Justin Quiles,Hip-Hop
3203,Ella Fitzgerald,Jazz
3205,Gillian Welch,Folk
3206,The Bouncing Souls,Folk
3207,STRFKR,Alternative
3211,Angus & Julia Stone,Folk
3212,"Bernard ""Pretty"" Purdie",Jazz
3213,Umberto Giordano,Opera
3215,Quavo,Hip-Hop
3217,Giuseppe Verdi,Opera
3219,D'Angelo,R&B
3221,Gwen Stefani,Pop
3223,Russ,Hip-Hop
3225,Paul F. Tompkins,Comedy
3226,Microwave,Alternative
3227,DJ Khaled,R&B
3228,Ar'mon & Trey,R&B
3229,Three Dog Night,Blues
3230,Karina Gauvin,Opera
3231,Lil Peep,Hip-Hop
3232,24hrs,R&B
3234,Ty Dolla $ign,R&B
3236,Shinedown,Alternative
3240,Waka Flocka Flame,Hip-Hop
3243,Eugene Mirman,Comedy
3244,Four Tops,Folk
3246,Weezer,Alternative
3247,SUNMI,Pop
3248,TobyMac,Alternative
3250,Handsome Ghost,Folk
3252,The-Dream,R&B
3255,Liquid Tension Experiment,Classical
3256,Megadeth,Alternative
3258,India.Arie,R&B
3260,Jeremih,R&B
3262,Franz Ferdinand,Alternative
3263,Lil Wayne,Hip-Hop
3264,Roy Hargrove,Jazz
3265,The Temptations,Pop
3266,Robert Schumann,Classical
3268,Big Pun,Hip-Hop
3269,Big Boi,Hip-Hop
3270,The Emotions,Jazz
3271,Desmond Cheese,Jazz
3272,Montrose,Blues
3273,DeBarge,R&B
3274,Chet Baker,Jazz
3275,Trey Songz,R&B
3278,Matt Maeson,Folk
3279,Stevie Ray Vaughan,Blues
3281,Giacomo Puccini,Opera
3284,DPR LIVE,R&B
3285,Tay-K,Hip-Hop
3288,Jay Mohr,Comedy
3292,Beret,Hip-Hop
3293,We Are Messengers,Alternative
3294,Richard Wagner,Opera
3296,Janet Jackson,R&B
3298,David Cross,Comedy
3299,Jeremy Zucker,Pop
3301,Josh Blue,Comedy
3302,Lecrae,Alternative
3303,PARTYNEXTDOOR,R&B
3307,Toni Braxton,R&B
3308,Jacques Offenbach,Opera
3312,James Blake,R&B
3313,Ed Sheeran,Pop
3315,Future Islands,Alternative
3316,Carl Stamitz,Classical
3317,Mr. Airplane Man,Blues
3318,J Balvin,Pop
3319,Robert Glasper Experiment,Jazz
3322,Jimmy Durante,Jazz
3323,Eddie Murphy,Comedy
3324,isaac gracie,Folk
3327,Kid Cudi,Hip-Hop
3328,Comedian Bob Marley,Comedy
3329,Felipe Peláez,Pop
3330,Saba,Alternative
3332,Lil Uzi Vert,Pop
3333,MF DOOM,Alternative
3334,Ludwig van Beethoven,Classical
3336,Jacques Offenbach,Opera
3337,The Dead Milkmen,Alternative
3338,duendita,Alternative
3339,Future Islands,Alternative
3340,Buckethead,Classical
3341,Olivier Messiaen,Classical
3342,The Lumineers,Folk
3343,Phosphorescent,Folk
3345,Brenda Russell,Jazz
3346,Troy,Pop
3348,Orny Adams,Comedy
3349,Latimore,Blues
3350,Silk,R&B
3354,Trey Songz,R&B
3357,Vintage Trouble,Blues
3360,Richard Wagner,Opera
3362,The Staple Singers,Jazz
3363,Tomaso Albinoni,Opera
3364,Jason Derulo,R&B
3365,Eric Clapton,Blues
3366,The Skatalites,Jazz
3367,Rage Against The Machine,Alternative
3369,Eric Clapton,Blues
3370,Jennifer Lopez,R&B
3371,B.B. King,Blues
3372,Ruggero Leoncavallo,Opera
3374,Lalah Hathaway,R&B
3376,H.E.R.,R&B
3378,Alexander Borodin,Classical
3380,Duckwrth,Alternative
3381,Ty Dolla $ign,R&B
3386,Gary Moore,Blues
3388,George Lopez,Comedy
3389,Just A Gent,Pop
3391,Robert Cray,Blues
3394,JP Saxe,R&B
3395,Future,Hip-Hop
3396,Wolfgang Amadeus Mozart,Classical
3397,Christopher Titus,Comedy
3398,Moneybagg Yo,Hip-Hop
3399,Wilbert Harrison,Blues
3401,Joomanji,R&B
3406,Gramatik,Jazz
3407,A.CHAL,Hip-Hop
3409,Dane Cook,Comedy
3410,X Ambassadors,Alternative
3412,Ja Rule,R&B
3413,Birdtalker,Folk
3414,Yandel,Hip-Hop
3416,Rival Sons,Blues
3417,Big Sean,R&B
3419,Rascal Flatts,Pop
3420,The Marcus King Band,Blues
3421,Carrie Underwood,Pop
3423,Glenn Wool,Comedy
3424,OutKast,Hip-Hop
3426,The Black Keys,Blues
3427,Panic! At The Disco,Pop
3429,The Miracles,Blues
3431,Wax Tailor,Jazz
3432,Sugar Candy Mountain,Folk
3433,Adolphe Adam,Opera
3434,Anberlin,Alternative
3435,Smokepurpp,Hip-Hop
3436,Demi Lovato,R&B
3437,Bryson Tiller,R&B
3438,Nathaniel Rateliff & The Night Sweats,Folk
3445,Don Omar,Hip-Hop
3447,Anthrax,Alternative
3450,Mondo Cozmo,Alternative
3456,Lee Konitz,Jazz
3457,Bear's Den,Folk
3458,Craig Campbell,Pop
3459,Gnarls Barkley,Hip-Hop
3465,Ryan Beatty,R&B
3466,Young Buck,Hip-Hop
3467,Antonio Caldara,Opera
3468,Giacomo Puccini,Opera
3469,Rhye,Folk
3476,Hoodie Allen,Pop
3477,Coldplay,Pop
3480,Evanescence,Alternative
3481,John Heffron,Comedy
3482,Ryan Singer,Comedy
3484,Lianne La Havas,R&B
3485,Iggy Azalea,Hip-Hop
3487,Eric Clapton,Blues
3488,Mo Mandel,Comedy
3489,Jim Gaffigan,Comedy
3490,Sam Cooke,Pop
3491,BROCKHAMPTON,Hip-Hop
3493,Michael Franks,Jazz
3494,B.o.B,R&B
3496,Frank Caliendo,Comedy
3497,Arch Echo,Jazz
3498,Earl Sweatshirt,Hip-Hop
3499,Gaetano Donizetti,Opera
3500,Drake,Hip-Hop
3501,Loote,Pop
3502,Demetri Martin,Comedy
3503,The Chantels,Blues
3505,Giacomo Puccini,Opera
3506,LUCKI,Hip-Hop
3507,Johnnie Taylor,Blues
3508,Shinedown,Alternative
3510,John Hammond,Blues
3512,Percy Grainger,Classical
3517,Patton Oswalt,Comedy
3518,Lincoln Durham,Blues
3519,Janelle Monáe,R&B
3524,Ludwig van Beethoven,Classical
3525,Four Tet,Jazz
3529,Kathleen Madigan,Comedy
3530,John Heffron,Comedy
3532,Ralphie May,Comedy
3533,Gov't Mule,Blues
3534,Georges Bizet,Opera
3536,Young Thug,Hip-Hop
3538,John Mulaney,Comedy
3539,Maddie & Tae,Pop
3542,Pearl Jam,Alternative
3546,tobi lou,Alternative
3548,Son House,Blues
3549,Gorillaz,Alternative
3552,Ray LaMontagne,Folk
3554,The Roots,Hip-Hop
3555,Childish Gambino,Hip-Hop
3556,Gaetano Donizetti,Opera
3557,John Pinette,Comedy
3558,Giuseppe Verdi,Opera
3559,Jeff Dunham,Comedy
3560,Lily Allen,Folk
3564,Dijon,R&B
3565,Howard Shore,Classical
3566,Frédéric Chopin,Classical
3567,88GLAM,Hip-Hop
3570,Grandaddy,Folk
3572,The Bouncing Souls,Folk
3574,Carrie Underwood,Pop
3575,Jerry Vale,Jazz
3576,Sam Kinison,Comedy
3579,Deer Tick,Folk
3580,Black Flag,Alternative
3581,blackbear,Pop
3582,Hector Berlioz,Classical
3587,Key Glock,Hip-Hop
3589,Gioachino Rossini,Opera
3590,Anjelah Johnson,Comedy
3591,Jordan Mackampa,Folk
3592,TRACES,R&B
3593,Frank Ocean,Alternative
3594,Ludacris,Hip-Hop
3595,Peter And Gordon,Blues
3596,Breaking Benjamin,Alternative
3597,Mary J. Blige,R&B
3598,Bad Company,Blues
3603,Jowell & Randy,Hip-Hop
3605,Howard Shore,Classical
3607,Tank,R&B
3608,Ambroise Thomas,Opera
3609,Metro Boomin,Hip-Hop
3610,Billy Talent,Alternative
3613,Migos,Hip-Hop
3614,SBTRKT,R&B
3615,Bruce Cockburn,Folk
3616,Benny Sings,Jazz
3619,Destiny's Child,R&B
3621,Johnny Gill,R&B
3623,Alestorm,Folk
3626,Raffi,Folk
3627,Aaron Lewis,Alternative
3628,Yung Bans,Hip-Hop
3629,Pyotr Ilyich Tchaikovsky,Classical
3635,Reo Cragun,Hip-Hop
3636,Friedrich von Flotow,Opera
3637,Funkadelic,Jazz
3638,Ms. Lauryn Hill,Hip-Hop
3645,The Black Keys,Blues
3646,Ciara,Hip-Hop
3647,Coasts,Folk
3649,Pyotr Ilyich Tchaikovsky,Classical
3652,Richard Elliot,Jazz
3653,Café Tacvba,Alternative
3654,Paul Desmond,Jazz
3655,Richard Wagner,Opera
3656,Jazz Cartier,Hip-Hop
3658,The Decemberists,Folk
3662,The Marías,R&B
3664,Wet,R&B
3665,Hozier,Folk
3669,Johann Adolf Hasse,Opera
3673,Benjamin Francis Leftwich,Folk
3676,Run The Jewels,Alternative
3678,Giacomo Puccini,Opera
3679,Joe,R&B
3683,Brad Williams,Comedy
3684,César Franck,Classical
3685,Rage Against The Machine,Alternative
3687,Darryl Lenox,Comedy
3688,Muddy Waters,Blues
3691,Tom Petty,Folk
3692,Melii,R&B
3693,Wale,R&B
3695,Antonio Vivaldi,Classical
3699,The Who,Blues
3702,J Balvin,Pop
3703,Shane Mauss,Comedy
3705,Moneybagg Yo,Hip-Hop
3706,Georges Bizet,Opera
3707,JID,Hip-Hop
3709,Sampha,R&B
3710,Grateful Dead,Folk
3711,Franz Ferdinand,Alternative
3713,Erik Satie,Classical
3714,The Drifters,Blues
3715,Sam Cooke,Pop
3717,Alfredo Kraus,Opera
3719,Gioachino Rossini,Opera
3721,Shoreline Mafia,Hip-Hop
3723,Lykke Li,Folk
3726,Jidenna,Hip-Hop
3727,KRS-One,Hip-Hop
3729,6LACK,Hip-Hop
3730,Thin Lizzy,Blues
3731,João Gilberto,Jazz
3734,Don Omar,Hip-Hop
3736,Lester Young,Jazz
3737,Nathaniel Rateliff & The Night Sweats,Folk
3739,Franco Escamilla,Comedy
3740,Belly,Hip-Hop
3741,The Andrews Sisters,Jazz
3742,PARTYNEXTDOOR,R&B
3745,Cage The Elephant,Blues
3746,John Prine,Folk
3747,Ed Prosek,Folk
3748,Léo Delibes,Opera
3750,dodie,Pop
3753,The Weeknd,R&B
3754,Ralphie May,Comedy
3755,Richard Wagner,Opera
3757,George Lopez,Comedy
3758,Lord Huron,Folk
3760,Korn,Alternative
3762,The Neighbourhood,Alternative
3763,Jason Isbell,Folk
3764,MGMT,Alternative
3765,Gioachino Rossini,Opera
3767,Freddie Joachim,Jazz
3768,The Game,Hip-Hop
3769,Aminé,Hip-Hop
3770,Hank Williams,Folk
3771,The Milk Carton Kids,Folk
3773,Moneybagg Yo,Hip-Hop
3776,Jóhann Jóhannsson,Classical
3778,Wisin,Hip-Hop
3782,Widespread Panic,Blues
3783,Ty Dolla $ign,R&B
3784,Bill Engvall,Comedy
3786,Ellie Goulding,R&B
3787,The Byrds,Blues
3788,Tomaso Albinoni,Opera
3790,BANKS,R&B
3791,The Lumineers,Folk
3792,The Weeknd,R&B
3794,Dread Mar I,Alternative
3795,Caroline Rhea,Comedy
3797,Buffalo Springfield,Blues
3801,Grateful Dead,Folk
3802,Reik,Pop
3803,Judd Greenstein,Classical
3804,ELHAE,R&B
3807,goosetaf,Jazz
3812,Jay Prince,R&B
3813,Doug Stanhope,Comedy
3814,Gaetano Donizetti,Opera
3815,J. Cole,Hip-Hop
3817,Yeek,R&B
3818,Johann Sebastian Bach,Classical
3821,Camille Saint-Saëns,Classical
3823,Cage The Elephant,Blues
3825,Hiatus Kaiyote,Jazz
3826,Steve Martin,Comedy
3828,Iliza Shlesinger,Comedy
3829,The Chainsmokers,Pop
3830,Bob Seger,Folk
3831,Florilegium,Opera
3833,Ali LeRoi,Comedy
3836,Fuego,Hip-Hop
3837,Wolfgang Amadeus Mozart,Classical
3840,Noname,R&B
3843,Joji,R&B
3844,Giuseppe Verdi,Opera
3847,George Lopez,Comedy
3849,Ivy Sole,Alternative
3851,Rihanna,R&B
3852,Clean Bandit,Pop
3854,Nick Thune,Comedy
3855,Richard Wagner,Opera
3856,Charlie Wilson,R&B
3858,Meadowlark,Pop
3859,Migos,Hip-Hop
3860,Nat King Cole,Jazz
3861,Kenny G,Jazz
3864,Maria Bamford,Comedy
3865,khai dreams,R&B
3871,Howard Shore,Classical
3873,Jimi Hendrix,Blues
3874,Brent Faiyaz,R&B
3877,Stevie Ray Vaughan,Blues
3879,Jade Bird,Folk
3880,Florida Georgia Line,Pop
3882,The Mills Brothers,Jazz
3889,Earl Klugh,Jazz
3890,Pretty Ricky,Hip-Hop
3891,The Allman Brothers Band,Blues
3893,X Ambassadors,Alternative
3894,Joe Bonamassa,Blues
3895,Christina Perri,Pop
3897,Georges Bizet,Opera
3898,Atlanta Rhythm Section,Blues
3900,Jules Massenet,Opera
3902,Edvard Grieg,Classical
3906,Tory Lanez,Hip-Hop
3908,The Cat Empire,Jazz
3912,Daughter,Folk
3913,Gaetano Donizetti,Opera
3914,Starset,Alternative
3915,Alonzo Bodden,Comedy
3916,Robert Glasper,Jazz
3917,The Internet,R&B
3919,Easy Life,Alternative
3920,Dee Dee Sharp,Blues
3923,Kenny G,Jazz
3924,The Allman Brothers Band,Blues
3926,Pyotr Ilyich Tchaikovsky,Classical
3928,21 Savage,Hip-Hop
3930,Eric Bellinger,R&B
3934,Simple Plan,Pop
3935,Ludwig van Beethoven,Classical
3938,Brother Dege,Blues
3940,Nina Simone,Blues
3942,The Allman Brothers Band,Blues
3943,KONGOS,Blues
3946,Reignwolf,Blues
3947,Lil Uzi Vert,Pop
3948,SMLE,Pop
3949,Nelly,R&B
3951,Giuseppe Verdi,Opera
3952,Wolfgang Amadeus Mozart,Classical
3953,Appleby,R&B
3957,Matt Corby,Folk
3960,Gregg Allman,Blues
3962,Xuitcasecity,Pop
3963,Fat Joe,Hip-Hop
3964,Ty Dolla $ign,R&B
3965,Bill Frisell,Jazz
3966,Kevin Gates,Hip-Hop
3969,Star Cast,R&B
3971,Jennifer Lopez,R&B
3973,Ryan Beatty,R&B
3974,Jonas Brothers,Pop
3975,Rico Nasty,Pop
3976,Ella Fitzgerald,Jazz
3977,Surfaces,R&B
3978,Giacomo Puccini,Opera
3983,Giuseppe Verdi,Opera
3984,Fantasia,R&B
3986,Kyle Kinane,Comedy
3987,Eugene Mirman,Comedy
3988,Fattburger,Jazz
3991,Jessie J,R&B
3994,The Dillinger Escape Plan,Jazz
3995,Andrew Norelli,Comedy
3996,Wu-Tang Clan,Hip-Hop
3998,Carlos Mencia,Comedy
4000,Joyner Lucas,Hip-Hop
4001,Katchafire,Hip-Hop
4002,Twenty One Pilots,Pop
4004,Tom Misch,R&B
4006,Jorma Kaukonen,Blues
4007,J. Cole,Hip-Hop
4008,Wolfgang Amadeus Mozart,Classical
4011,Wolfgang Amadeus Mozart,Classical
4013,50 Cent,Hip-Hop
4015,Abner Jay,Blues
4016,Daddy Yankee,Hip-Hop
4018,Traveling Wilburys,Blues
4020,Catfish and the Bottlemen,Alternative
4025,Nicky Jam,Hip-Hop
4026,Jules Massenet,Opera
4028,Russ,Hip-Hop
4031,Los Fabulosos Cadillacs,Alternative
4032,Monty Python,Comedy
4033,Jesse Joyce,Comedy
4035,Grateful Dead,Folk
4036,Tom MacDonald,Hip-Hop
4037,TAEYANG,R&B
4038,Ayelle,Alternative
4041,Eva Cassidy,Folk
4044,Jack White,Blues
4045,Tom Misch,R&B
4046,The Guess Who,Blues
4047,French Montana,Hip-Hop
4048,BJ The Chicago Kid,Alternative
4049,"Crosby, Stills, Nash & Young",Blues
4050,Future,Hip-Hop
4051,Jeremih,R&B
4052,Ariana Grande,Pop
4054,JJ Grey & Mofro,Blues
4059,Kodak Black,Hip-Hop
4060,N.W.A.,Hip-Hop
4063,Swingrowers,Jazz
4066,Ferdinand Hérold,Opera
4068,Hiss Golden Messenger,Folk
4069,In This Moment,Alternative
4070,Trip Lee,Hip-Hop
4071,Deca,Jazz
4072,Will Smith,Hip-Hop
4073,Gillian Welch,Folk
4074,Jordan Rakei,Jazz
4075,Pete Holmes,Comedy
4076,Ryan Adams,Folk
4077,Waka Flocka Flame,Hip-Hop
4078,Nick Mulvey,Folk
4082,The Cat Empire,Jazz
4083,Tenacious D,Comedy
4086,John Mellencamp,Folk
4088,Sylvan Esso,Folk
4090,Todd Rundgren,Folk
4093,21 Savage,Hip-Hop
4096,SoMo,R&B
4099,Jazmine Sullivan,R&B
4100,Widespread Panic,Blues
4101,Riley Green,Pop
4103,Bonobo,Jazz
4106,for KING & COUNTRY,Alternative
4107,Chris Botti,Jazz
4108,Comedian Bob Marley,Comedy
4109,Skinshape,Jazz
4111,Brian Posehn,Comedy
4112,Wiz Khalifa,Hip-Hop
4116,Jon Bellion,Pop
4121,JAY Z,Hip-Hop
4122,Khalid,Pop
4123,Georges Bizet,Opera
4124,Jean-Philippe Rameau,Opera
4126,A$AP Rocky,Hip-Hop
4129,Rittz,Hip-Hop
4131,Frédéric Chopin,Classical
4133,Kendrick Lamar,Hip-Hop
4134,Bunbury,Alternative
4136,Steve Martin,Comedy
4137,Finger Eleven,Alternative
4138,Frank Ocean,Alternative
4139,Milky Chance,Pop
4145,Pyotr Ilyich Tchaikovsky,Classical
4147,Abhi The Nomad,Hip-Hop
4148,Ron Gallo,Blues
4149,Alessandro Scarlatti,Opera
4150,The Wood Brothers,Blues
4151,Jill Scott,R&B
4152,Ivan B,Hip-Hop
4153,Sonata Arctica,Classical
4155,Eric Darius,Jazz
4156,Giacomo Meyerbeer,Opera
4157,Boston,Folk
4160,Robert Plant,Blues
4161,Carly Simon,Folk
4164,Machine Gun Kelly,Hip-Hop
4165,Christian French,Pop
4167,Migos,Hip-Hop
4168,Landon Cube,Hip-Hop
4170,The Lumineers,Folk
4171,Meek Mill,Hip-Hop
4175,John Allred,Jazz
4176,Giacomo Puccini,Opera
4178,Rodney Dangerfield,Comedy
4179,Cheat Codes,Pop
4180,Abhi The Nomad,Hip-Hop
4182,Gallant,R&B
4186,Robert Johnson,Blues
4187,Paul Desmond,Jazz
4189,Taj Mahal,Blues
4190,Ab-Soul,Hip-Hop
4192,SZA,Hip-Hop
4193,Ñejo,Hip-Hop
4196,Ray Charles,Blues
4199,The National,Folk
4201,Famous Dex,Hip-Hop
4202,Charles Gounod,Opera
4203,Bryson Tiller,R&B
4206,Ry Cooder,Blues
4207,Compay Segundo,Jazz
4208,Sinead Harnett,R&B
4210,Rex Orange County,Pop
4212,Philip Glass,Classical
4213,Steve Hofstetter,Comedy
4214,"Tyler, The Creator",Hip-Hop
4215,Tomaso Albinoni,Opera
4216,Eminem,Hip-Hop
4220,Bleachers,Pop
4222,Jaden Smith,Hip-Hop
4223,Richard Wagner,Opera
4224,Lyves,R&B
4225,Bad Company,Blues
4229,Riff Raff,Hip-Hop
4230,Sarah Vaughan,Jazz
4231,Lil Wayne,Hip-Hop
4232,Rick Ross,Hip-Hop
4233,Johann Sebastian Bach,Classical
4235,Solange,R&B
4238,Cheech & Chong,Comedy
4240,JAY Z,Hip-Hop
4242,The Head and the Heart,Folk
4246,William Singe,R&B
4247,Rittz,Hip-Hop
4248,The Toilet Bowl Cleaners,Comedy
4249,Frank Zappa,Jazz
4250,Jim Gaffigan,Comedy
4251,Gorillaz,Alternative
4253,Thelonious Monk,Jazz
4254,Antonín Dvořák,Classical
4255,The 1975,Alternative
4256,Jean-Philippe Rameau,Opera
4257,Léo Delibes,Opera
4258,Francis Poulenc,Classical
4260,Dr. John,Blues
4261,Jamie Foxx,R&B
4263,Jewel,Folk
4264,G Herbo,Hip-Hop
4265,Omarion,R&B
4266,Kathy Griffin,Comedy
4267,Johann Sebastian Bach,Classical
4268,ScHoolboy Q,Hip-Hop
4269,Avicii,Pop
4270,Maroon 5,Pop
4271,$uicideBoy$,Hip-Hop
4273,Sturgill Simpson,Alternative
4276,Aer,Pop
4277,Yandel,Hip-Hop
4279,The Seeds,Blues
4280,Juicy J,Hip-Hop
4281,Maldy,Hip-Hop
4282,B.o.B,R&B
4283,Hopsin,Hip-Hop
4284,Brandy,R&B
4285,Héctor Lavoe,Jazz
4286,KEY,Hip-Hop
4287,Cultura Profética,Alternative
4288,Chuck Berry,Blues
4291,A Tribe Called Quest,Jazz
4294,Erykah Badu,R&B
4295,Jorja Smith,R&B
4297,Have Mercy,Alternative
4301,Giacomo Meyerbeer,Opera
4304,Chuck Berry,Blues
4305,Stan Getz,Jazz
4306,Dave Brubeck,Classical
4307,MARINA,Alternative
4308,Dru Hill,R&B
4309,Giuseppe Verdi,Opera
4310,Creed,Alternative
4312,will.i.am,Pop
4316,Arizona Zervas,Hip-Hop
4317,Acoustic Alchemy,Jazz
4318,Louis Prima,Blues
4323,Sade,R&B
4325,John Heffron,Comedy
4327,Frank Ocean,Alternative
4328,Raveena,Alternative
4330,Jazmine Sullivan,R&B
4331,Iggy Azalea,Hip-Hop
4332,Frank Ocean,Alternative
4333,Lady Gaga,Pop
4336,Cage The Elephant,Blues
4340,Creed,Alternative
4343,The Jerky Boys,Comedy
4345,Joe List,Comedy
4346,Edward Sharpe & The Magnetic Zeros,Folk
4347,Art Garfunkel,Folk
4348,Richard Pryor,Comedy
4352,Robert Schumann,Classical
4354,Chromatics,Alternative
4355,Maldita Vecindad Y Los Hijos Del 5to. Patio,Alternative
4356,James MacMillan,Classical
4357,The Vines,Blues
4359,The Head and the Heart,Folk
4361,Kehlani,R&B
4362,Otis Redding,Blues
4363,blackbear,Pop
4365,Steely Dan,Blues
4368,Gregg Karukas,Jazz
4370,The Hunna,Folk
4371,Thelonious Monk,Jazz
4372,Barns Courtney,Alternative
4375,Denzel Curry,Hip-Hop
4376,Gioachino Rossini,Opera
4377,$uicideBoy$,Hip-Hop
4378,Supersuckers,Blues
4379,Devin Townsend Project,Jazz
4380,Ekali,Pop
4382,Richard Wagner,Opera
4386,Tape Five,Jazz
4387,bLAck pARty,R&B
4388,Kirko Bangz,R&B
4389,Marty Robbins,Folk
4390,Tom Rosenthal,Folk
4391,Los Cafres,Alternative
4392,Wynton Marsalis Septet,Jazz
4393,Casper Magico,Hip-Hop
4394,Giuseppe Verdi,Opera
4395,Huncho Jack,Hip-Hop
4397,Skillet,Alternative
4399,Antonio Vivaldi,Classical
4401,Black Rebel Motorcycle Club,Blues
4402,Merl Saunders,Blues
4403,Sonny Boy Williamson II,Blues
4404,Big Sean,R&B
4405,The White Stripes,Blues
4406,My Bloody Valentine,Folk
4407,Giuseppe Verdi,Opera
4408,Quinn XCII,Pop
4409,Pete Rock & C.L. Smooth,Alternative
4410,Gente De Zona,Hip-Hop
4411,The Lumineers,Folk
4412,Roy Woods,R&B
4414,Blake Mills,Folk
4415,Nirvana,Alternative
4419,Sturgill Simpson,Alternative
4421,Al Jarreau,Jazz
4424,The Heavy,Blues
4425,Digable Planets,Jazz
4426,The Originals,Blues
4427,Daddy Yankee,Hip-Hop
4428,Donny Hathaway,Jazz
4433,Antonio Vivaldi,Classical
4435,Wolfgang Amadeus Mozart,Classical
4437,Giuseppe Verdi,Opera
4438,Nujabes,Jazz
4439,Tomaso Albinoni,Opera
4442,Nick Jonas,R&B
4443,The Cat Empire,Jazz
4444,Mike Birbiglia,Comedy
4446,Georges Bizet,Opera
4449,Vincenzo Bellini,Opera
4450,Pouya,Hip-Hop
4451,Kodak Black,Hip-Hop
4453,Lil Uzi Vert,Pop
4454,Melodiesinfonie,Jazz
4456,Antonio Vivaldi,Classical
4457,Russell Peters,Comedy
4458,Lil Yachty,Hip-Hop
4460,Johann Sebastian Bach,Classical
4461,Jon Bellion,Pop
4463,Bass Santana,Hip-Hop
4464,Lauv,Pop
4465,Of Monsters and Men,Folk
4468,The Afters,Alternative
4469,Jeffrey Ross,Comedy
4471,Otis Redding,Blues
4474,Dizzy Gillespie,Jazz
4475,Pat The Bunny,Folk
4476,Francis and the Lights,R&B
4479,Jean-Philippe Rameau,Opera
4482,Solange,R&B
4483,BEXEY,Hip-Hop
4484,Ella Fitzgerald,Jazz
4486,Giuseppe Verdi,Opera
4487,Metro Boomin,Hip-Hop
4488,Sum 41,Alternative
4489,Sergei Prokofiev,Classical
4491,cleopatrick,Blues
4492,"Tyler, The Creator",Hip-Hop
4493,Staind,Alternative
4494,George Lopez,Comedy
4496,John Fogerty,Blues
4497,Fetty Wap,Hip-Hop
4498,John Mayer,Pop
4499,The Miracles,Blues
4500,Pyotr Ilyich Tchaikovsky,Classical
4501,Ryan Caraveo,Hip-Hop
4502,Tomaso Albinoni,Opera
4504,Jeff Buckley,Folk
4507,Wolfgang Amadeus Mozart,Classical
4508,Majid Jordan,R&B
4511,blackbear,Pop
4512,Igor Stravinsky,Classical
4517,Handbook,Jazz
4519,Cheech & Chong,Comedy
4522,Jeff Buckley,Folk
4523,Breaking Benjamin,Alternative
4530,dvsn,R&B
4532,Chris Rock,Comedy
4534,Destroyer,Folk
4536,Billie Eilish,Pop
4538,Four Tops,Folk
4539,Bent,Jazz
4541,Dispatch,Pop
4545,Ajmw,Jazz
4546,Zion & Lennox,Hip-Hop
4547,Coldplay,Pop
4548,Southern Avenue,Blues
4549,Against All Authority,Folk
4552,Jean-Baptiste Lully,Opera
4553,T.I.,Hip-Hop
4556,Myq Kaplan,Comedy
4557,J Balvin,Pop
4559,Los Cafres,Alternative
4560,Bahamas,Folk
4562,Adriel Favela,Pop
4563,Volbeat,Alternative
4564,Tomaso Albinoni,Opera
4565,Týr,Folk
4566,Jean-Yves Thibaudet,Classical
4567,Zbigniew Preisner,Classical
4568,Future,Hip-Hop
4569,Mitski,Folk
4571,James Morrison,Folk
4577,Richard Pryor,Comedy
4578,Aziz Ansari,Comedy
4582,Scott McKenzie,Folk
4584,"Orchestra Del Teatro Alla Scala, Milano",Opera
4585,Peter Bradley Adams,Folk
4590,TGT,R&B
4591,Natasha Mosley,R&B
4599,Noriel,Hip-Hop
4601,The 1975,Alternative
4602,Andy Timmons,Classical
4603,Rage Against The Machine,Alternative
4606,Eric Lindell,Blues
4608,Montrose,Blues
4609,Caro Emerald,Jazz
4610,Usher,R&B
4612,GoldLink,Alternative
4615,Dan Auerbach,Blues
4616,GoldLink,Alternative
4618,King Khan and the Shrines,Blues
4619,Rihanna,R&B
4620,Jonathan McReynolds,R&B
4621,Henry Jamison,Folk
4623,Jerry Garcia,Blues
4625,Sy Ari Da Kid,R&B
4627,Ravyn Lenae,R&B
4632,Cassadee Pope,Pop
4633,Club des Belugas,Jazz
4635,Four Tops,Folk
4636,Wolfgang Amadeus Mozart,Classical
4637,Bo Diddley,Blues
4638,Aer,Pop
4639,Bad Brains,Alternative
4640,JJ Grey & Mofro,Blues
4641,Drake,Hip-Hop
4642,David Guetta,Pop
4643,James Blake,R&B
4644,Tech N9ne,Hip-Hop
4645,Pantera,Alternative
4646,Ta-ku,Alternative
4647,Good Charlotte,Alternative
4648,Leo Brouwer,Classical
4651,Wyatt Cenac,Comedy
4653,Grace Potter & The Nocturnals,Blues
4655,Joseph & Maia,Folk
4657,Chris Hardwick,Comedy
4660,Ella Vos,Pop
4661,Dermot Kennedy,Folk
4663,Hal Sparks,Comedy
4664,Nina Simone,Blues
4665,Tyga,Hip-Hop
4666,Sarah Vaughan,Jazz
4667,Bad Brains,Alternative
4668,311,Alternative
4669,Andy Mineo,Hip-Hop
4670,Mike WiLL Made-It,Hip-Hop
4671,Marques Houston,R&B
4672,The Record Company,Blues
4673,Yung Pinch,Hip-Hop
4674,Lebrado,Blues
4675,Sir Sly,Alternative
4676,Bill Charlap Trio,Jazz
4677,Xavier Wulf,Hip-Hop
4679,Malibu Ken,Alternative
4680,Gioachino Rossini,Opera
4684,John Mulaney,Comedy
